#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	0.944	1.036	0.915	0.791	1.000	0.628
1	0.246	1.327	1.040	0.217	0.689	1.000	0.614
2	0.045	1.257	1.140	0.763	0.975	1.000	0.952
3	0.097	0.513	1.242	0.884	0.923	1.000	0.970
4	0.116	1.110	1.122	0.762	0.774	1.000	0.571
5	0.035	1.000	1.245	0.440	0.604	1.000	0.653
6	0.099	0.965	1.062	0.526	0.759	1.000	0.854
7	0.095	0.706	1.065	0.028	0.896	1.000	0.541
8	0.116	0.960	1.003	0.862	0.615	1.000	0.807
9	0.058	0.751	1.453	0.442	0.572	1.000	0.723
10	0.052	1.259	1.320	0.879	0.952	1.000	0.534
11	1.000	0.623	1.360	0.879	0.545	0.000	0.906
12	1.000	0.820	1.056	0.451	0.566	0.000	0.688
13	1.000	0.982	1.388	0.469	0.950	0.000	0.963
14	0.044	0.537	1.017	0.036	0.985	1.000	0.784
15	1.000	0.981	1.466	0.280	0.828	0.000	0.995
16	1.000	1.138	1.043	0.820	0.628	0.000	0.697
17	1.000	0.658	1.355	0.714	0.836	0.000	0.764
18	0.118	0.502	1.321	0.077	0.808	1.000	0.689
19	0.052	0.515	1.151	0.506	0.587	1.000	0.700
20	1.000	1.052	1.221	0.694	0.503	0.000	0.585
21	0.068	0.807	1.034	0.755	0.796	1.000	0.696
22	0.113	0.845	1.218	0.319	0.724	1.000	0.642
23	0.039	1.463	1.176	0.689	0.946	1.000	0.783
24	0.121	0.569	1.242	0.308	0.857	1.000	0.676
25	0.393	0.568	1.306	0.817	0.979	1.000	0.823
26	0.132	0.619	1.024	0.350	0.748	1.000	0.575
27	0.094	1.182	1.028	0.438	0.537	1.000	0.969
28	0.058	0.939	1.408	0.211	0.935	1.000	0.903
29	0.133	1.178	1.299	0.719	0.747	1.000	0.963
#From	To	chi[to]	beta[fr]	lambda
0	0	0.155	0.125	1.000
0	7	0.077	0.051	1.000
0	9	0.189	0.093	1.000
0	19	0.268	0.141	1.000
0	21	0.108	0.111	1.000
0	23	0.015	0.118	1.000
0	27	0.083	0.191	1.000
0	28	0.518	0.170	1.000
1	3	1.000	0.161	1.000
1	6	0.226	0.243	1.000
1	18	0.057	0.227	1.000
1	22	0.204	0.118	1.000
1	27	0.063	0.115	1.000
1	29	0.125	0.136	1.000
2	5	0.035	0.361	1.000
2	23	0.109	0.639	1.000
3	4	0.486	0.064	1.000
3	6	0.056	0.062	1.000
3	7	0.093	0.163	1.000
3	8	0.152	0.165	1.000
3	18	0.009	0.125	1.000
3	22	0.272	0.039	1.000
3	24	0.112	0.039	1.000
3	26	0.325	0.034	1.000
3	27	0.040	0.186	1.000
3	29	0.101	0.123	1.000
4	2	0.494	0.241	1.000
4	7	0.082	0.181	1.000
4	19	0.264	0.107	1.000
4	21	0.022	0.136	1.000
4	23	0.051	0.226	1.000
4	27	0.093	0.110	1.000
5	5	0.118	0.174	1.000
5	23	0.041	0.826	1.000
6	0	0.106	0.032	1.000
6	7	0.031	0.278	1.000
6	18	0.107	0.277	1.000
6	21	0.051	0.003	1.000
6	24	0.018	0.229	1.000
6	27	0.037	0.082	1.000
6	29	0.029	0.099	1.000
7	5	0.107	0.251	1.000
7	21	0.100	0.443	1.000
7	23	0.085	0.306	1.000
8	0	0.165	0.155	1.000
8	7	0.114	0.062	1.000
8	18	0.138	0.005	1.000
8	21	0.141	0.268	1.000
8	24	0.035	0.102	1.000
8	27	0.046	0.248	1.000
8	29	0.027	0.160	1.000
9	5	0.061	0.181	1.000
9	23	0.012	0.819	1.000
10	4	0.069	0.171	1.000
10	6	0.173	0.170	1.000
10	7	0.066	0.157	1.000
10	8	0.217	0.084	1.000
10	18	0.153	0.010	1.000
10	22	0.089	0.148	1.000
10	24	0.251	0.018	1.000
10	26	0.085	0.025	1.000
10	27	0.041	0.152	1.000
10	29	0.065	0.065	1.000
11	6	0.046	0.035	1.000
11	25	1.000	0.965	1.000
12	1	0.602	0.171	1.000
12	6	0.216	0.472	1.000
12	27	0.074	0.067	1.000
12	29	0.134	0.290	1.000
13	0	0.037	0.214	1.000
13	7	0.037	0.235	1.000
13	18	0.119	0.185	1.000
13	21	0.089	0.086	1.000
13	24	0.199	0.050	1.000
13	27	0.072	0.218	1.000
13	29	0.147	0.012	1.000
14	5	0.004	0.727	1.000
14	21	0.071	0.129	1.000
14	23	0.097	0.144	1.000
15	0	0.134	0.140	1.000
15	7	0.097	0.184	1.000
15	18	0.036	0.086	1.000
15	21	0.014	0.163	1.000
15	24	0.008	0.134	1.000
15	27	0.006	0.134	1.000
15	29	0.110	0.159	1.000
16	4	0.170	0.207	1.000
16	7	0.065	0.089	1.000
16	8	0.041	0.138	1.000
16	18	0.118	0.015	1.000
16	22	0.153	0.135	1.000
16	24	0.027	0.167	1.000
16	26	0.182	0.088	1.000
16	27	0.051	0.003	1.000
16	29	0.038	0.159	1.000
17	0	0.109	0.230	1.000
17	4	0.019	0.260	1.000
17	7	0.098	0.073	1.000
17	8	0.161	0.049	1.000
17	18	0.036	0.156	1.000
17	22	0.141	0.158	1.000
17	24	0.032	0.038	1.000
17	27	0.002	0.027	1.000
17	29	0.080	0.009	1.000
18	0	0.101	0.035	1.000
18	7	0.011	0.150	1.000
18	19	0.255	0.290	1.000
18	21	0.016	0.215	1.000
18	23	0.066	0.114	1.000
18	27	0.026	0.196	1.000
19	5	0.061	0.344	1.000
19	21	0.031	0.300	1.000
19	23	0.089	0.356	1.000
20	0	0.062	0.100	1.000
20	4	0.216	0.078	1.000
20	7	0.043	0.033	1.000
20	8	0.052	0.188	1.000
20	18	0.092	0.274	1.000
20	22	0.029	0.119	1.000
20	24	0.222	0.101	1.000
20	27	0.018	0.013	1.000
20	29	0.094	0.095	1.000
21	5	0.161	0.336	1.000
21	21	0.061	0.216	1.000
21	23	0.022	0.356	1.000
21	27	0.097	0.092	1.000
22	2	0.506	0.261	1.000
22	5	0.038	0.158	1.000
22	14	1.000	0.089	1.000
22	21	0.012	0.236	1.000
22	23	0.097	0.122	1.000
22	27	0.093	0.134	1.000
23	5	0.167	0.458	1.000
23	23	0.073	0.542	1.000
24	5	0.071	0.398	1.000
24	23	0.082	0.602	1.000
25	1	0.398	0.301	1.000
25	6	0.057	0.309	1.000
25	27	0.088	0.249	1.000
25	29	0.024	0.141	1.000
26	4	0.039	0.080	1.000
26	6	0.228	0.128	1.000
26	7	0.117	0.048	1.000
26	8	0.377	0.140	1.000
26	10	1.000	0.036	1.000
26	18	0.134	0.119	1.000
26	22	0.113	0.098	1.000
26	24	0.096	0.112	1.000
26	26	0.407	0.119	1.000
26	27	0.060	0.017	1.000
26	29	0.026	0.104	1.000
27	5	0.151	0.375	1.000
27	21	0.151	0.356	1.000
27	23	0.086	0.270	1.000
28	5	0.026	0.939	1.000
28	23	0.060	0.061	1.000
29	0	0.131	0.196	1.000
29	7	0.070	0.021	1.000
29	9	0.811	0.159	1.000
29	19	0.213	0.187	1.000
29	21	0.135	0.049	1.000
29	23	0.014	0.135	1.000
29	27	0.010	0.202	1.000
29	28	0.482	0.049	1.000
