#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	1.015	1.010	0.736	0.900	1.000	0.839
1	0.111	1.431	1.393	0.392	0.656	1.000	0.968
2	1.000	1.361	1.287	0.717	0.755	0.000	0.922
3	0.393	0.824	1.207	0.972	0.653	1.000	0.771
4	1.000	0.664	1.192	0.103	0.787	0.000	0.974
5	1.000	0.756	1.485	0.560	0.653	0.000	0.708
6	0.135	0.613	1.264	0.132	0.803	1.000	0.851
7	0.627	0.660	1.034	0.753	0.749	1.000	0.624
8	0.097	0.917	1.458	0.790	0.778	1.000	0.599
9	0.084	0.772	1.410	0.847	0.953	1.000	0.994
10	0.180	0.502	1.478	0.904	0.545	1.000	0.591
11	0.120	0.874	1.313	0.547	0.988	1.000	0.533
12	0.120	1.324	1.231	0.880	0.846	1.000	0.886
13	1.000	0.893	1.367	0.244	0.747	0.000	0.584
14	0.393	0.827	1.407	0.892	0.831	1.000	0.862
15	1.000	1.142	1.256	0.656	0.623	0.000	0.897
16	0.195	0.640	1.421	0.265	0.631	1.000	0.999
17	0.101	0.573	1.315	0.426	0.722	1.000	0.643
18	1.000	1.218	1.294	0.535	0.821	0.000	0.724
19	1.000	0.626	1.285	0.099	0.722	0.000	0.738
20	0.131	0.556	1.319	0.694	0.775	1.000	0.880
21	0.095	0.563	1.005	0.358	0.646	1.000	0.000
22	0.311	1.005	1.433	0.193	0.965	1.000	0.896
23	0.061	1.000	1.273	0.041	0.795	1.000	0.551
24	0.154	0.631	1.471	0.830	0.640	1.000	0.683
25	1.000	1.384	1.433	0.617	0.760	0.000	0.614
26	0.082	0.667	1.420	0.143	0.691	1.000	0.708
27	0.195	0.739	1.162	0.655	0.687	1.000	0.829
28	0.108	0.688	1.354	0.196	0.730	1.000	0.795
29	0.164	0.604	1.045	0.441	0.558	1.000	0.750
#From	To	chi[to]	beta[fr]	lambda
0	6	0.025	0.033	1.000
0	11	0.137	0.259	1.000
0	12	0.031	0.202	1.000
0	17	0.367	0.142	1.000
0	23	1.000	0.076	1.000
0	24	0.334	0.283	1.000
0	28	0.115	0.006	1.000
1	21	0.017	1.000	1.000
2	1	0.040	0.320	1.000
2	3	1.000	0.231	1.000
2	10	0.403	0.341	1.000
2	20	0.182	0.108	1.000
3	1	0.011	0.283	1.000
3	20	0.097	0.717	1.000
4	1	0.070	0.395	1.000
4	21	0.067	0.605	1.000
5	1	0.077	0.341	1.000
5	10	0.119	0.178	1.000
5	20	0.164	0.481	1.000
6	21	0.134	1.000	1.000
7	6	0.177	0.238	1.000
7	7	0.264	0.211	1.000
7	11	0.140	0.023	1.000
7	12	0.067	0.013	1.000
7	16	0.014	0.068	1.000
7	22	0.285	0.225	1.000
7	27	0.509	0.013	1.000
7	28	0.004	0.209	1.000
8	1	0.015	0.877	1.000
8	10	0.478	0.107	1.000
8	20	0.491	0.016	1.000
9	21	0.014	1.000	1.000
10	1	0.052	0.818	1.000
10	21	0.048	0.182	1.000
11	1	0.077	0.837	1.000
11	21	0.073	0.163	1.000
12	21	0.073	1.000	1.000
13	1	0.049	0.154	1.000
13	6	0.187	0.240	1.000
13	11	0.096	0.013	1.000
13	12	0.117	0.011	1.000
13	17	0.232	0.240	1.000
13	24	0.108	0.118	1.000
13	28	0.090	0.225	1.000
14	0	1.000	0.094	1.000
14	6	0.058	0.135	1.000
14	11	0.006	0.165	1.000
14	12	0.132	0.086	1.000
14	16	0.986	0.158	1.000
14	27	0.491	0.187	1.000
14	28	0.027	0.175	1.000
15	1	0.068	0.451	1.000
15	21	0.034	0.549	1.000
16	1	0.025	0.210	1.000
16	6	0.113	0.038	1.000
16	8	0.157	0.075	1.000
16	11	0.065	0.258	1.000
16	12	0.082	0.028	1.000
16	17	0.246	0.211	1.000
16	26	0.122	0.033	1.000
16	28	0.116	0.098	1.000
16	29	0.267	0.049	1.000
17	21	0.046	1.000	1.000
18	6	0.085	0.306	1.000
18	11	0.128	0.213	1.000
18	12	0.123	0.280	1.000
18	17	0.026	0.064	1.000
18	28	0.093	0.137	1.000
19	6	0.136	0.226	1.000
19	7	0.736	0.162	1.000
19	11	0.012	0.213	1.000
19	12	0.083	0.167	1.000
19	14	1.000	0.098	1.000
19	22	0.715	0.135	1.000
20	21	0.143	1.000	1.000
21	21	0.158	1.000	1.000
22	1	0.089	0.041	1.000
22	8	0.843	0.190	1.000
22	9	0.486	0.076	1.000
22	11	0.114	0.125	1.000
22	12	0.075	0.184	1.000
22	26	0.401	0.153	1.000
22	28	0.083	0.120	1.000
22	29	0.243	0.111	1.000
23	1	0.082	0.159	1.000
23	6	0.130	0.154	1.000
23	11	0.118	0.218	1.000
23	12	0.052	0.248	1.000
23	17	0.092	0.173	1.000
23	24	0.367	0.009	1.000
23	28	0.153	0.039	1.000
24	1	0.008	0.209	1.000
24	6	0.088	0.014	1.000
24	11	0.002	0.142	1.000
24	12	0.121	0.237	1.000
24	17	0.037	0.133	1.000
24	24	0.191	0.159	1.000
24	28	0.177	0.104	1.000
25	1	0.064	0.643	1.000
25	21	0.095	0.357	1.000
26	1	0.069	0.760	1.000
26	21	0.098	0.240	1.000
27	1	0.088	0.198	1.000
27	9	0.348	0.054	1.000
27	11	0.100	0.058	1.000
27	12	0.026	0.105	1.000
27	26	0.025	0.221	1.000
27	28	0.131	0.160	1.000
27	29	0.252	0.204	1.000
28	1	0.049	0.496	1.000
28	20	0.066	0.504	1.000
29	1	0.068	0.080	1.000
29	9	0.166	0.293	1.000
29	11	0.082	0.167	1.000
29	12	0.092	0.291	1.000
29	26	0.452	0.111	1.000
29	28	0.011	0.005	1.000
29	29	0.237	0.054	1.000
