#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	1.133	1.294	0.788	0.512	1.000	0.753
1	0.042	0.640	1.139	0.378	0.606	1.000	0.603
2	1.000	0.730	1.390	0.040	0.805	0.000	0.736
3	0.211	1.026	1.226	0.578	0.731	1.000	0.625
4	0.204	1.270	1.047	0.681	0.878	1.000	0.719
5	1.000	1.214	1.203	0.147	0.725	0.000	0.883
6	0.173	0.696	1.230	0.654	0.598	1.000	0.644
7	0.158	0.759	1.168	0.942	0.903	1.000	0.928
8	0.072	1.201	1.087	0.655	0.636	1.000	0.726
9	0.061	0.538	1.452	0.213	0.596	1.000	0.786
10	1.000	1.421	1.498	0.155	0.604	0.000	0.703
11	0.082	0.801	1.067	0.709	0.726	1.000	0.877
12	0.058	1.366	1.444	0.810	0.617	1.000	0.685
13	0.319	0.733	1.379	0.556	0.641	1.000	0.847
14	0.293	0.565	1.269	0.621	0.973	1.000	0.963
15	0.234	0.645	1.392	0.397	0.683	1.000	0.562
16	0.100	1.164	1.382	0.917	0.813	1.000	0.565
17	1.000	1.321	1.042	0.368	0.795	0.000	0.520
18	0.205	0.550	1.203	0.699	0.616	1.000	0.678
19	0.536	1.350	1.215	0.723	0.921	1.000	0.784
20	0.116	0.770	1.320	0.351	0.906	1.000	0.854
21	0.104	0.519	1.116	0.182	0.534	1.000	0.759
22	1.000	0.594	1.043	0.457	0.939	0.000	0.550
23	0.094	1.133	1.184	0.665	0.865	1.000	0.882
24	0.114	1.424	1.258	0.172	0.995	1.000	0.699
25	1.000	0.723	1.344	0.072	0.945	0.000	0.547
26	0.254	0.966	1.372	0.871	0.875	1.000	0.978
27	0.083	1.250	1.482	0.660	0.629	1.000	0.997
28	0.217	0.755	1.044	0.701	0.502	1.000	0.799
29	0.082	0.678	1.086	0.166	0.911	1.000	0.959
#From	To	chi[to]	beta[fr]	lambda
0	1	0.088	0.343	1.000
0	9	0.088	0.237	1.000
0	12	0.086	0.420	1.000
1	9	0.036	0.073	1.000
1	12	0.026	0.927	1.000
2	0	0.018	0.352	1.000
2	6	0.077	0.013	1.000
2	7	0.134	0.107	1.000
2	13	0.046	0.213	1.000
2	19	0.386	0.211	1.000
2	24	0.014	0.074	1.000
2	26	0.263	0.030	1.000
3	0	0.165	0.086	1.000
3	4	0.025	0.089	1.000
3	6	0.146	0.142	1.000
3	7	0.024	0.192	1.000
3	14	0.046	0.142	1.000
3	20	0.114	0.192	1.000
3	24	0.066	0.020	1.000
3	26	0.329	0.136	1.000
4	6	0.082	0.212	1.000
4	7	0.133	0.079	1.000
4	8	0.023	0.025	1.000
4	11	0.764	0.238	1.000
4	18	0.117	0.117	1.000
4	20	0.096	0.089	1.000
4	23	0.085	0.017	1.000
4	24	0.025	0.075	1.000
4	27	0.691	0.145	1.000
4	29	0.618	0.005	1.000
5	0	0.132	0.269	1.000
5	4	0.254	0.038	1.000
5	6	0.060	0.014	1.000
5	7	0.098	0.125	1.000
5	14	0.207	0.118	1.000
5	18	0.159	0.122	1.000
5	20	0.100	0.055	1.000
5	24	0.070	0.066	1.000
5	28	0.287	0.194	1.000
6	1	0.114	0.203	1.000
6	9	0.117	0.100	1.000
6	12	0.074	0.697	1.000
7	1	0.126	0.013	1.000
7	8	0.084	0.267	1.000
7	12	0.057	0.013	1.000
7	20	0.021	0.335	1.000
7	24	0.057	0.373	1.000
8	1	0.066	0.382	1.000
8	9	0.124	0.319	1.000
8	12	0.047	0.299	1.000
9	9	0.225	0.837	1.000
9	12	0.081	0.163	1.000
10	7	0.002	0.179	1.000
10	8	0.017	0.043	1.000
10	12	0.081	0.231	1.000
10	15	0.173	0.198	1.000
10	20	0.019	0.063	1.000
10	21	0.301	0.026	1.000
10	23	0.293	0.207	1.000
