#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	0.719	1.005	0.606	0.735	1.000	0.623
1	0.152	1.068	1.316	0.474	0.927	1.000	0.561
2	0.296	1.270	1.148	0.493	0.857	1.000	0.765
3	0.145	1.076	1.192	0.545	0.888	1.000	0.776
4	0.038	0.976	1.390	0.297	0.894	1.000	0.902
5	0.168	0.770	1.117	0.898	0.979	1.000	0.655
6	0.154	1.243	1.297	0.790	0.529	1.000	0.512
7	0.246	0.796	1.167	0.062	0.512	1.000	0.706
8	1.000	0.902	1.143	0.074	0.643	0.000	0.546
9	0.058	1.395	1.038	0.433	0.568	1.000	0.546
10	0.154	1.407	1.132	0.294	0.648	1.000	0.921
11	0.066	1.321	1.217	0.193	0.838	1.000	0.628
12	0.050	0.571	1.269	0.311	0.538	1.000	0.000
13	0.393	0.574	1.131	0.281	0.686	1.000	0.897
14	0.627	1.313	1.239	0.798	0.619	1.000	0.952
15	0.114	0.983	1.251	0.834	0.627	1.000	0.738
16	1.000	1.441	1.430	0.521	0.535	0.000	0.793
17	1.000	1.452	1.260	0.129	0.862	0.000	0.870
18	0.061	0.737	1.204	0.948	0.518	1.000	0.983
19	0.161	1.012	1.197	0.404	0.694	1.000	0.565
20	0.184	0.751	1.435	0.715	0.586	1.000	0.657
21	1.000	1.317	1.304	0.312	0.573	0.000	0.727
22	0.184	1.454	1.419	0.722	0.518	1.000	0.709
23	0.103	0.761	1.310	0.380	0.781	1.000	0.503
24	0.195	1.312	1.154	0.525	0.512	1.000	0.663
25	0.154	0.719	1.369	0.432	0.909	1.000	0.577
26	0.077	1.113	1.458	0.419	0.946	1.000	0.585
27	0.311	0.770	1.405	0.002	0.707	1.000	0.604
28	0.068	1.441	1.396	0.863	0.805	1.000	0.944
29	0.088	0.513	1.145	0.051	0.583	1.000	0.587
#From	To	chi[to]	beta[fr]	lambda
0	11	0.048	0.249	1.000
0	12	0.012	0.437	1.000
0	28	0.047	0.315	1.000
1	12	0.031	0.272	1.000
1	28	0.033	0.728	1.000
2	0	0.219	0.225	1.000
2	2	0.308	0.203	1.000
2	3	0.396	0.081	1.000
2	9	0.266	0.029	1.000
2	15	0.136	0.034	1.000
2	23	0.191	0.130	1.000
2	28	0.095	0.088	1.000
2	29	0.177	0.208	1.000
3	12	0.024	0.530	1.000
3	28	0.102	0.470	1.000
4	12	0.041	1.000	1.000
5	0	0.054	0.009	1.000
5	2	0.373	0.191	1.000
5	3	0.095	0.097	1.000
5	9	0.585	0.126	1.000
5	15	0.127	0.110	1.000
5	19	0.274	0.173	1.000
5	23	0.141	0.048	1.000
5	28	0.002	0.060	1.000
5	29	0.047	0.185	1.000
6	12	0.094	1.000	1.000
7	11	0.023	0.418	1.000
7	12	0.006	0.328	1.000
7	28	0.059	0.254	1.000
8	0	0.172	0.177	1.000
8	1	0.033	0.073	1.000
8	15	0.096	0.094	1.000
8	20	0.192	0.181	1.000
8	22	0.349	0.225	1.000
8	23	0.140	0.242	1.000
8	29	0.038	0.008	1.000
9	11	0.139	0.277	1.000
9	12	0.063	0.427	1.000
9	28	0.005	0.296	1.000
10	0	0.168	0.176	1.000
10	4	0.896	0.217	1.000
10	9	0.019	0.140	1.000
10	12	0.003	0.105	1.000
10	15	0.038	0.131	1.000
10	18	1.000	0.027	1.000
10	23	0.122	0.013	1.000
10	28	0.073	0.144	1.000
10	29	0.007	0.048	1.000
11	11	0.152	0.341	1.000
11	12	0.066	0.191	1.000
11	28	0.050	0.468	1.000
12	12	0.093	1.000	1.000
13	6	0.135	0.167	1.000
13	7	0.264	0.109	1.000
13	10	1.000	0.043	1.000
13	24	0.175	0.338	1.000
13	25	1.000	0.343	1.000
14	7	0.711	0.557	1.000
14	14	0.423	0.345	1.000
14	24	0.825	0.082	1.000
14	27	0.461	0.016	1.000
15	11	0.121	0.430	1.000
15	12	0.065	0.532	1.000
15	28	0.036	0.030	1.000
15	29	0.112	0.008	1.000
16	0	0.043	0.123	1.000
16	2	0.319	0.132	1.000
16	3	0.509	0.085	1.000
16	5	0.882	0.062	1.000
16	15	0.073	0.125	1.000
16	19	0.726	0.133	1.000
16	23	0.078	0.133	1.000
16	28	0.093	0.138	1.000
16	29	0.039	0.069	1.000
17	7	0.025	0.227	1.000
17	13	1.000	0.077	1.000
17	14	0.577	0.340	1.000
17	27	0.539	0.356	1.000
18	4	0.104	0.028	1.000
18	9	0.130	0.086	1.000
18	12	0.067	0.153	1.000
18	15	0.125	0.055	1.000
18	23	0.251	0.336	1.000
18	28	0.015	0.182	1.000
18	29	0.097	0.160	1.000
19	11	0.027	0.172	1.000
19	12	0.081	0.337	1.000
19	28	0.035	0.491	1.000
20	0	0.344	0.109	1.000
20	1	0.358	0.078	1.000
20	5	0.118	0.396	1.000
20	15	0.109	0.108	1.000
20	23	0.077	0.024	1.000
20	29	0.111	0.285	1.000
21	1	0.275	0.086	1.000
21	6	0.548	0.201	1.000
21	15	0.060	0.244	1.000
21	20	0.451	0.183	1.000
21	22	0.151	0.286	1.000
22	11	0.150	0.342	1.000
22	12	0.080	0.309	1.000
22	28	0.105	0.338	1.000
22	29	0.022	0.012	1.000
23	12	0.057	0.410	1.000
23	28	0.047	0.590	1.000
24	11	0.078	0.038	1.000
24	12	0.045	0.119	1.000
24	26	1.000	0.316	1.000
24	28	0.095	0.257	1.000
24	29	0.196	0.270	1.000
25	1	0.118	0.204	1.000
25	6	0.317	0.337	1.000
25	15	0.094	0.066	1.000
25	20	0.213	0.234	1.000
25	22	0.253	0.089	1.000
25	29	0.015	0.069	1.000
26	12	0.058	1.000	1.000
27	1	0.216	0.200	1.000
27	15	0.143	0.183	1.000
27	20	0.145	0.131	1.000
27	22	0.247	0.244	1.000
27	29	0.140	0.242	1.000
28	11	0.113	0.746	1.000
28	12	0.023	0.071	1.000
28	28	0.085	0.182	1.000
29	11	0.149	0.167	1.000
29	12	0.093	0.309	1.000
29	28	0.022	0.524	1.000
