#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.026	0.692	1.098	0.322	0.648	1.000	0.828
1	1.000	1.277	1.349	0.152	0.596	0.000	0.697
2	0.040	0.553	1.073	0.364	0.590	1.000	0.735
3	0.022	0.732	1.369	0.074	0.915	1.000	0.863
4	0.027	1.090	1.120	0.486	0.922	1.000	0.000
5	0.246	0.778	1.397	0.037	0.868	1.000	0.805
6	0.059	0.851	1.020	0.113	0.559	1.000	0.832
7	0.044	1.083	1.367	0.008	0.579	1.000	0.816
8	0.031	1.306	1.189	0.240	0.569	1.000	0.000
9	0.177	0.921	1.290	0.695	0.836	1.000	0.979
10	1.000	0.587	1.056	0.887	0.743	0.000	0.763
11	0.033	1.432	1.293	0.794	0.861	1.000	0.792
12	0.219	1.123	1.076	0.392	0.894	1.000	0.812
13	0.041	1.030	1.297	0.201	0.727	1.000	0.000
14	0.107	0.811	1.215	0.293	0.603	1.000	0.841
15	0.393	0.591	1.246	0.820	0.525	1.000	0.667
16	0.042	0.695	1.061	0.386	0.557	1.000	0.651
17	0.065	0.973	1.480	0.387	0.570	1.000	0.668
18	0.022	1.331	1.005	0.168	0.929	1.000	0.890
19	0.044	1.009	1.019	0.418	0.505	1.000	0.714
20	0.393	0.922	1.231	0.644	0.857	1.000	0.565
21	0.067	1.219	1.209	0.089	0.966	1.000	0.621
22	0.033	0.642	1.261	0.958	0.952	1.000	0.607
23	0.074	0.771	1.299	0.587	0.611	1.000	0.772
24	0.074	0.895	1.485	0.591	0.566	1.000	0.921
25	0.272	1.014	1.261	0.342	0.829	1.000	0.812
26	0.170	0.696	1.166	0.240	0.606	1.000	0.565
27	0.064	0.888	1.178	0.774	0.582	1.000	0.756
28	0.027	0.706	1.054	0.675	0.688	1.000	0.639
29	0.188	1.224	1.177	0.299	0.707	1.000	0.690
#From	To	chi[to]	beta[fr]	lambda
0	2	0.024	0.127	1.000
0	3	0.320	0.147	1.000
0	6	0.041	0.070	1.000
0	16	0.109	0.105	1.000
0	17	0.435	0.052	1.000
0	18	0.363	0.111	1.000
0	22	0.109	0.178	1.000
0	27	0.091	0.161	1.000
0	28	0.002	0.049	1.000
1	2	0.076	0.143	1.000
1	5	0.544	0.206	1.000
1	9	0.268	0.106	1.000
1	27	0.021	0.089	1.000
1	29	0.246	0.456	1.000
2	4	0.196	0.387	1.000
2	28	0.085	0.613	1.000
3	13	0.378	1.000	1.000
4	4	0.065	1.000	1.000
5	2	0.068	0.140	1.000
5	6	0.137	0.244	1.000
5	9	0.210	0.228	1.000
5	12	0.018	0.138	1.000
5	27	0.077	0.156	1.000
5	29	0.039	0.094	1.000
6	2	0.029	0.204	1.000
6	3	0.216	0.142	1.000
6	8	0.720	0.138	1.000
6	11	0.020	0.045	1.000
6	16	0.067	0.166	1.000
6	17	0.167	0.104	1.000
6	22	0.133	0.096	1.000
6	27	0.026	0.004	1.000
6	28	0.063	0.102	1.000
7	2	0.044	0.192	1.000
7	11	0.023	0.080	1.000
7	16	0.051	0.162	1.000
7	19	0.194	0.255	1.000
7	22	0.005	0.304	1.000
7	28	0.022	0.006	1.000
9	2	0.056	0.049	1.000
9	11	0.094	0.250	1.000
9	16	0.094	0.282	1.000
9	19	0.113	0.058	1.000
9	22	0.055	0.282	1.000
9	28	0.016	0.079	1.000
10	9	0.271	0.342	1.000
10	15	1.000	0.493	1.000
10	20	1.000	0.165	1.000
11	2	0.008	0.260	1.000
11	4	0.195	0.200	1.000
11	11	0.078	0.260	1.000
11	22	0.088	0.157	1.000
11	28	0.053	0.124	1.000
12	2	0.002	0.193	1.000
12	6	0.139	0.213	1.000
12	9	0.139	0.007	1.000
12	12	0.623	0.156	1.000
12	16	0.105	0.006	1.000
12	27	0.037	0.198	1.000
12	28	0.025	0.052	1.000
12	29	0.165	0.176	1.000
13	13	0.265	1.000	1.000
14	2	0.003	0.019	1.000
14	3	0.205	0.066	1.000
14	8	0.280	0.095	1.000
14	16	0.113	0.167	1.000
14	17	0.076	0.156	1.000
14	18	0.326	0.155	1.000
14	22	0.008	0.044	1.000
14	27	0.031	0.101	1.000
14	28	0.034	0.196	1.000
15	2	0.054	0.163	1.000
15	6	0.200	0.258	1.000
15	9	0.033	0.124	1.000
15	12	0.125	0.007	1.000
15	27	0.103	0.206	1.000
15	29	0.042	0.242	1.000
16	2	0.065	0.127	1.000
16	11	0.143	0.127	1.000
16	16	0.006	0.102	1.000
16	19	0.160	0.208	1.000
16	22	0.142	0.178	1.000
16	28	0.037	0.259	1.000
17	0	1.000	0.094	1.000
17	2	0.013	0.087	1.000
17	3	0.259	0.074	1.000
17	6	0.209	0.049	1.000
17	16	0.125	0.140	1.000
17	17	0.221	0.120	1.000
17	18	0.311	0.137	1.000
17	22	0.060	0.062	1.000
17	27	0.115	0.096	1.000
17	28	0.046	0.141	1.000
18	2	0.072	0.284	1.000
18	4	0.135	0.178	1.000
18	11	0.087	0.098	1.000
18	16	0.069	0.022	1.000
18	19	0.128	0.075	1.000
18	22	0.080	0.007	1.000
18	28	0.082	0.337	1.000
19	2	0.082	0.111	1.000
19	4	0.099	0.185	1.000
19	11	0.139	0.180	1.000
19	16	0.082	0.073	1.000
19	19	0.212	0.178	1.000
19	22	0.046	0.079	1.000
19	28	0.015	0.195	1.000
20	2	0.066	0.216	1.000
20	5	0.456	0.233	1.000
20	9	0.080	0.021	1.000
20	12	0.235	0.063	1.000
20	27	0.129	0.190	1.000
20	29	0.102	0.277	1.000
21	2	0.052	0.190	1.000
21	4	0.111	0.417	1.000
21	11	0.201	0.113	1.000
21	28	0.090	0.280	1.000
22	2	0.041	0.054	1.000
22	4	0.041	0.262	1.000
22	11	0.179	0.260	1.000
22	22	0.143	0.222	1.000
22	28	0.061	0.203	1.000
23	2	0.083	0.144	1.000
23	7	0.629	0.162	1.000
23	11	0.002	0.037	1.000
23	16	0.075	0.103	1.000
23	19	0.016	0.010	1.000
23	22	0.017	0.154	1.000
23	26	0.675	0.138	1.000
23	27	0.115	0.132	1.000
23	28	0.071	0.119	1.000
24	13	0.308	1.000	1.000
25	2	0.055	0.098	1.000
25	6	0.031	0.014	1.000
25	14	1.000	0.170	1.000
25	16	0.006	0.096	1.000
25	17	0.022	0.110	1.000
25	22	0.066	0.102	1.000
25	25	0.804	0.203	1.000
25	27	0.028	0.148	1.000
25	28	0.096	0.003	1.000
25	29	0.184	0.057	1.000
26	2	0.037	0.016	1.000
26	7	0.371	0.152	1.000
26	11	0.034	0.028	1.000
26	16	0.059	0.024	1.000
26	19	0.176	0.105	1.000
26	21	1.000	0.060	1.000
26	22	0.049	0.123	1.000
26	26	0.325	0.296	1.000
26	27	0.145	0.066	1.000
26	28	0.013	0.131	1.000
27	4	0.157	0.508	1.000
27	28	0.087	0.492	1.000
28	13	0.049	1.000	1.000
29	2	0.070	0.039	1.000
29	6	0.243	0.089	1.000
29	16	0.038	0.074	1.000
29	17	0.079	0.156	1.000
29	23	1.000	0.023	1.000
29	24	1.000	0.159	1.000
29	25	0.196	0.090	1.000
29	27	0.083	0.078	1.000
29	28	0.103	0.147	1.000
29	29	0.223	0.146	1.000
