#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.270	0.699	1.071	0.132	0.669	1.000	0.677
1	0.094	1.064	1.005	0.711	0.530	1.000	0.000
2	0.393	1.123	1.320	0.672	0.592	1.000	0.886
3	0.129	1.102	1.005	0.076	0.843	1.000	0.593
4	0.106	0.746	1.148	0.801	0.809	1.000	0.807
5	1.000	1.398	1.283	0.120	0.940	0.000	0.705
6	0.106	0.619	1.121	0.824	0.541	1.000	0.734
7	0.144	1.193	1.038	0.013	0.683	1.000	0.667
8	0.393	0.557	1.276	0.609	0.896	1.000	0.977
9	0.151	1.193	1.390	0.054	0.750	1.000	0.829
10	1.000	0.567	1.247	0.984	0.868	0.000	0.540
11	0.106	1.472	1.248	0.122	0.973	1.000	0.829
12	0.393	1.414	1.324	0.534	0.767	1.000	0.903
13	1.000	1.054	1.418	0.164	0.709	0.000	0.771
14	0.393	1.422	1.457	0.463	0.685	1.000	0.529
15	0.246	0.998	1.458	0.084	0.879	1.000	0.955
16	0.122	0.584	1.080	0.403	0.836	1.000	0.569
17	1.000	0.552	1.198	0.308	0.503	0.000	0.634
18	1.000	1.001	1.399	0.497	0.971	0.000	0.992
19	0.228	0.830	1.435	0.685	0.833	1.000	0.854
20	0.151	1.056	1.443	0.342	0.691	1.000	0.946
21	0.106	0.811	1.052	0.529	0.739	1.000	0.676
22	0.311	0.764	1.331	0.194	0.515	1.000	0.663
23	1.000	1.071	1.078	0.830	0.624	0.000	0.693
24	1.000	0.939	1.282	0.462	0.699	0.000	0.887
25	1.000	1.036	1.367	0.347	0.537	0.000	0.757
26	0.270	1.129	1.242	0.662	0.674	1.000	0.888
27	0.627	1.269	1.094	0.800	0.625	1.000	0.920
28	0.234	0.991	1.266	0.399	0.564	1.000	0.511
29	0.266	1.414	1.278	0.405	0.697	1.000	0.578
#From	To	chi[to]	beta[fr]	lambda
0	3	0.092	0.237	1.000
0	7	0.122	0.090	1.000
0	16	0.173	0.426	1.000
0	20	0.032	0.247	1.000
1	1	0.142	1.000	1.000
2	1	0.123	0.298	1.000
2	3	0.038	0.442	1.000
2	20	0.029	0.260	1.000
3	1	0.180	1.000	1.000
4	1	0.172	1.000	1.000
5	0	0.131	0.066	1.000
5	12	0.300	0.250	1.000
5	15	0.026	0.232	1.000
5	26	0.148	0.314	1.000
5	29	0.205	0.138	1.000
6	1	0.003	1.000	1.000
7	1	0.082	1.000	1.000
8	0	0.099	0.072	1.000
8	12	0.225	0.356	1.000
8	15	0.231	0.189	1.000
8	26	0.219	0.301	1.000
8	29	0.099	0.082	1.000
9	3	0.090	0.487	1.000
9	16	0.073	0.448	1.000
9	20	0.110	0.065	1.000
10	9	0.073	0.098	1.000
10	19	0.197	0.235	1.000
10	22	0.245	0.262	1.000
10	27	0.178	0.311	1.000
10	29	0.240	0.094	1.000
11	3	0.074	0.048	1.000
11	16	0.011	0.384	1.000
11	20	0.089	0.568	1.000
12	0	0.321	0.146	1.000
12	12	0.291	0.305	1.000
12	15	0.548	0.155	1.000
12	26	0.305	0.205	1.000
12	29	0.027	0.189	1.000
13	0	0.308	0.399	1.000
13	2	1.000	0.031	1.000
13	8	1.000	0.272	1.000
13	26	0.304	0.297	1.000
14	3	0.043	0.540	1.000
14	7	0.015	0.102	1.000
14	16	0.081	0.042	1.000
14	20	0.055	0.316	1.000
15	3	0.117	0.359	1.000
15	7	0.136	0.187	1.000
15	16	0.049	0.322	1.000
15	20	0.076	0.132	1.000
16	1	0.028	1.000	1.000
17	3	0.086	0.387	1.000
17	7	0.188	0.360	1.000
17	16	0.052	0.140	1.000
17	20	0.122	0.113	1.000
18	1	0.155	1.000	1.000
19	3	0.063	0.355	1.000
19	7	0.258	0.363	1.000
19	16	0.094	0.143	1.000
19	20	0.059	0.139	1.000
20	3	0.002	0.041	1.000
20	7	0.123	0.378	1.000
20	16	0.093	0.235	1.000
20	20	0.073	0.346	1.000
21	1	0.115	1.000	1.000
22	3	0.020	0.008	1.000
22	4	0.605	0.226	1.000
22	6	0.525	0.083	1.000
22	9	0.125	0.196	1.000
22	11	0.363	0.063	1.000
22	19	0.272	0.208	1.000
22	21	0.206	0.059	1.000
22	28	0.234	0.157	1.000
23	3	0.055	0.025	1.000
23	7	0.158	0.372	1.000
23	16	0.006	0.184	1.000
23	20	0.099	0.420	1.000
24	3	0.096	0.179	1.000
24	16	0.069	0.459	1.000
24	20	0.062	0.363	1.000
25	0	0.142	0.208	1.000
25	12	0.185	0.136	1.000
25	14	1.000	0.215	1.000
25	15	0.195	0.166	1.000
25	26	0.025	0.185	1.000
25	29	0.239	0.091	1.000
26	3	0.105	0.246	1.000
26	9	0.270	0.257	1.000
26	11	0.147	0.192	1.000
26	16	0.056	0.058	1.000
26	20	0.002	0.108	1.000
26	21	0.297	0.140	1.000
27	3	0.036	0.044	1.000
27	9	0.352	0.368	1.000
27	19	0.530	0.112	1.000
27	22	0.755	0.066	1.000
27	27	0.822	0.079	1.000
27	29	0.190	0.331	1.000
28	3	0.032	0.115	1.000
28	4	0.395	0.126	1.000
28	6	0.475	0.156	1.000
28	9	0.027	0.067	1.000
28	11	0.247	0.125	1.000
28	16	0.149	0.144	1.000
28	20	0.104	0.024	1.000
28	21	0.275	0.204	1.000
28	28	0.483	0.040	1.000
29	3	0.052	0.254	1.000
29	9	0.154	0.033	1.000
29	11	0.243	0.262	1.000
29	16	0.095	0.053	1.000
29	20	0.088	0.174	1.000
29	21	0.222	0.101	1.000
29	28	0.284	0.123	1.000
