#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	0.530	1.474	0.560	0.919	1.000	0.599
1	0.152	0.701	1.439	0.373	0.935	1.000	0.538
2	0.296	0.603	1.372	0.788	0.868	1.000	0.589
3	0.145	0.866	1.070	0.128	0.830	1.000	0.699
4	0.038	1.384	1.219	0.583	0.871	1.000	0.960
5	0.168	0.614	1.189	0.705	0.597	1.000	0.559
6	0.154	0.776	1.272	0.610	0.769	1.000	0.872
7	0.246	0.786	1.137	0.932	0.683	1.000	0.810
8	1.000	0.875	1.062	0.227	0.915	0.000	0.663
9	0.058	0.529	1.060	0.778	0.998	1.000	0.715
10	0.154	1.438	1.499	0.352	0.617	1.000	0.775
11	0.066	1.132	1.356	0.670	0.887	1.000	0.891
12	0.050	0.554	1.173	0.338	0.803	1.000	0.000
13	0.393	1.375	1.445	0.640	0.991	1.000	0.626
14	0.627	1.030	1.372	0.589	0.933	1.000	0.639
15	0.114	1.308	1.074	0.198	0.731	1.000	0.510
16	1.000	0.905	1.001	0.966	0.944	0.000	0.950
17	1.000	0.725	1.285	0.321	0.986	0.000	0.589
18	0.061	0.687	1.097	0.045	0.904	1.000	0.537
19	0.161	0.632	1.465	0.256	0.614	1.000	0.800
20	0.184	0.915	1.456	0.098	0.806	1.000	0.774
21	1.000	1.475	1.105	0.033	0.612	0.000	0.889
22	0.184	0.891	1.374	0.970	0.802	1.000	0.671
23	0.103	0.765	1.286	0.099	0.897	1.000	0.710
24	0.195	1.042	1.102	0.513	0.722	1.000	0.674
25	0.154	1.090	1.450	0.789	0.640	1.000	0.779
26	0.077	1.487	1.401	0.520	0.561	1.000	0.533
27	0.311	0.666	1.484	0.937	0.809	1.000	0.789
28	0.068	1.218	1.016	0.234	0.654	1.000	0.528
29	0.088	1.318	1.140	0.830	0.802	1.000	0.993
#From	To	chi[to]	beta[fr]	lambda
0	11	0.127	0.199	1.000
0	12	0.060	0.583	1.000
0	28	0.024	0.218	1.000
1	12	0.003	0.688	1.000
1	28	0.114	0.312	1.000
2	0	0.184	0.129	1.000
2	2	0.708	0.205	1.000
2	3	0.421	0.024	1.000
2	9	0.465	0.025	1.000
2	15	0.129	0.072	1.000
2	23	0.201	0.095	1.000
2	28	0.054	0.274	1.000
2	29	0.102	0.176	1.000
3	12	0.098	0.248	1.000
3	28	0.040	0.752	1.000
4	12	0.002	1.000	1.000
5	0	0.231	0.218	1.000
5	2	0.272	0.119	1.000
5	3	0.319	0.181	1.000
5	9	0.214	0.014	1.000
5	15	0.069	0.161	1.000
5	19	0.381	0.037	1.000
5	23	0.105	0.074	1.000
5	28	0.021	0.027	1.000
5	29	0.049	0.169	1.000
6	12	0.021	1.000	1.000
7	11	0.172	0.140	1.000
7	12	0.095	0.690	1.000
7	28	0.068	0.170	1.000
8	0	0.071	0.186	1.000
8	1	0.122	0.285	1.000
8	15	0.150	0.153	1.000
8	20	0.263	0.149	1.000
8	22	0.443	0.092	1.000
8	23	0.170	0.112	1.000
8	29	0.097	0.022	1.000
9	11	0.198	0.096	1.000
9	12	0.047	0.436	1.000
9	28	0.020	0.468	1.000
10	0	0.227	0.119	1.000
10	4	0.848	0.117	1.000
10	9	0.216	0.066	1.000
10	12	0.020	0.121	1.000
10	15	0.108	0.113	1.000
10	18	1.000	0.111	1.000
10	23	0.135	0.071	1.000
10	28	0.054	0.135	1.000
10	29	0.081	0.146	1.000
11	11	0.043	0.267	1.000
11	12	0.006	0.021	1.000
11	28	0.064	0.712	1.000
12	12	0.007	1.000	1.000
13	6	0.428	0.313	1.000
13	7	0.501	0.099	1.000
13	10	1.000	0.064	1.000
13	24	0.479	0.354	1.000
13	25	1.000	0.170	1.000
14	7	0.367	0.191	1.000
14	14	0.333	0.148	1.000
