#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.837	1.041	0.596	0.751	0.000	0.572
1	0.039	1.377	1.029	0.839	0.609	1.000	0.780
2	0.136	1.183	1.473	0.815	0.689	1.000	0.706
3	0.082	0.615	1.482	0.007	0.932	1.000	0.591
4	0.270	1.149	1.358	0.518	0.520	1.000	0.587
5	0.177	1.266	1.072	0.580	0.808	1.000	0.695
6	1.000	1.343	1.359	0.317	0.836	0.000	0.757
7	1.000	0.807	1.424	0.232	0.839	0.000	0.942
8	0.393	1.121	1.310	0.318	0.801	1.000	0.942
9	0.047	0.884	1.041	0.565	0.860	1.000	0.569
10	0.080	0.519	1.138	0.973	0.651	1.000	0.907
11	1.000	1.417	1.291	0.305	0.950	0.000	0.628
12	1.000	0.813	1.165	0.943	0.519	0.000	0.911
13	1.000	1.130	1.363	0.985	0.567	0.000	0.792
14	0.093	0.731	1.477	0.836	0.763	1.000	0.000
15	1.000	1.174	1.494	0.166	0.875	0.000	0.686
16	0.076	0.835	1.224	0.764	0.967	1.000	0.920
17	0.393	1.448	1.387	0.380	0.867	1.000	0.621
18	0.173	0.618	1.349	0.910	0.914	1.000	0.612
19	0.393	0.908	1.294	0.813	0.582	1.000	0.746
#From	To	chi[to]	beta[fr]	lambda
0	8	0.293	1.000	1.000
1	14	0.059	1.000	1.000
2	1	0.016	0.091	1.000
2	3	0.008	0.307	1.000
2	14	0.050	0.412	1.000
2	16	0.257	0.190	1.000
3	1	0.224	0.363	1.000
3	3	0.065	0.381	1.000
3	10	0.287	0.055	1.000
3	16	0.035	0.201	1.000
4	2	0.479	0.298	1.000
4	3	0.167	0.053	1.000
4	4	0.105	0.192	1.000
4	16	0.205	0.058	1.000
4	18	0.187	0.399	1.000
5	1	0.177	0.157	1.000
5	3	0.163	0.198	1.000
5	5	0.370	0.258	1.000
5	9	0.457	0.102	1.000
5	10	0.216	0.210	1.000
5	16	0.040	0.074	1.000
6	8	0.328	1.000	1.000
7	14	0.093	1.000	1.000
8	4	0.213	0.440	1.000
8	18	0.114	0.560	1.000
9	1	0.159	0.039	1.000
9	3	0.006	0.226	1.000
9	10	0.079	0.351	1.000
9	16	0.106	0.384	1.000
10	1	0.236	0.275	1.000
10	3	0.124	0.160	1.000
10	5	0.630	0.211	1.000
10	9	0.543	0.206	1.000
10	10	0.418	0.098	1.000
10	16	0.187	0.050	1.000
11	8	0.292	1.000	1.000
12	19	0.331	1.000	1.000
13	4	0.194	0.141	1.000
13	17	1.000	0.410	1.000
13	18	0.349	0.182	1.000
13	19	0.669	0.268	1.000
14	14	0.192	1.000	1.000
15	8	0.087	1.000	1.000
16	1	0.164	0.427	1.000
16	3	0.173	0.193	1.000
16	14	0.281	0.269	1.000
16	16	0.145	0.111	1.000
17	2	0.033	0.392	1.000
17	3	0.126	0.127	1.000
17	4	0.365	0.012	1.000
17	18	0.180	0.469	1.000
18	1	0.023	0.728	1.000
18	14	0.326	0.272	1.000
19	2	0.488	0.364	1.000
19	3	0.169	0.248	1.000
19	4	0.122	0.008	1.000
19	16	0.026	0.232	1.000
19	18	0.169	0.147	1.000
