-0.02751	0.01558	0.00000	0.00000	-0.07564	0.00000	0.01206	0.15731	0.00000	0.01138
0.00475	-0.03825	0.00000	0.18459	-0.05156	-0.08008	0.00822	0.06218	0.00000	0.00776
0.00000	0.00000	-0.04360	0.00000	0.00000	0.00000	0.11482	0.00000	0.00000	0.00000
0.00000	-0.09075	0.00000	-0.20759	0.00000	0.00000	-0.19136	-0.29726	0.00000	0.00000
0.01037	0.02321	0.00000	0.00000	-0.05578	0.00000	0.01796	0.00000	0.00000	0.01695
0.00000	0.07397	0.00000	0.00000	0.00000	-0.05997	0.00000	0.00000	0.00000	0.00000
0.00163	0.00366	-0.04463	0.06740	-0.01775	0.00000	-0.00721	0.24939	-0.09330	0.00267
-0.14956	-0.03233	0.00000	0.44848	0.00000	0.00000	-0.13734	-0.13494	0.00000	0.00000
0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07581	0.00000	-0.03170	0.00000
0.06484	0.14511	0.00000	0.00000	-0.70445	0.00000	0.11230	0.00000	0.00000	0.00843
