#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.235	0.612	1.016	0.667	0.519	1.000	0.713
1	1.000	1.166	1.337	0.964	0.664	0.000	0.866
2	0.393	0.723	1.425	0.255	0.584	1.000	0.827
3	1.000	1.400	1.101	0.047	0.911	0.000	0.764
4	1.000	1.247	1.177	0.308	0.689	0.000	0.757
5	1.000	1.034	1.169	0.923	0.671	0.000	0.709
6	1.000	0.637	1.030	0.965	0.800	0.000	0.734
7	0.171	0.954	1.226	0.754	0.839	1.000	0.613
8	1.000	0.676	1.411	0.911	0.778	0.000	0.788
9	1.000	1.481	1.024	0.893	0.692	0.000	0.980
10	0.141	0.604	1.207	0.328	0.826	1.000	0.000
11	0.246	1.013	1.261	0.007	0.998	1.000	0.564
12	0.293	1.375	1.128	0.982	0.618	1.000	0.645
13	0.195	1.139	1.020	0.604	0.816	1.000	0.553
14	0.246	0.842	1.389	0.723	0.507	1.000	0.712
15	0.627	1.395	1.137	0.815	0.823	1.000	0.898
16	0.496	0.626	1.461	0.629	0.786	1.000	0.855
17	0.180	0.754	1.277	0.292	0.677	1.000	0.574
18	0.393	0.873	1.148	0.523	0.539	1.000	0.000
19	0.336	0.941	1.158	0.097	0.828	1.000	0.971
#From	To	chi[to]	beta[fr]	lambda
0	10	0.126	0.750	1.000
0	17	0.114	0.250	1.000
1	10	0.219	0.825	1.000
1	17	0.145	0.175	1.000
2	17	0.115	1.000	1.000
3	0	0.136	0.287	1.000
3	12	0.028	0.284	1.000
3	13	0.116	0.272	1.000
3	14	0.679	0.157	1.000
4	2	1.000	0.013	1.000
4	7	0.269	0.263	1.000
4	13	0.124	0.188	1.000
4	17	0.093	0.284	1.000
4	19	0.200	0.252	1.000
5	18	0.263	1.000	1.000
6	15	0.678	0.569	1.000
6	18	0.737	0.431	1.000
7	10	0.231	0.126	1.000
7	17	0.119	0.874	1.000
8	10	0.146	0.357	1.000
8	17	0.066	0.643	1.000
9	0	0.357	0.149	1.000
9	12	0.434	0.261	1.000
9	13	0.129	0.254	1.000
9	14	0.013	0.337	1.000
11	0	0.354	0.275	1.000
11	13	0.133	0.301	1.000
11	14	0.308	0.424	1.000
12	10	0.046	0.330	1.000
12	13	0.131	0.419	1.000
12	17	0.094	0.251	1.000
13	17	0.045	1.000	1.000
14	7	0.367	0.176	1.000
14	13	0.006	0.428	1.000
14	17	0.046	0.023	1.000
14	19	0.333	0.373	1.000
15	0	0.134	0.055	1.000
15	11	1.000	0.212	1.000
15	12	0.227	0.185	1.000
15	13	0.062	0.200	1.000
15	15	0.322	0.169	1.000
15	16	0.125	0.179	1.000
16	0	0.018	0.072	1.000
16	12	0.311	0.429	1.000
16	13	0.168	0.150	1.000
16	16	0.875	0.348	1.000
17	10	0.231	0.692	1.000
17	17	0.066	0.308	1.000
19	7	0.364	0.112	1.000
19	13	0.131	0.248	1.000
19	17	0.096	0.117	1.000
19	19	0.467	0.523	1.000
