#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	0.796	1.419	0.547	0.974	1.000	0.867
1	1.000	1.005	1.466	0.081	0.850	0.000	0.716
2	0.459	0.707	1.455	0.166	0.756	1.000	0.867
3	0.154	0.618	1.047	0.881	0.554	1.000	0.840
4	0.062	0.993	1.052	0.545	0.691	1.000	0.977
5	0.154	1.144	1.285	0.146	0.813	1.000	0.681
6	0.266	1.049	1.046	0.407	0.770	1.000	0.573
7	1.000	1.420	1.090	0.337	0.893	0.000	0.942
8	1.000	0.654	1.461	0.893	0.905	0.000	0.776
9	0.071	1.234	1.370	0.332	0.605	1.000	0.714
10	0.108	1.278	1.006	0.895	0.938	1.000	0.920
11	0.045	1.212	1.110	0.175	0.857	1.000	0.712
12	0.062	0.694	1.380	0.766	0.525	1.000	0.787
13	0.111	1.055	1.062	0.463	0.558	1.000	0.670
14	0.180	0.783	1.346	0.781	0.781	1.000	0.872
15	0.061	0.901	1.344	0.389	0.794	1.000	0.753
16	0.056	1.291	1.440	0.937	0.856	1.000	0.945
17	0.055	1.333	1.383	0.067	0.695	1.000	0.000
18	0.075	1.092	1.051	0.962	0.630	1.000	0.933
19	0.266	1.274	1.000	0.633	0.756	1.000	0.989
20	0.057	0.665	1.142	0.454	0.563	1.000	0.922
21	0.154	0.795	1.434	0.892	0.825	1.000	0.551
22	1.000	0.775	1.119	0.670	0.851	0.000	0.750
23	0.627	1.021	1.012	0.950	0.606	1.000	0.939
24	0.049	0.952	1.211	0.936	0.712	1.000	0.744
25	0.052	1.354	1.075	0.125	0.777	1.000	0.605
26	0.125	0.552	1.336	0.465	0.706	1.000	0.743
27	0.060	0.709	1.346	0.748	0.914	1.000	0.812
28	0.071	1.129	1.311	0.826	0.853	1.000	0.952
29	1.000	1.217	1.220	0.135	0.748	0.000	0.656
#From	To	chi[to]	beta[fr]	lambda
0	17	0.081	0.594	1.000
0	25	0.175	0.406	1.000
1	2	0.435	0.044	1.000
1	3	0.311	0.160	1.000
1	5	0.143	0.158	1.000
1	10	0.184	0.058	1.000
1	14	0.111	0.270	1.000
1	18	0.098	0.171	1.000
1	21	0.099	0.107	1.000
1	23	0.530	0.031	1.000
2	2	0.248	0.049	1.000
2	3	0.018	0.124	1.000
2	4	0.090	0.113	1.000
2	5	0.210	0.056	1.000
2	6	0.489	0.138	1.000
2	10	0.044	0.057	1.000
2	12	0.075	0.112	1.000
2	14	0.225	0.015	1.000
2	18	0.003	0.143	1.000
2	19	0.507	0.009	1.000
2	21	0.267	0.097	1.000
2	26	0.482	0.085	1.000
3	4	0.038	0.092	1.000
3	12	0.005	0.281	1.000
3	15	0.157	0.216	1.000
3	16	0.026	0.140	1.000
3	17	0.027	0.124	1.000
3	18	0.004	0.018	1.000
3	20	0.129	0.130	1.000
4	17	0.004	0.664	1.000
4	25	0.077	0.336	1.000
5	4	0.014	0.229	1.000
5	12	0.067	0.165	1.000
5	17	0.076	0.086	1.000
5	24	0.029	0.224	1.000
5	25	0.044	0.297	1.000
6	3	0.076	0.028	1.000
6	4	0.002	0.050	1.000
6	5	0.185	0.073	1.000
6	6	0.357	0.083	1.000
6	10	0.191	0.097	1.000
6	12	0.083	0.112	1.000
6	14	0.160	0.090	1.000
6	18	0.032	0.098	1.000
6	19	0.435	0.046	1.000
6	21	0.088	0.102	1.000
6	26	0.333	0.067	1.000
6	27	0.076	0.154	1.000
7	4	0.085	0.128	1.000
7	12	0.091	0.263	1.000
7	17	0.049	0.169	1.000
7	24	0.178	0.214	1.000
7	25	0.155	0.225	1.000
8	17	0.065	1.000	1.000
9	0	0.546	0.124	1.000
9	4	0.034	0.138	1.000
9	12	0.048	0.147	1.000
9	15	0.239	0.021	1.000
9	16	0.135	0.104	1.000
9	17	0.067	0.179	1.000
9	18	0.113	0.113	1.000
9	20	0.050	0.175	1.000
10	4	0.099	0.246	1.000
10	12	0.019	0.089	1.000
10	15	0.014	0.120	1.000
10	16	0.164	0.127	1.000
10	17	0.019	0.135	1.000
10	18	0.090	0.145	1.000
10	20	0.109	0.137	1.000
11	4	0.033	0.177	1.000
11	12	0.024	0.103	1.000
11	15	0.128	0.131	1.000
11	16	0.056	0.190	1.000
11	17	0.043	0.077	1.000
11	18	0.092	0.229	1.000
11	20	0.063	0.093	1.000
12	17	0.083	0.618	1.000
12	25	0.116	0.382	1.000
13	4	0.101	0.022	1.000
13	11	0.468	0.052	1.000
13	12	0.035	0.078	1.000
13	13	0.416	0.082	1.000
13	15	0.094	0.230	1.000
13	16	0.094	0.067	1.000
13	18	0.026	0.148	1.000
13	20	0.025	0.231	1.000
13	27	0.267	0.091	1.000
14	3	0.222	0.093	1.000
14	4	0.048	0.107	1.000
14	5	0.121	0.005	1.000
14	9	1.000	0.029	1.000
14	10	0.155	0.081	1.000
14	11	0.040	0.059	1.000
14	12	0.026	0.113	1.000
14	18	0.066	0.123	1.000
14	20	0.106	0.106	1.000
14	21	0.248	0.105	1.000
14	27	0.043	0.072	1.000
14	28	1.000	0.108	1.000
15	4	0.013	0.156	1.000
15	12	0.092	0.110	1.000
15	16	0.144	0.175	1.000
15	17	0.078	0.211	1.000
15	18	0.008	0.200	1.000
15	24	0.290	0.119	1.000
15	25	0.085	0.029	1.000
16	4	0.041	0.386	1.000
16	12	0.087	0.037	1.000
16	17	0.006	0.177	1.000
16	24	0.263	0.318	1.000
16	25	0.114	0.082	1.000
17	17	0.054	1.000	1.000
18	17	0.047	1.000	1.000
19	3	0.064	0.086	1.000
19	4	0.084	0.068	1.000
19	5	0.207	0.022	1.000
19	6	0.154	0.119	1.000
19	10	0.097	0.107	1.000
19	12	0.063	0.044	1.000
19	14	0.199	0.142	1.000
19	18	0.042	0.094	1.000
19	19	0.058	0.115	1.000
19	21	0.017	0.055	1.000
19	26	0.185	0.058	1.000
19	27	0.257	0.089	1.000
20	4	0.050	0.010	1.000
20	12	0.084	0.289	1.000
20	17	0.054	0.250	1.000
20	24	0.240	0.192	1.000
20	25	0.077	0.259	1.000
21	0	0.454	0.007	1.000
21	4	0.082	0.137	1.000
21	12	0.057	0.154	1.000
21	15	0.132	0.025	1.000
21	16	0.187	0.132	1.000
21	17	0.059	0.177	1.000
21	18	0.030	0.183	1.000
21	20	0.043	0.185	1.000
22	4	0.002	0.038	1.000
22	12	0.024	0.165	1.000
22	15	0.131	0.146	1.000
22	16	0.075	0.163	1.000
22	17	0.077	0.174	1.000
22	18	0.044	0.108	1.000
22	20	0.090	0.204	1.000
23	2	0.317	0.195	1.000
23	3	0.309	0.071	1.000
23	5	0.134	0.067	1.000
23	10	0.082	0.064	1.000
23	14	0.305	0.105	1.000
23	18	0.085	0.249	1.000
23	21	0.282	0.117	1.000
23	23	0.470	0.133	1.000
24	17	0.002	1.000	1.000
25	17	0.002	0.245	1.000
25	25	0.156	0.755	1.000
26	4	0.075	0.169	1.000
26	10	0.196	0.195	1.000
26	11	0.356	0.004	1.000
26	12	0.041	0.062	1.000
26	13	0.252	0.016	1.000
26	18	0.043	0.165	1.000
26	20	0.164	0.190	1.000
26	27	0.160	0.197	1.000
27	4	0.046	0.230	1.000
27	12	0.006	0.239	1.000
27	15	0.028	0.097	1.000
27	16	0.012	0.122	1.000
27	17	0.061	0.172	1.000
27	18	0.005	0.025	1.000
27	20	0.039	0.115	1.000
28	4	0.025	0.013	1.000
28	10	0.052	0.196	1.000
28	11	0.136	0.060	1.000
28	12	0.032	0.018	1.000
28	13	0.332	0.201	1.000
28	18	0.114	0.058	1.000
28	20	0.012	0.209	1.000
28	27	0.197	0.245	1.000
29	4	0.037	0.275	1.000
29	12	0.041	0.023	1.000
29	15	0.077	0.300	1.000
29	16	0.107	0.138	1.000
29	17	0.047	0.024	1.000
29	18	0.105	0.118	1.000
29	20	0.170	0.122	1.000
