#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.110	1.496	1.397	0.472	0.676	1.000	0.738
1	0.113	1.046	1.179	0.983	0.882	1.000	0.734
2	0.393	0.666	1.497	0.731	0.914	1.000	0.677
3	0.393	0.601	1.367	0.098	0.573	1.000	0.906
4	0.393	0.697	1.492	0.518	0.703	1.000	0.878
5	0.057	0.892	1.309	0.013	0.560	1.000	0.000
6	0.627	1.105	1.228	0.265	0.689	1.000	0.810
7	0.393	0.532	1.210	0.076	0.938	1.000	0.000
8	0.255	0.851	1.375	0.747	0.918	1.000	0.663
9	0.065	1.473	1.162	0.751	0.676	1.000	0.000
10	0.183	1.387	1.350	0.821	0.799	1.000	0.563
11	1.000	0.731	1.234	0.874	0.711	0.000	0.924
12	0.393	1.129	1.150	0.877	0.697	1.000	0.991
13	0.393	1.019	1.323	0.913	0.563	1.000	0.776
14	0.122	1.487	1.059	0.844	0.544	1.000	0.693
15	0.104	1.168	1.397	0.333	0.782	1.000	0.854
16	1.000	1.341	1.028	0.776	0.779	0.000	0.831
17	0.093	0.616	1.224	0.211	0.667	1.000	0.899
18	1.000	0.992	1.468	0.197	0.604	0.000	0.551
19	0.054	1.464	1.486	0.816	0.688	1.000	0.983
20	0.237	1.290	1.133	0.282	0.772	1.000	0.684
21	0.123	0.995	1.245	0.145	0.604	1.000	0.996
22	0.137	0.662	1.098	0.865	0.928	1.000	0.000
23	0.078	1.354	1.285	0.579	0.774	1.000	0.000
24	0.393	1.252	1.300	0.133	0.924	1.000	0.759
25	0.175	1.208	1.246	0.067	0.621	1.000	0.757
26	0.065	1.466	1.375	0.264	0.605	1.000	0.000
27	0.311	0.535	1.171	0.623	0.998	1.000	0.754
28	0.305	1.172	1.240	0.532	0.959	1.000	0.616
29	0.119	0.663	1.351	0.621	0.559	1.000	0.793
#From	To	chi[to]	beta[fr]	lambda
0	9	0.213	0.519	1.000
0	23	0.143	0.135	1.000
0	26	0.323	0.346	1.000
1	9	0.025	0.530	1.000
1	26	0.076	0.470	1.000
2	2	0.706	0.267	1.000
2	9	0.264	0.433	1.000
2	23	0.377	0.208	1.000
2	26	0.266	0.091	1.000
3	1	0.221	0.038	1.000
3	10	0.081	0.167	1.000
3	14	0.030	0.042	1.000
3	17	0.167	0.210	1.000
3	21	0.022	0.087	1.000
3	22	0.898	0.128	1.000
3	25	0.120	0.139	1.000
3	29	0.193	0.189	1.000
4	2	0.294	0.193	1.000
4	5	0.222	0.069	1.000
4	9	0.188	0.240	1.000
4	23	0.183	0.147	1.000
4	26	0.159	0.351	1.000
6	6	0.208	0.103	1.000
6	8	0.201	0.166	1.000
6	10	0.024	0.069	1.000
6	20	0.058	0.211	1.000
6	25	0.146	0.091	1.000
6	27	0.421	0.360	1.000
8	0	0.430	0.029	1.000
8	8	0.279	0.206	1.000
8	10	0.082	0.181	1.000
8	15	0.279	0.012	1.000
8	20	0.254	0.232	1.000
8	21	0.029	0.205	1.000
8	25	0.030	0.088	1.000
8	29	0.046	0.048	1.000
10	1	0.017	0.014	1.000
10	14	0.007	0.113	1.000
10	17	0.060	0.336	1.000
10	21	0.105	0.142	1.000
10	29	0.141	0.395	1.000
11	1	0.175	0.014	1.000
11	4	1.000	0.197	1.000
11	7	1.000	0.050	1.000
11	10	0.155	0.083	1.000
11	13	1.000	0.028	1.000
11	14	0.227	0.153	1.000
11	17	0.207	0.180	1.000
11	21	0.065	0.031	1.000
11	25	0.142	0.125	1.000
11	29	0.099	0.138	1.000
12	10	0.102	0.253	1.000
12	12	0.536	0.370	1.000
12	25	0.108	0.378	1.000
13	1	0.153	0.389	1.000
13	14	0.433	0.240	1.000
13	17	0.012	0.008	1.000
13	21	0.051	0.021	1.000
13	29	0.208	0.342	1.000
14	17	0.078	0.401	1.000
14	19	0.121	0.237	1.000
14	21	0.164	0.362	1.000
15	1	0.189	0.158	1.000
15	14	0.104	0.336	1.000
15	17	0.187	0.092	1.000
15	21	0.024	0.228	1.000
15	29	0.111	0.185	1.000
16	3	1.000	0.040	1.000
16	10	0.105	0.719	1.000
16	24	1.000	0.241	1.000
17	9	0.066	0.265	1.000
17	23	0.296	0.375	1.000
17	26	0.099	0.360	1.000
18	6	0.792	0.177	1.000
18	8	0.089	0.224	1.000
18	10	0.168	0.188	1.000
18	20	0.199	0.086	1.000
18	25	0.165	0.286	1.000
18	27	0.579	0.039	1.000
19	5	0.778	1.000	1.000
20	8	0.237	0.087	1.000
20	10	0.010	0.422	1.000
20	15	0.676	0.417	1.000
20	20	0.151	0.008	1.000
20	21	0.093	0.025	1.000
20	25	0.148	0.011	1.000
20	28	0.353	0.031	1.000
21	17	0.199	0.365	1.000
21	19	0.214	0.428	1.000
21	21	0.097	0.207	1.000
24	10	0.050	0.855	1.000
24	12	0.464	0.104	1.000
24	20	0.250	0.024	1.000
24	25	0.049	0.017	1.000
25	1	0.112	0.169	1.000
25	17	0.087	0.126	1.000
25	19	0.665	0.444	1.000
25	21	0.089	0.261	1.000
27	1	0.132	0.279	1.000
27	10	0.138	0.037	1.000
27	14	0.200	0.078	1.000
27	17	0.003	0.112	1.000
27	21	0.151	0.275	1.000
27	22	0.102	0.073	1.000
27	29	0.201	0.145	1.000
28	0	0.570	0.066	1.000
28	8	0.194	0.061	1.000
28	10	0.085	0.346	1.000
28	15	0.044	0.160	1.000
28	20	0.088	0.120	1.000
28	21	0.111	0.083	1.000
28	25	0.091	0.011	1.000
28	28	0.647	0.152	1.000
29	9	0.243	0.529	1.000
29	26	0.078	0.471	1.000
