#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.173	1.111	1.487	0.576	0.539	1.000	0.867
1	0.097	1.302	1.366	0.917	0.900	1.000	0.874
2	0.113	1.431	1.250	0.099	0.982	1.000	0.000
3	0.110	1.077	1.129	0.751	0.638	1.000	0.880
4	1.000	0.937	1.166	0.314	0.976	0.000	0.719
5	0.061	1.202	1.487	0.168	0.670	1.000	0.588
6	1.000	0.747	1.303	0.438	0.622	0.000	0.564
7	1.000	0.618	1.250	0.009	0.631	0.000	0.992
8	1.000	0.936	1.171	0.417	0.822	0.000	0.817
9	0.393	0.787	1.053	0.921	0.660	1.000	0.000
10	0.089	0.738	1.394	0.698	0.706	1.000	0.000
11	0.154	1.294	1.392	0.952	0.931	1.000	0.516
12	1.000	1.067	1.205	0.427	0.996	0.000	0.724
13	0.137	1.432	1.005	0.633	0.675	1.000	0.677
14	0.132	0.601	1.191	0.300	0.644	1.000	0.658
15	0.073	1.212	1.221	0.513	0.562	1.000	0.000
16	0.200	1.447	1.303	0.957	0.950	1.000	0.668
17	0.393	1.474	1.072	0.426	0.908	1.000	0.649
18	0.393	1.469	1.336	0.633	0.776	1.000	0.722
19	1.000	1.028	1.029	0.357	0.696	0.000	0.564
#From	To	chi[to]	beta[fr]	lambda
0	2	0.067	0.245	1.000
0	3	0.256	0.251	1.000
0	10	0.033	0.161	1.000
0	13	0.044	0.060	1.000
0	15	0.145	0.283	1.000
1	0	0.029	0.056	1.000
1	2	0.264	0.163	1.000
1	3	0.163	0.420	1.000
1	14	0.454	0.361	1.000
3	2	0.068	0.572	1.000
3	10	0.192	0.277	1.000
3	13	0.070	0.151	1.000
4	0	0.303	0.042	1.000
4	2	0.064	0.305	1.000
4	3	0.050	0.322	1.000
4	13	0.123	0.025	1.000
4	16	0.477	0.306	1.000
5	10	0.098	0.372	1.000
5	13	0.188	0.628	1.000
6	17	1.000	0.478	1.000
6	18	0.466	0.522	1.000
7	10	0.184	0.368	1.000
7	13	0.101	0.632	1.000
8	2	0.081	0.299	1.000
8	10	0.274	0.298	1.000
8	13	0.020	0.403	1.000
11	1	0.628	0.275	1.000
11	2	0.010	0.025	1.000
11	3	0.079	0.583	1.000
11	5	1.000	0.117	1.000
12	18	0.534	1.000	1.000
13	10	0.040	0.611	1.000
13	13	0.191	0.389	1.000
14	2	0.060	0.439	1.000
14	3	0.047	0.230	1.000
14	13	0.080	0.214	1.000
14	16	0.419	0.117	1.000
16	2	0.008	0.205	1.000
16	3	0.164	0.088	1.000
16	10	0.179	0.048	1.000
16	13	0.184	0.020	1.000
16	15	0.855	0.638	1.000
17	1	0.372	0.079	1.000
17	2	0.097	0.387	1.000
17	3	0.016	0.198	1.000
17	11	1.000	0.336	1.000
18	0	0.334	0.530	1.000
18	2	0.089	0.098	1.000
18	3	0.060	0.310	1.000
18	14	0.056	0.062	1.000
19	0	0.335	0.180	1.000
19	2	0.192	0.242	1.000
19	3	0.165	0.263	1.000
19	9	1.000	0.099	1.000
19	14	0.491	0.092	1.000
19	16	0.103	0.123	1.000
