#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.708	1.210	0.586	0.734	1.000	0.871
1	0.393	1.437	1.143	0.964	0.534	1.000	0.649
2	1.000	0.950	1.289	0.202	0.747	0.000	0.853
3	1.000	1.325	1.376	0.486	0.851	0.000	0.904
4	0.148	1.428	1.309	0.427	0.611	1.000	0.649
5	1.000	0.614	1.410	0.069	0.774	0.000	0.796
6	0.260	1.041	1.084	0.275	0.808	1.000	0.757
7	0.135	0.777	1.011	0.398	0.612	1.000	0.955
8	1.000	0.509	1.016	0.114	0.732	0.000	0.912
9	0.236	0.728	1.241	0.173	0.791	1.000	0.983
10	1.000	0.984	1.183	0.156	0.791	0.000	0.612
11	0.152	1.143	1.044	0.402	0.576	1.000	0.925
12	0.393	0.956	1.480	0.361	0.586	1.000	0.516
13	1.000	1.404	1.368	0.622	0.695	0.000	0.952
14	1.000	1.380	1.088	0.928	0.679	0.000	0.552
15	0.251	0.519	1.284	0.668	0.507	1.000	0.618
16	1.000	0.815	1.339	0.079	0.684	0.000	0.522
17	0.288	1.474	1.427	0.185	0.614	1.000	0.687
18	0.326	0.922	1.090	0.511	0.600	1.000	0.789
19	0.235	0.506	1.349	0.143	0.550	1.000	0.909
#From	To	chi[to]	beta[fr]	lambda
0	4	0.029	0.858	1.000
0	7	0.124	0.142	1.000
1	6	0.088	0.198	1.000
1	9	0.142	0.367	1.000
1	19	0.246	0.435	1.000
2	0	1.000	0.028	1.000
2	9	0.065	0.280	1.000
2	15	0.209	0.102	1.000
2	19	0.312	0.590	1.000
3	6	0.134	0.820	1.000
3	9	0.056	0.022	1.000
3	18	0.123	0.157	1.000
4	4	0.138	0.840	1.000
4	7	0.041	0.133	1.000
4	11	0.092	0.027	1.000
5	1	0.471	0.595	1.000
5	12	1.000	0.405	1.000
6	4	0.062	0.365	1.000
6	7	0.182	0.279	1.000
6	9	0.069	0.145	1.000
6	15	0.403	0.211	1.000
7	4	0.006	0.576	1.000
7	7	0.049	0.424	1.000
8	1	0.529	0.180	1.000
8	9	0.096	0.395	1.000
8	17	0.038	0.265	1.000
8	18	0.120	0.161	1.000
9	4	0.159	0.094	1.000
9	7	0.117	0.476	1.000
9	11	0.365	0.430	1.000
10	4	0.095	0.359	1.000
10	7	0.029	0.641	1.000
11	4	0.166	0.076	1.000
11	7	0.090	0.473	1.000
11	11	0.295	0.451	1.000
12	9	0.014	0.570	1.000
12	17	0.461	0.331	1.000
12	18	0.267	0.099	1.000
13	6	0.150	0.229	1.000
13	9	0.112	0.141	1.000
13	17	0.501	0.370	1.000
13	18	0.254	0.259	1.000
14	6	0.397	0.108	1.000
14	9	0.138	0.583	1.000
14	18	0.236	0.309	1.000
15	4	0.086	0.219	1.000
15	7	0.079	0.283	1.000
15	11	0.247	0.498	1.000
16	4	0.084	0.068	1.000
16	9	0.128	0.341	1.000
16	15	0.388	0.117	1.000
16	19	0.056	0.474	1.000
17	4	0.146	0.015	1.000
17	7	0.074	0.714	1.000
17	9	0.069	0.271	1.000
18	6	0.231	0.147	1.000
18	9	0.111	0.174	1.000
18	19	0.386	0.679	1.000
19	4	0.027	0.867	1.000
19	7	0.216	0.133	1.000
