#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.430	1.311	0.164	0.910	1.000	0.814
1	1.000	0.721	1.123	0.947	0.668	0.000	0.701
2	1.000	0.965	1.153	0.407	0.622	0.000	0.830
3	1.000	1.487	1.262	0.590	0.898	0.000	0.837
4	0.160	0.597	1.228	0.137	0.560	1.000	0.900
5	0.246	0.860	1.276	0.523	0.684	1.000	0.951
6	0.061	0.583	1.456	0.152	0.928	1.000	0.000
7	1.000	1.215	1.453	0.680	0.713	0.000	0.535
8	0.116	0.919	1.248	0.898	0.952	1.000	0.524
9	0.129	0.719	1.016	0.817	0.765	1.000	0.560
10	0.134	0.501	1.264	0.205	0.604	1.000	0.904
11	1.000	1.364	1.075	0.627	0.519	0.000	0.561
12	0.057	1.182	1.062	0.811	0.813	1.000	0.859
13	1.000	0.658	1.058	0.647	0.932	0.000	0.877
14	0.017	1.013	1.100	0.918	0.926	1.000	0.982
15	0.180	0.510	1.474	0.465	0.861	1.000	0.774
16	0.195	1.286	1.311	0.992	0.569	1.000	0.993
17	0.097	1.404	1.130	0.599	0.847	1.000	0.730
18	0.097	0.722	1.124	0.348	0.826	1.000	0.000
19	0.085	1.313	1.227	0.020	0.507	1.000	0.614
20	0.042	1.349	1.287	0.176	0.588	1.000	0.640
21	0.097	0.616	1.458	0.559	0.775	1.000	0.531
22	0.393	1.387	1.445	0.335	0.868	1.000	0.700
23	0.118	1.431	1.029	0.661	0.516	1.000	0.751
24	0.246	1.442	1.456	0.512	0.533	1.000	0.508
25	1.000	1.475	1.164	0.325	0.702	0.000	0.723
26	0.046	0.985	1.290	0.466	0.777	1.000	0.721
27	0.106	1.334	1.416	0.537	0.937	1.000	0.733
28	0.143	0.861	1.239	0.757	0.914	1.000	0.556
29	0.143	1.333	1.108	0.226	0.699	1.000	0.627
#From	To	chi[to]	beta[fr]	lambda
0	5	0.032	0.191	1.000
0	9	0.321	0.029	1.000
0	15	0.438	0.100	1.000
0	16	0.803	0.073	1.000
0	21	1.000	0.238	1.000
0	23	0.103	0.104	1.000
0	28	0.110	0.093	1.000
0	29	0.933	0.174	1.000
1	4	0.219	0.140	1.000
1	6	0.073	0.008	1.000
1	8	0.181	0.099	1.000
1	18	0.149	0.244	1.000
1	23	0.106	0.249	1.000
1	27	0.078	0.261	1.000
2	5	0.299	0.148	1.000
2	9	0.156	0.231	1.000
2	15	0.485	0.267	1.000
2	16	0.197	0.120	1.000
2	23	0.111	0.031	1.000
2	28	0.435	0.020	1.000
2	29	0.032	0.184	1.000
3	5	0.125	1.000	1.000
4	4	0.096	0.035	1.000
4	6	0.035	0.307	1.000
4	8	0.172	0.266	1.000
4	18	0.034	0.165	1.000
4	23	0.053	0.120	1.000
4	27	0.054	0.106	1.000
5	6	0.005	0.262	1.000
5	17	0.004	0.377	1.000
5	19	0.048	0.013	1.000
5	23	0.056	0.067	1.000
5	27	0.022	0.280	1.000
7	6	0.065	0.270	1.000
7	12	0.118	0.206	1.000
7	19	0.088	0.251	1.000
7	27	0.043	0.273	1.000
8	6	0.057	0.092	1.000
8	10	0.920	0.145	1.000
8	12	0.097	0.033	1.000
8	17	0.242	0.342	1.000
8	19	0.083	0.127	1.000
8	27	0.047	0.262	1.000
9	4	0.214	0.348	1.000
9	6	0.029	0.191	1.000
9	18	0.079	0.084	1.000
9	23	0.055	0.346	1.000
9	27	0.121	0.031	1.000
10	6	0.074	0.028	1.000
10	12	0.088	0.320	1.000
10	19	0.162	0.375	1.000
10	27	0.114	0.277	1.000
11	0	0.114	0.174	1.000
11	5	0.264	0.144	1.000
11	22	1.000	0.155	1.000
11	23	0.073	0.267	1.000
11	24	0.912	0.260	1.000
12	6	0.073	1.000	1.000
13	6	0.053	0.195	1.000
13	10	0.080	0.196	1.000
13	12	0.137	0.193	1.000
13	17	0.069	0.061	1.000
13	19	0.097	0.288	1.000
13	27	0.021	0.067	1.000
14	6	0.053	1.000	1.000
15	6	0.063	0.302	1.000
15	12	0.143	0.129	1.000
15	19	0.118	0.426	1.000
15	27	0.103	0.143	1.000
16	6	0.022	0.087	1.000
16	9	0.123	0.055	1.000
16	18	0.067	0.160	1.000
16	23	0.113	0.219	1.000
16	28	0.455	0.236	1.000
16	29	0.035	0.244	1.000
17	6	0.022	0.208	1.000
17	12	0.109	0.245	1.000
17	19	0.137	0.285	1.000
17	27	0.115	0.262	1.000
19	6	0.030	0.157	1.000
19	12	0.089	0.843	1.000
20	6	0.022	0.680	1.000
20	12	0.005	0.019	1.000
20	14	0.384	0.301	1.000
21	4	0.215	0.175	1.000
21	6	0.035	0.132	1.000
21	8	0.096	0.012	1.000
21	17	0.074	0.271	1.000
21	18	0.155	0.047	1.000
21	23	0.067	0.128	1.000
21	27	0.080	0.234	1.000
22	0	0.886	0.098	1.000
22	5	0.280	0.239	1.000
22	15	0.078	0.107	1.000
22	23	0.077	0.318	1.000
22	24	0.088	0.238	1.000
23	6	0.043	0.279	1.000
23	12	0.044	0.360	1.000
23	26	1.000	0.051	1.000
23	27	0.023	0.310	1.000
24	6	0.069	0.167	1.000
24	9	0.400	0.351	1.000
24	18	0.187	0.122	1.000
24	23	0.029	0.360	1.000
25	4	0.076	0.154	1.000
25	6	0.032	0.145	1.000
25	8	0.255	0.150	1.000
25	17	0.181	0.138	1.000
25	18	0.112	0.146	1.000
25	23	0.024	0.120	1.000
25	27	0.017	0.148	1.000
26	6	0.053	0.427	1.000
26	12	0.142	0.494	1.000
26	14	0.616	0.078	1.000
27	6	0.015	0.119	1.000
27	12	0.027	0.134	1.000
27	19	0.109	0.360	1.000
27	20	1.000	0.260	1.000
27	27	0.044	0.128	1.000
28	6	0.071	0.085	1.000
28	17	0.161	0.241	1.000
28	19	0.158	0.150	1.000
28	23	0.061	0.328	1.000
28	27	0.106	0.197	1.000
29	4	0.180	0.017	1.000
29	6	0.005	0.197	1.000
29	8	0.297	0.209	1.000
29	17	0.269	0.149	1.000
29	18	0.216	0.207	1.000
29	23	0.072	0.091	1.000
29	27	0.014	0.129	1.000
