#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.228	0.740	1.381	0.394	0.849	1.000	0.707
1	0.060	0.618	1.432	0.099	0.528	1.000	0.722
2	0.393	1.295	1.005	0.327	0.631	1.000	0.750
3	1.000	1.081	1.498	0.121	0.675	0.000	0.801
4	0.122	0.960	1.492	0.852	0.533	1.000	0.845
5	0.076	1.402	1.233	0.213	0.987	1.000	0.000
6	1.000	0.747	1.134	0.687	0.586	0.000	0.747
7	0.393	1.473	1.166	0.147	0.611	1.000	0.684
8	0.311	1.392	1.048	0.663	0.781	1.000	0.566
9	0.084	0.708	1.429	0.891	0.787	1.000	0.992
10	0.085	0.653	1.337	0.472	0.616	1.000	0.947
11	0.137	0.759	1.446	0.712	0.737	1.000	0.850
12	0.311	1.148	1.386	0.748	0.518	1.000	0.540
13	1.000	1.009	1.082	0.895	0.791	0.000	0.860
14	0.083	0.553	1.225	0.436	0.673	1.000	0.750
15	0.137	0.559	1.141	0.359	0.748	1.000	0.836
16	0.195	1.038	1.430	0.621	0.923	1.000	0.523
17	0.118	0.788	1.148	0.969	0.985	1.000	0.870
18	1.000	1.082	1.045	0.299	0.929	0.000	0.950
19	0.048	1.058	1.064	0.674	0.811	1.000	0.936
#From	To	chi[to]	beta[fr]	lambda
0	5	0.077	1.000	1.000
1	5	0.048	0.228	1.000
1	10	0.130	0.055	1.000
1	14	0.181	0.413	1.000
1	17	0.002	0.304	1.000
2	0	0.261	0.085	1.000
2	5	0.069	0.303	1.000
2	8	0.198	0.040	1.000
2	12	0.013	0.060	1.000
2	15	0.766	0.066	1.000
2	16	0.338	0.286	1.000
2	17	0.080	0.159	1.000
3	0	0.020	0.249	1.000
3	7	0.508	0.211	1.000
3	8	0.367	0.185	1.000
3	12	0.526	0.072	1.000
3	17	0.087	0.283	1.000
4	5	0.086	0.192	1.000
4	10	0.037	0.185	1.000
4	14	0.134	0.244	1.000
4	17	0.011	0.181	1.000
4	19	1.000	0.198	1.000
5	5	0.036	1.000	1.000
6	0	0.249	0.080	1.000
6	2	1.000	0.324	1.000
6	7	0.261	0.091	1.000
6	8	0.223	0.136	1.000
6	12	0.126	0.009	1.000
6	16	0.337	0.242	1.000
6	17	0.056	0.119	1.000
7	5	0.005	0.046	1.000
7	9	0.247	0.204	1.000
7	10	0.017	0.306	1.000
7	14	0.093	0.311	1.000
7	17	0.052	0.133	1.000
8	0	0.054	0.046	1.000
8	1	0.066	0.349	1.000
8	4	1.000	0.101	1.000
8	5	0.030	0.007	1.000
8	9	0.227	0.117	1.000
8	10	0.131	0.360	1.000
8	17	0.048	0.020	1.000
9	5	0.074	0.375	1.000
9	10	0.008	0.408	1.000
9	14	0.085	0.115	1.000
9	17	0.084	0.102	1.000
10	1	0.811	0.020	1.000
10	5	0.050	0.291	1.000
10	9	0.183	0.126	1.000
10	10	0.125	0.262	1.000
10	14	0.143	0.088	1.000
10	17	0.090	0.213	1.000
11	5	0.113	0.432	1.000
11	11	0.438	0.568	1.000
12	0	0.234	0.095	1.000
12	5	0.050	0.216	1.000
12	9	0.145	0.222	1.000
12	15	0.234	0.072	1.000
12	16	0.324	0.170	1.000
12	17	0.079	0.225	1.000
13	0	0.182	0.009	1.000
13	7	0.231	0.038	1.000
13	8	0.212	0.494	1.000
13	12	0.335	0.281	1.000
13	17	0.086	0.178	1.000
14	5	0.010	0.083	1.000
14	10	0.099	0.181	1.000
14	14	0.080	0.468	1.000
14	17	0.055	0.267	1.000
15	1	0.123	0.224	1.000
15	5	0.070	0.160	1.000
15	9	0.199	0.286	1.000
15	10	0.076	0.067	1.000
15	14	0.233	0.174	1.000
15	17	0.089	0.089	1.000
16	5	0.042	0.329	1.000
16	10	0.110	0.218	1.000
16	17	0.057	0.453	1.000
17	5	0.089	0.234	1.000
17	10	0.133	0.360	1.000
17	14	0.026	0.093	1.000
17	17	0.051	0.312	1.000
18	5	0.041	0.169	1.000
18	10	0.135	0.380	1.000
18	14	0.024	0.061	1.000
18	17	0.073	0.390	1.000
19	5	0.112	0.814	1.000
19	11	0.562	0.186	1.000
