#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.092	0.795	1.307	0.880	0.577	1.000	0.847
1	0.154	1.307	1.117	0.282	0.939	1.000	0.970
2	0.074	1.473	1.269	0.940	0.511	1.000	0.892
3	0.046	1.384	1.499	0.603	0.986	1.000	0.580
4	0.097	1.085	1.009	0.220	0.781	1.000	0.754
5	0.154	0.996	1.014	0.463	0.817	1.000	0.985
6	0.106	1.377	1.088	0.392	0.969	1.000	0.562
7	0.393	1.465	1.242	0.695	0.990	1.000	0.881
8	0.056	0.912	1.450	0.925	0.632	1.000	0.510
9	0.053	0.992	1.167	0.601	0.611	1.000	0.674
10	0.154	0.559	1.344	0.557	0.786	1.000	0.681
11	1.000	0.671	1.376	0.275	0.787	0.000	0.934
12	0.154	1.087	1.276	0.521	0.885	1.000	0.871
13	1.000	1.090	1.153	0.886	0.754	0.000	0.618
14	0.101	1.267	1.172	0.677	0.952	1.000	0.928
15	0.046	1.370	1.147	0.219	0.647	1.000	0.888
16	1.000	0.899	1.015	0.356	0.695	0.000	0.670
17	0.054	1.319	1.381	0.062	0.949	1.000	0.000
18	0.060	0.791	1.270	0.291	0.769	1.000	0.849
19	1.000	1.124	1.253	0.162	0.689	0.000	0.821
20	0.100	1.497	1.242	0.946	0.516	1.000	0.831
21	0.058	0.990	1.149	0.244	0.733	1.000	0.957
22	0.393	0.679	1.246	0.344	0.787	1.000	0.980
23	0.154	1.205	1.200	0.891	0.581	1.000	0.563
24	0.113	1.345	1.142	0.593	0.779	1.000	0.691
25	0.154	1.368	1.184	0.966	0.660	1.000	0.847
26	0.065	1.096	1.025	0.769	0.988	1.000	0.768
27	0.073	0.784	1.001	0.567	0.941	1.000	0.714
28	0.122	0.822	1.335	0.496	0.878	1.000	0.565
29	0.154	1.181	1.039	0.309	0.758	1.000	0.526
#From	To	chi[to]	beta[fr]	lambda
0	0	0.100	0.097	1.000
0	2	0.069	0.014	1.000
0	3	0.080	0.198	1.000
0	15	0.064	0.050	1.000
0	17	0.077	0.081	1.000
0	18	0.169	0.077	1.000
0	21	0.007	0.218	1.000
0	26	0.023	0.159	1.000
0	27	0.091	0.106	1.000
1	15	0.035	0.416	1.000
1	17	0.055	0.231	1.000
1	21	0.026	0.353	1.000
2	2	0.129	0.102	1.000
2	6	0.550	0.222	1.000
2	15	0.055	0.243	1.000
2	17	0.004	0.109	1.000
2	21	0.014	0.050	1.000
2	26	0.054	0.176	1.000
2	27	0.093	0.098	1.000
3	17	0.015	0.271	1.000
3	21	0.064	0.729	1.000
4	2	0.025	0.215	1.000
4	3	0.149	0.124	1.000
4	15	0.012	0.137	1.000
4	17	0.011	0.015	1.000
4	18	0.108	0.267	1.000
4	21	0.021	0.052	1.000
4	26	0.096	0.111	1.000
4	27	0.035	0.079	1.000
5	0	0.383	0.089	1.000
5	2	0.039	0.122	1.000
5	3	0.082	0.012	1.000
5	8	0.240	0.011	1.000
5	9	0.374	0.151	1.000
5	14	0.106	0.081	1.000
5	15	0.092	0.059	1.000
5	17	0.002	0.109	1.000
5	18	0.119	0.145	1.000
5	21	0.037	0.057	1.000
5	26	0.028	0.136	1.000
5	27	0.086	0.030	1.000
6	15	0.085	0.068	1.000
6	17	0.008	0.308	1.000
6	21	0.039	0.166	1.000
6	26	0.094	0.019	1.000
6	27	0.043	0.439	1.000
7	5	0.439	0.113	1.000
7	12	0.195	0.240	1.000
7	20	0.228	0.235	1.000
7	22	0.965	0.185	1.000
7	25	0.496	0.227	1.000
8	15	0.077	0.331	1.000
8	17	0.040	0.168	1.000
8	21	0.046	0.306	1.000
8	26	0.089	0.196	1.000
9	15	0.006	0.487	1.000
9	17	0.092	0.166	1.000
9	21	0.064	0.347	1.000
10	4	0.241	0.030	1.000
10	5	0.151	0.255	1.000
10	12	0.326	0.005	1.000
10	14	0.141	0.342	1.000
10	20	0.096	0.276	1.000
10	24	0.153	0.060	1.000
10	28	0.377	0.031	1.000
11	2	0.059	0.075	1.000
11	6	0.188	0.022	1.000
11	15	0.066	0.096	1.000
11	17	0.028	0.083	1.000
11	21	0.055	0.213	1.000
11	26	0.116	0.244	1.000
11	27	0.016	0.267	1.000
12	15	0.030	0.465	1.000
12	17	0.010	0.228	1.000
12	21	0.054	0.306	1.000
13	1	0.489	0.197	1.000
13	14	0.105	0.195	1.000
13	17	0.086	0.022	1.000
13	18	0.002	0.010	1.000
13	20	0.134	0.133	1.000
13	21	0.031	0.084	1.000
13	23	0.369	0.159	1.000
13	24	0.288	0.180	1.000
13	28	0.244	0.020	1.000
14	0	0.038	0.185	1.000
14	2	0.076	0.174	1.000
14	3	0.146	0.122	1.000
14	9	0.044	0.081	1.000
14	14	0.075	0.141	1.000
14	15	0.038	0.075	1.000
14	17	0.039	0.029	1.000
14	18	0.025	0.016	1.000
14	21	0.022	0.022	1.000
14	26	0.065	0.035	1.000
14	27	0.062	0.121	1.000
15	17	0.004	1.000	1.000
16	5	0.127	0.285	1.000
16	7	1.000	0.269	1.000
