#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.609	1.184	0.114	0.782	1.000	0.863
1	0.393	0.839	1.135	0.920	0.826	1.000	0.897
2	1.000	0.601	1.384	0.157	0.736	0.000	0.637
3	1.000	1.354	1.155	0.708	0.938	0.000	0.844
4	0.148	0.997	1.073	0.552	0.927	1.000	0.799
5	1.000	0.875	1.160	0.779	0.967	0.000	0.773
6	0.260	0.732	1.220	0.738	0.615	1.000	0.992
7	0.135	1.121	1.041	0.468	0.934	1.000	0.983
8	1.000	0.836	1.252	0.730	0.773	0.000	0.505
9	0.236	0.929	1.406	0.607	0.823	1.000	0.703
10	1.000	1.443	1.140	0.324	0.650	0.000	0.866
11	0.152	0.994	1.444	0.802	0.603	1.000	0.986
12	0.393	1.231	1.038	0.671	0.851	1.000	0.668
13	1.000	0.932	1.280	0.958	0.990	0.000	0.633
14	1.000	1.239	1.428	0.624	0.544	0.000	0.591
15	0.251	1.064	1.388	0.921	0.557	1.000	0.505
16	1.000	0.816	1.144	0.294	0.586	0.000	0.736
17	0.288	1.281	1.234	0.311	0.795	1.000	0.968
18	0.326	0.739	1.334	0.300	0.656	1.000	0.732
19	0.235	0.558	1.417	0.719	0.689	1.000	0.781
#From	To	chi[to]	beta[fr]	lambda
0	4	0.070	0.546	1.000
0	7	0.160	0.454	1.000
1	6	0.220	0.302	1.000
1	9	0.002	0.282	1.000
1	19	0.195	0.416	1.000
2	0	1.000	0.051	1.000
2	9	0.119	0.320	1.000
2	15	0.556	0.349	1.000
2	19	0.258	0.280	1.000
3	6	0.250	0.278	1.000
3	9	0.033	0.243	1.000
3	18	0.310	0.479	1.000
4	4	0.045	0.123	1.000
4	7	0.081	0.428	1.000
4	11	0.372	0.450	1.000
5	1	0.758	0.313	1.000
5	12	1.000	0.687	1.000
6	4	0.143	0.161	1.000
6	7	0.053	0.304	1.000
6	9	0.159	0.269	1.000
6	15	0.376	0.266	1.000
7	4	0.142	0.500	1.000
7	7	0.059	0.500	1.000
8	1	0.242	0.298	1.000
8	9	0.061	0.267	1.000
8	17	0.410	0.049	1.000
8	18	0.020	0.386	1.000
9	4	0.137	0.059	1.000
9	7	0.143	0.260	1.000
9	11	0.120	0.680	1.000
10	4	0.084	0.350	1.000
10	7	0.109	0.650	1.000
11	4	0.075	0.233	1.000
11	7	0.165	0.441	1.000
11	11	0.103	0.326	1.000
12	9	0.161	0.490	1.000
12	17	0.277	0.244	1.000
12	18	0.394	0.266	1.000
13	6	0.184	0.012	1.000
13	9	0.159	0.607	1.000
13	17	0.314	0.064	1.000
13	18	0.176	0.317	1.000
14	6	0.164	0.413	1.000
14	9	0.015	0.313	1.000
14	18	0.100	0.274	1.000
15	4	0.187	0.571	1.000
15	7	0.017	0.361	1.000
15	11	0.405	0.068	1.000
16	4	0.035	0.056	1.000
16	9	0.084	0.281	1.000
16	15	0.069	0.540	1.000
16	19	0.355	0.123	1.000
17	4	0.005	0.079	1.000
17	7	0.109	0.480	1.000
17	9	0.121	0.441	1.000
18	6	0.182	0.153	1.000
18	9	0.086	0.110	1.000
18	19	0.192	0.737	1.000
19	4	0.077	0.511	1.000
19	7	0.104	0.489	1.000
