#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.270	0.997	1.081	0.125	0.648	1.000	0.501
1	0.094	1.130	1.489	0.210	0.781	1.000	0.000
2	0.393	1.425	1.352	0.326	0.881	1.000	0.736
3	0.129	0.857	1.418	0.881	0.991	1.000	0.721
4	0.106	1.019	1.431	0.449	0.608	1.000	0.793
5	1.000	0.849	1.361	0.526	0.597	0.000	0.931
6	0.106	1.227	1.195	0.344	0.571	1.000	0.770
7	0.144	1.191	1.330	0.114	0.885	1.000	0.959
8	0.393	1.406	1.326	0.708	0.637	1.000	0.690
9	0.151	0.801	1.308	0.294	0.969	1.000	0.589
10	1.000	1.229	1.138	0.372	0.939	0.000	0.681
11	0.106	1.211	1.213	0.370	0.522	1.000	0.863
12	0.393	0.568	1.269	0.362	0.968	1.000	0.551
13	1.000	0.882	1.208	0.753	0.642	0.000	0.896
14	0.393	0.721	1.079	0.922	0.792	1.000	0.634
15	0.246	0.827	1.302	0.103	0.813	1.000	0.966
16	0.122	0.750	1.475	0.714	0.901	1.000	0.690
17	1.000	1.181	1.129	0.703	0.575	0.000	0.759
18	1.000	1.154	1.290	0.732	0.981	0.000	0.853
19	0.228	1.293	1.106	0.895	0.649	1.000	0.946
20	0.151	0.663	1.291	0.955	0.582	1.000	0.828
21	0.106	1.492	1.151	0.776	0.757	1.000	0.718
22	0.311	1.221	1.022	0.126	0.642	1.000	0.599
23	1.000	0.752	1.233	0.931	0.894	0.000	0.651
24	1.000	0.887	1.001	0.322	0.619	0.000	0.977
25	1.000	1.262	1.065	0.270	0.790	0.000	0.651
26	0.270	0.630	1.287	0.122	0.549	1.000	0.706
27	0.627	0.797	1.089	0.622	0.739	1.000	0.742
28	0.234	1.101	1.229	0.048	0.678	1.000	0.989
29	0.266	0.623	1.300	0.149	0.530	1.000	0.558
#From	To	chi[to]	beta[fr]	lambda
0	3	0.122	0.114	1.000
0	7	0.254	0.190	1.000
0	16	0.153	0.307	1.000
0	20	0.130	0.388	1.000
1	1	0.142	1.000	1.000
2	1	0.171	0.328	1.000
2	3	0.043	0.276	1.000
2	20	0.029	0.396	1.000
3	1	0.023	1.000	1.000
4	1	0.122	1.000	1.000
5	0	0.362	0.253	1.000
5	12	0.210	0.171	1.000
5	15	0.047	0.081	1.000
5	26	0.091	0.253	1.000
5	29	0.150	0.242	1.000
6	1	0.177	1.000	1.000
7	1	0.110	1.000	1.000
8	0	0.052	0.117	1.000
8	12	0.316	0.250	1.000
8	15	0.482	0.037	1.000
8	26	0.290	0.204	1.000
8	29	0.218	0.392	1.000
9	3	0.064	0.181	1.000
9	16	0.010	0.449	1.000
9	20	0.071	0.370	1.000
10	9	0.185	0.085	1.000
10	19	0.414	0.117	1.000
10	22	0.432	0.374	1.000
10	27	0.491	0.210	1.000
10	29	0.093	0.213	1.000
11	3	0.125	0.206	1.000
11	16	0.066	0.098	1.000
11	20	0.066	0.696	1.000
12	0	0.149	0.109	1.000
12	12	0.409	0.302	1.000
12	15	0.251	0.298	1.000
12	26	0.225	0.056	1.000
12	29	0.233	0.235	1.000
13	0	0.139	0.325	1.000
13	2	1.000	0.424	1.000
13	8	1.000	0.232	1.000
13	26	0.246	0.020	1.000
14	3	0.078	0.316	1.000
14	7	0.100	0.311	1.000
14	16	0.004	0.018	1.000
14	20	0.108	0.355	1.000
15	3	0.087	0.353	1.000
15	7	0.076	0.307	1.000
15	16	0.143	0.101	1.000
15	20	0.106	0.238	1.000
16	1	0.016	1.000	1.000
17	3	0.102	0.268	1.000
17	7	0.223	0.205	1.000
17	16	0.083	0.406	1.000
17	20	0.017	0.121	1.000
18	1	0.054	1.000	1.000
19	3	0.056	0.054	1.000
19	7	0.005	0.135	1.000
19	16	0.092	0.466	1.000
19	20	0.118	0.344	1.000
20	3	0.109	0.174	1.000
20	7	0.132	0.337	1.000
20	16	0.040	0.214	1.000
20	20	0.012	0.275	1.000
21	1	0.186	1.000	1.000
22	3	0.055	0.151	1.000
22	4	0.410	0.141	1.000
22	6	0.355	0.128	1.000
22	9	0.174	0.108	1.000
22	11	0.242	0.032	1.000
22	19	0.519	0.093	1.000
22	21	0.064	0.169	1.000
22	28	0.334	0.179	1.000
23	3	0.010	0.154	1.000
23	7	0.210	0.536	1.000
23	16	0.070	0.289	1.000
23	20	0.052	0.021	1.000
24	3	0.014	0.405	1.000
24	16	0.070	0.179	1.000
24	20	0.117	0.416	1.000
25	0	0.298	0.185	1.000
25	12	0.066	0.066	1.000
25	14	1.000	0.378	1.000
25	15	0.219	0.061	1.000
25	26	0.147	0.024	1.000
25	29	0.128	0.285	1.000
26	3	0.065	0.181	1.000
26	9	0.039	0.171	1.000
26	11	0.120	0.207	1.000
26	16	0.120	0.209	1.000
26	20	0.048	0.163	1.000
26	21	0.517	0.069	1.000
27	3	0.022	0.196	1.000
27	9	0.268	0.240	1.000
27	19	0.067	0.144	1.000
27	22	0.568	0.033	1.000
27	27	0.509	0.336	1.000
27	29	0.178	0.051	1.000
28	3	0.004	0.016	1.000
28	4	0.590	0.140	1.000
28	6	0.645	0.081	1.000
28	9	0.301	0.079	1.000
28	11	0.353	0.327	1.000
28	16	0.119	0.174	1.000
28	20	0.122	0.075	1.000
28	21	0.094	0.007	1.000
28	28	0.353	0.101	1.000
29	3	0.045	0.035	1.000
29	9	0.033	0.276	1.000
29	11	0.285	0.056	1.000
29	16	0.029	0.139	1.000
29	20	0.004	0.200	1.000
29	21	0.325	0.087	1.000
29	28	0.313	0.208	1.000
