#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.115	0.665	1.244	0.022	0.884	1.000	0.523
1	0.125	1.281	1.244	0.460	0.690	1.000	0.973
2	0.023	0.997	1.064	0.303	0.881	1.000	0.589
3	0.032	1.390	1.362	0.387	0.604	1.000	0.908
4	0.026	1.230	1.252	0.321	0.732	1.000	0.951
5	0.040	0.828	1.192	0.509	0.503	1.000	0.874
6	0.131	1.161	1.105	0.385	0.565	1.000	0.543
7	0.020	1.101	1.486	0.484	0.846	1.000	0.535
8	0.014	0.921	1.236	0.654	0.603	1.000	0.864
9	0.017	1.040	1.169	0.978	0.714	1.000	0.638
10	0.020	1.000	1.096	0.309	0.607	1.000	0.862
11	0.010	1.236	1.491	0.079	0.903	1.000	0.965
12	0.083	1.128	1.091	0.591	0.534	1.000	0.702
13	0.044	1.005	1.107	0.787	0.747	1.000	0.913
14	0.078	0.503	1.227	0.760	0.975	1.000	0.894
15	0.052	0.998	1.218	0.142	0.681	1.000	0.744
16	0.393	0.902	1.459	0.423	0.525	1.000	0.662
17	0.022	1.315	1.028	0.257	0.784	1.000	0.714
18	0.393	0.747	1.373	0.799	0.643	1.000	0.731
19	1.000	0.513	1.265	0.966	0.568	0.000	0.692
20	0.049	0.884	1.449	0.453	0.653	1.000	0.831
21	0.027	0.539	1.319	0.508	0.956	1.000	0.772
22	0.211	0.727	1.102	0.002	0.793	1.000	0.721
23	0.021	0.636	1.250	0.431	0.955	1.000	0.504
24	0.017	0.536	1.075	0.095	0.516	1.000	0.992
25	0.050	1.006	1.439	0.783	0.892	1.000	0.615
26	0.167	0.937	1.142	0.940	0.977	1.000	0.565
27	0.026	1.062	1.486	0.490	0.829	1.000	0.572
28	0.016	0.624	1.030	0.067	0.523	1.000	0.593
29	0.120	0.726	1.464	0.559	0.995	1.000	0.671
#From	To	chi[to]	beta[fr]	lambda
0	0	0.369	0.137	1.000
0	3	0.168	0.188	1.000
0	5	0.332	0.091	1.000
0	13	0.155	0.155	1.000
0	14	0.194	0.086	1.000
0	20	0.083	0.174	1.000
0	21	0.054	0.038	1.000
0	25	0.342	0.132	1.000
1	8	0.096	0.008	1.000
1	9	0.028	0.117	1.000
1	11	0.205	0.345	1.000
1	24	0.062	0.104	1.000
1	28	0.092	0.426	1.000
2	7	0.062	0.208	1.000
2	8	0.098	0.016	1.000
2	9	0.129	0.157	1.000
2	10	0.221	0.283	1.000
2	21	0.092	0.244	1.000
2	23	0.054	0.039	1.000
2	24	0.020	0.052	1.000
3	8	0.061	0.174	1.000
3	9	0.116	0.255	1.000
3	11	0.187	0.091	1.000
3	24	0.060	0.289	1.000
3	28	0.027	0.191	1.000
4	8	0.076	0.178	1.000
4	9	0.027	0.282	1.000
4	11	0.045	0.267	1.000
4	24	0.094	0.122	1.000
4	28	0.038	0.151	1.000
5	2	0.052	0.127	1.000
5	3	0.032	0.213	1.000
5	13	0.061	0.010	1.000
5	17	0.325	0.200	1.000
5	20	0.081	0.222	1.000
5	21	0.005	0.037	1.000
5	23	0.127	0.191	1.000
6	2	0.390	0.116	1.000
6	3	0.136	0.156	1.000
6	4	0.276	0.023	1.000
6	6	0.663	0.032	1.000
6	10	0.411	0.023	1.000
6	17	0.036	0.090	1.000
6	20	0.093	0.184	1.000
6	21	0.138	0.038	1.000
6	23	0.027	0.141	1.000
6	24	0.081	0.059	1.000
6	27	0.612	0.137	1.000
7	7	0.096	0.085	1.000
7	8	0.058	0.167	1.000
7	9	0.100	0.220	1.000
7	21	0.107	0.116	1.000
7	23	0.047	0.169	1.000
7	24	0.020	0.148	1.000
7	28	0.091	0.095	1.000
8	8	0.097	0.226	1.000
8	11	0.150	0.157	1.000
8	24	0.086	0.454	1.000
8	28	0.101	0.163	1.000
9	7	0.158	0.144	1.000
9	8	0.053	0.173	1.000
9	9	0.084	0.167	1.000
9	11	0.019	0.035	1.000
9	23	0.104	0.193	1.000
9	24	0.086	0.157	1.000
9	28	0.098	0.131	1.000
10	8	0.035	1.000	1.000
11	8	0.078	1.000	1.000
12	0	0.328	0.117	1.000
12	3	0.109	0.008	1.000
12	13	0.100	0.072	1.000
12	14	0.232	0.155	1.000
12	15	0.771	0.128	1.000
12	20	0.032	0.224	1.000
12	21	0.060	0.159	1.000
12	25	0.407	0.109	1.000
12	29	0.232	0.028	1.000
13	2	0.338	0.117	1.000
13	3	0.078	0.049	1.000
13	4	0.272	0.151	1.000
13	6	0.337	0.101	1.000
13	10	0.228	0.054	1.000
13	17	0.451	0.042	1.000
13	20	0.080	0.142	1.000
13	21	0.098	0.105	1.000
13	23	0.134	0.071	1.000
13	24	0.096	0.048	1.000
13	27	0.171	0.121	1.000
14	3	0.073	0.192	1.000
14	5	0.343	0.327	1.000
14	13	0.144	0.166	1.000
14	20	0.148	0.015	1.000
14	21	0.082	0.300	1.000
15	3	0.050	0.264	1.000
15	13	0.006	0.241	1.000
15	20	0.060	0.214	1.000
15	21	0.087	0.281	1.000
16	1	0.231	0.254	1.000
16	13	0.097	0.004	1.000
16	14	0.082	0.072	1.000
16	16	0.829	0.206	1.000
16	20	0.060	0.053	1.000
16	22	0.338	0.209	1.000
16	26	0.061	0.047	1.000
16	29	0.187	0.155	1.000
17	7	0.125	0.233	1.000
17	8	0.053	0.161	1.000
17	9	0.114	0.139	1.000
17	11	0.207	0.082	1.000
17	23	0.145	0.205	1.000
17	24	0.073	0.100	1.000
17	28	0.048	0.079	1.000
18	1	0.204	0.194	1.000
18	13	0.155	0.084	1.000
18	14	0.218	0.246	1.000
18	16	0.171	0.252	1.000
18	20	0.045	0.054	1.000
18	22	0.497	0.057	1.000
18	26	0.421	0.039	1.000
18	29	0.047	0.074	1.000
19	18	1.000	0.021	1.000
19	20	0.142	0.130	1.000
19	22	0.164	0.255	1.000
19	26	0.047	0.349	1.000
19	29	0.487	0.245	1.000
20	4	0.452	0.167	1.000
20	7	0.174	0.034	1.000
20	8	0.015	0.095	1.000
20	10	0.141	0.162	1.000
20	17	0.092	0.133	1.000
20	21	0.095	0.100	1.000
20	23	0.079	0.157	1.000
20	24	0.099	0.056	1.000
20	27	0.217	0.096	1.000
21	7	0.144	0.178	1.000
21	8	0.045	0.141	1.000
21	9	0.040	0.278	1.000
21	23	0.049	0.087	1.000
21	24	0.032	0.039	1.000
21	28	0.135	0.277	1.000
22	1	0.565	0.157	1.000
22	3	0.052	0.076	1.000
22	12	1.000	0.110	1.000
22	13	0.082	0.075	1.000
22	14	0.274	0.073	1.000
22	15	0.229	0.074	1.000
22	20	0.049	0.153	1.000
22	21	0.055	0.111	1.000
22	25	0.251	0.054	1.000
22	26	0.471	0.100	1.000
22	29	0.047	0.017	1.000
23	7	0.017	0.157	1.000
23	8	0.005	0.214	1.000
23	9	0.149	0.168	1.000
23	23	0.094	0.106	1.000
23	24	0.101	0.228	1.000
23	28	0.101	0.129	1.000
24	8	0.101	0.180	1.000
24	9	0.031	0.275	1.000
24	11	0.155	0.195	1.000
24	24	0.001	0.093	1.000
24	28	0.070	0.257	1.000
25	2	0.220	0.026	1.000
25	3	0.152	0.147	1.000
25	13	0.144	0.023	1.000
25	17	0.096	0.302	1.000
25	20	0.102	0.017	1.000
25	21	0.016	0.084	1.000
25	23	0.119	0.400	1.000
26	7	0.071	0.136	1.000
26	8	0.007	0.171	1.000
26	9	0.075	0.045	1.000
26	21	0.043	0.064	1.000
26	23	0.010	0.135	1.000
26	24	0.023	0.241	1.000
26	28	0.070	0.207	1.000
27	7	0.153	0.164	1.000
27	8	0.087	0.194	1.000
27	9	0.045	0.179	1.000
27	23	0.010	0.201	1.000
27	24	0.037	0.100	1.000
27	28	0.111	0.162	1.000
28	8	0.036	0.233	1.000
28	9	0.060	0.172	1.000
28	11	0.032	0.168	1.000
28	24	0.028	0.054	1.000
28	28	0.018	0.374	1.000
29	0	0.302	0.160	1.000
29	3	0.150	0.018	1.000
29	5	0.325	0.343	1.000
29	13	0.055	0.079	1.000
29	20	0.026	0.043	1.000
29	21	0.069	0.356	1.000
