#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	0.849	1.452	0.574	0.900	1.000	0.545
1	0.111	0.769	1.229	0.856	0.837	1.000	0.627
2	1.000	0.532	1.127	0.475	0.984	0.000	0.576
3	0.393	1.185	1.378	0.876	0.636	1.000	0.986
4	1.000	1.405	1.011	0.472	0.507	0.000	0.787
5	1.000	1.180	1.006	0.586	0.913	0.000	0.819
6	0.135	0.644	1.249	0.314	0.553	1.000	0.870
7	0.627	1.088	1.037	0.064	0.660	1.000	0.634
8	0.097	1.210	1.164	0.876	0.910	1.000	0.622
9	0.084	1.084	1.493	0.999	0.614	1.000	0.921
10	0.180	0.587	1.306	0.996	0.773	1.000	0.589
11	0.120	1.289	1.050	0.577	0.673	1.000	0.932
12	0.120	0.967	1.292	0.337	0.518	1.000	0.808
13	1.000	0.546	1.496	0.290	0.577	0.000	0.557
14	0.393	0.976	1.465	0.341	0.712	1.000	0.908
15	1.000	0.524	1.472	0.730	0.970	0.000	0.546
16	0.195	0.575	1.333	0.912	0.974	1.000	0.891
17	0.101	1.019	1.314	0.958	0.847	1.000	0.571
18	1.000	1.047	1.037	0.224	0.965	0.000	0.959
19	1.000	0.914	1.208	0.932	0.600	0.000	0.627
20	0.131	1.459	1.131	0.020	0.540	1.000	0.528
21	0.095	1.499	1.302	0.284	0.548	1.000	0.000
22	0.311	1.110	1.051	0.688	0.504	1.000	0.715
23	0.061	0.821	1.182	0.912	0.533	1.000	0.512
24	0.154	1.447	1.119	0.337	0.520	1.000	0.894
25	1.000	1.482	1.414	0.154	0.861	0.000	0.706
26	0.082	1.242	1.390	0.307	0.601	1.000	0.642
27	0.195	0.714	1.155	0.376	0.780	1.000	0.925
28	0.108	0.902	1.022	0.621	0.958	1.000	0.575
29	0.164	0.680	1.204	0.940	0.829	1.000	0.937
#From	To	chi[to]	beta[fr]	lambda
0	6	0.141	0.136	1.000
0	11	0.060	0.011	1.000
0	12	0.013	0.273	1.000
0	17	0.171	0.143	1.000
0	23	1.000	0.011	1.000
0	24	0.135	0.038	1.000
0	28	0.115	0.389	1.000
1	21	0.021	1.000	1.000
2	1	0.063	0.398	1.000
2	3	1.000	0.079	1.000
2	10	0.138	0.126	1.000
2	20	0.331	0.396	1.000
3	1	0.032	0.334	1.000
3	20	0.106	0.666	1.000
4	1	0.010	0.500	1.000
4	21	0.004	0.500	1.000
5	1	0.018	0.405	1.000
5	10	0.775	0.185	1.000
5	20	0.038	0.410	1.000
6	21	0.090	1.000	1.000
7	6	0.112	0.132	1.000
7	7	0.791	0.120	1.000
7	11	0.078	0.182	1.000
7	12	0.056	0.078	1.000
7	16	0.224	0.142	1.000
7	22	0.681	0.150	1.000
7	27	0.298	0.170	1.000
7	28	0.098	0.027	1.000
8	1	0.118	0.409	1.000
8	10	0.087	0.329	1.000
8	20	0.261	0.262	1.000
9	21	0.022	1.000	1.000
10	1	0.034	0.231	1.000
10	21	0.110	0.769	1.000
11	1	0.036	0.793	1.000
11	21	0.159	0.207	1.000
12	21	0.166	1.000	1.000
13	1	0.117	0.284	1.000
13	6	0.163	0.292	1.000
13	11	0.010	0.086	1.000
13	12	0.047	0.087	1.000
13	17	0.273	0.144	1.000
13	24	0.196	0.057	1.000
13	28	0.140	0.049	1.000
14	0	1.000	0.171	1.000
14	6	0.101	0.106	1.000
14	11	0.059	0.173	1.000
14	12	0.071	0.176	1.000
14	16	0.776	0.227	1.000
14	27	0.702	0.086	1.000
14	28	0.088	0.061	1.000
15	1	0.057	0.954	1.000
15	21	0.045	0.046	1.000
16	1	0.043	0.162	1.000
16	6	0.132	0.212	1.000
16	8	0.814	0.073	1.000
16	11	0.111	0.118	1.000
16	12	0.132	0.007	1.000
16	17	0.050	0.085	1.000
16	26	0.142	0.091	1.000
16	28	0.101	0.132	1.000
16	29	0.095	0.119	1.000
17	21	0.075	1.000	1.000
18	6	0.073	0.258	1.000
18	11	0.156	0.280	1.000
18	12	0.137	0.138	1.000
18	17	0.123	0.249	1.000
18	28	0.079	0.074	1.000
19	6	0.132	0.017	1.000
19	7	0.209	0.337	1.000
19	11	0.023	0.072	1.000
19	12	0.156	0.025	1.000
19	14	1.000	0.345	1.000
19	22	0.319	0.204	1.000
20	21	0.044	1.000	1.000
21	21	0.009	1.000	1.000
22	1	0.006	0.127	1.000
22	8	0.186	0.200	1.000
22	9	0.148	0.283	1.000
22	11	0.090	0.009	1.000
22	12	0.093	0.066	1.000
22	26	0.140	0.165	1.000
22	28	0.085	0.122	1.000
22	29	0.794	0.028	1.000
23	1	0.058	0.367	1.000
23	6	0.069	0.123	1.000
23	11	0.088	0.183	1.000
23	12	0.130	0.079	1.000
23	17	0.099	0.031	1.000
23	24	0.599	0.066	1.000
23	28	0.163	0.151	1.000
24	1	0.078	0.111	1.000
24	6	0.078	0.156	1.000
24	11	0.133	0.050	1.000
24	12	0.157	0.244	1.000
24	17	0.283	0.154	1.000
24	24	0.070	0.046	1.000
24	28	0.059	0.239	1.000
25	1	0.042	0.677	1.000
25	21	0.079	0.323	1.000
26	1	0.102	0.911	1.000
26	21	0.178	0.089	1.000
27	1	0.110	0.132	1.000
27	9	0.320	0.134	1.000
27	11	0.122	0.229	1.000
27	12	0.008	0.012	1.000
27	26	0.283	0.084	1.000
27	28	0.052	0.135	1.000
27	29	0.062	0.274	1.000
28	1	0.024	0.265	1.000
28	20	0.263	0.735	1.000
29	1	0.051	0.157	1.000
29	9	0.532	0.185	1.000
29	11	0.071	0.183	1.000
29	12	0.002	0.051	1.000
29	26	0.436	0.133	1.000
29	28	0.019	0.132	1.000
29	29	0.049	0.159	1.000
