#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.220	1.170	0.567	0.682	0.000	0.809
1	0.039	0.601	1.164	0.882	0.814	1.000	0.874
2	0.136	1.247	1.404	0.366	0.674	1.000	0.889
3	0.082	0.524	1.007	0.296	0.958	1.000	0.910
4	0.270	1.403	1.089	0.646	0.686	1.000	0.571
5	0.177	0.522	1.427	0.189	0.745	1.000	0.756
6	1.000	0.837	1.201	0.560	0.992	0.000	0.911
7	1.000	1.054	1.362	0.702	0.763	0.000	0.617
8	0.393	0.892	1.357	0.754	0.636	1.000	0.716
9	0.047	1.500	1.035	0.179	0.806	1.000	0.893
10	0.080	0.549	1.493	0.833	0.552	1.000	0.672
11	1.000	1.001	1.213	0.373	0.586	0.000	0.879
12	1.000	0.613	1.147	0.738	0.688	0.000	0.979
13	1.000	1.067	1.497	0.137	0.585	0.000	0.642
14	0.093	1.108	1.331	0.723	0.781	1.000	0.000
15	1.000	0.551	1.253	0.491	0.937	0.000	0.579
16	0.076	1.174	1.287	0.028	0.532	1.000	0.774
17	0.393	0.561	1.027	0.392	0.661	1.000	0.752
18	0.173	1.243	1.191	0.752	0.862	1.000	0.919
19	0.393	1.493	1.324	0.714	0.513	1.000	0.537
#From	To	chi[to]	beta[fr]	lambda
0	8	0.181	1.000	1.000
1	14	0.134	1.000	1.000
2	1	0.125	0.075	1.000
2	3	0.012	0.239	1.000
2	14	0.167	0.025	1.000
2	16	0.071	0.661	1.000
3	1	0.197	0.191	1.000
3	3	0.147	0.348	1.000
3	10	0.398	0.432	1.000
3	16	0.169	0.029	1.000
4	2	0.168	0.204	1.000
4	3	0.096	0.229	1.000
4	4	0.141	0.407	1.000
4	16	0.036	0.126	1.000
4	18	0.279	0.035	1.000
5	1	0.189	0.182	1.000
5	3	0.078	0.145	1.000
5	5	0.419	0.197	1.000
5	9	0.104	0.123	1.000
5	10	0.138	0.236	1.000
5	16	0.164	0.117	1.000
6	8	0.317	1.000	1.000
7	14	0.291	1.000	1.000
8	4	0.289	0.801	1.000
8	18	0.290	0.199	1.000
9	1	0.021	0.218	1.000
9	3	0.094	0.334	1.000
9	10	0.298	0.394	1.000
9	16	0.188	0.055	1.000
10	1	0.203	0.132	1.000
10	3	0.155	0.276	1.000
10	5	0.581	0.111	1.000
10	9	0.896	0.187	1.000
10	10	0.165	0.202	1.000
10	16	0.159	0.091	1.000
11	8	0.278	1.000	1.000
12	19	0.318	1.000	1.000
13	4	0.443	0.106	1.000
13	17	1.000	0.082	1.000
13	18	0.130	0.420	1.000
13	19	0.682	0.392	1.000
14	14	0.061	1.000	1.000
15	8	0.224	1.000	1.000
16	1	0.093	0.010	1.000
16	3	0.188	0.707	1.000
16	14	0.155	0.239	1.000
16	16	0.154	0.044	1.000
17	2	0.625	0.367	1.000
17	3	0.179	0.092	1.000
17	4	0.119	0.319	1.000
17	18	0.022	0.222	1.000
18	1	0.171	0.534	1.000
18	14	0.192	0.466	1.000
19	2	0.207	0.120	1.000
19	3	0.051	0.127	1.000
19	4	0.007	0.245	1.000
19	16	0.059	0.415	1.000
19	18	0.279	0.093	1.000
