#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.105	1.234	1.427	0.569	0.601	1.000	0.662
1	0.211	1.111	1.422	0.499	0.576	1.000	0.568
2	0.211	1.013	1.022	0.522	0.851	1.000	0.905
3	0.204	0.712	1.018	0.730	0.525	1.000	0.563
4	0.393	1.358	1.291	0.217	0.783	1.000	0.507
5	0.393	1.399	1.482	0.999	0.745	1.000	0.798
6	0.190	1.014	1.267	0.777	0.948	1.000	0.592
7	0.231	1.149	1.056	0.538	0.668	1.000	0.899
8	0.057	0.588	1.008	0.168	0.711	1.000	0.664
9	1.000	1.407	1.034	0.370	0.990	0.000	0.875
10	0.270	0.903	1.133	0.612	0.912	1.000	0.811
11	0.393	1.006	1.109	0.394	0.656	1.000	0.664
12	0.096	0.763	1.139	0.630	0.863	1.000	0.753
13	1.000	0.607	1.231	0.055	0.581	0.000	0.999
14	0.151	1.037	1.177	0.916	0.536	1.000	0.816
15	1.000	1.373	1.475	0.060	0.636	0.000	0.822
16	1.000	1.127	1.093	0.833	0.564	0.000	0.798
17	0.150	1.106	1.426	0.804	0.856	1.000	0.982
18	0.393	0.610	1.061	0.745	0.750	1.000	0.925
19	0.119	1.343	1.334	0.297	0.816	1.000	0.000
#From	To	chi[to]	beta[fr]	lambda
0	0	0.083	0.869	1.000
0	8	0.049	0.131	1.000
1	0	0.104	0.280	1.000
1	8	0.201	0.720	1.000
2	0	0.239	0.377	1.000
2	8	0.141	0.623	1.000
3	6	0.355	0.200	1.000
3	14	0.336	0.523	1.000
3	17	0.255	0.277	1.000
4	1	0.551	0.250	1.000
4	2	0.227	0.356	1.000
4	7	0.103	0.023	1.000
4	10	0.197	0.131	1.000
4	18	0.535	0.241	1.000
5	19	0.066	1.000	1.000
6	19	0.067	1.000	1.000
7	19	0.364	1.000	1.000
8	19	0.248	1.000	1.000
9	3	0.778	0.160	1.000
9	6	0.034	0.108	1.000
9	7	0.292	0.259	1.000
9	14	0.371	0.246	1.000
9	17	0.326	0.226	1.000
10	3	0.222	0.042	1.000
10	6	0.246	0.128	1.000
10	7	0.038	0.308	1.000
10	14	0.284	0.217	1.000
10	17	0.419	0.305	1.000
11	0	0.026	0.442	1.000
11	12	0.335	0.441	1.000
11	14	0.009	0.117	1.000
12	0	0.310	0.449	1.000
12	8	0.334	0.551	1.000
13	1	0.067	0.149	1.000
13	2	0.450	0.217	1.000
13	6	0.365	0.204	1.000
13	7	0.023	0.163	1.000
13	10	0.155	0.191	1.000
13	11	1.000	0.075	1.000
14	0	0.054	0.291	1.000
14	12	0.665	0.709	1.000
15	4	1.000	0.075	1.000
15	5	1.000	0.263	1.000
15	7	0.326	0.483	1.000
15	10	0.272	0.179	1.000
16	10	0.193	1.000	1.000
17	0	0.185	0.913	1.000
17	8	0.274	0.087	1.000
18	1	0.382	0.276	1.000
18	2	0.323	0.151	1.000
18	7	0.218	0.230	1.000
18	10	0.185	0.242	1.000
18	18	0.465	0.101	1.000
19	19	0.255	1.000	1.000
