#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.237	0.921	1.487	0.468	0.550	1.000	0.750
1	0.042	0.963	1.051	0.303	0.551	1.000	0.799
2	1.000	1.210	1.499	0.335	0.561	0.000	0.953
3	0.211	0.504	1.426	0.519	0.847	1.000	0.657
4	0.204	0.602	1.411	0.668	0.996	1.000	0.889
5	1.000	0.589	1.304	0.218	0.825	0.000	0.778
6	0.173	1.343	1.306	0.806	0.640	1.000	0.854
7	0.158	0.784	1.069	0.840	0.884	1.000	0.830
8	0.072	1.410	1.232	0.410	0.679	1.000	0.536
9	0.061	0.890	1.385	0.675	0.830	1.000	0.724
10	1.000	1.035	1.055	0.241	0.915	0.000	0.988
11	0.082	1.271	1.271	0.909	0.614	1.000	0.684
12	0.058	1.099	1.291	0.793	0.902	1.000	0.600
13	0.319	1.144	1.142	0.851	0.677	1.000	0.933
14	0.293	0.921	1.472	0.832	0.940	1.000	0.862
15	0.234	1.339	1.359	0.270	0.661	1.000	0.822
16	0.100	0.916	1.346	0.115	0.722	1.000	0.795
17	1.000	1.300	1.387	0.657	0.502	0.000	0.872
18	0.205	0.574	1.399	0.719	0.546	1.000	0.821
19	0.536	0.700	1.418	0.152	0.761	1.000	0.656
20	0.116	0.679	1.185	0.117	0.650	1.000	0.599
21	0.104	1.266	1.477	0.746	0.973	1.000	0.911
22	1.000	0.507	1.069	0.196	0.684	0.000	0.594
23	0.094	0.802	1.283	0.130	0.816	1.000	0.593
24	0.114	0.792	1.008	0.915	0.512	1.000	0.808
25	1.000	1.158	1.056	0.811	0.985	0.000	0.555
26	0.254	1.324	1.345	0.185	0.680	1.000	0.615
27	0.083	1.413	1.387	0.389	0.904	1.000	0.975
28	0.217	1.420	1.378	0.889	0.685	1.000	0.990
29	0.082	0.504	1.004	0.335	0.574	1.000	0.509
#From	To	chi[to]	beta[fr]	lambda
0	1	0.066	0.793	1.000
0	9	0.110	0.056	1.000
0	12	0.087	0.151	1.000
1	9	0.236	0.046	1.000
1	12	0.031	0.954	1.000
2	0	0.047	0.066	1.000
2	6	0.026	0.170	1.000
2	7	0.117	0.048	1.000
2	13	0.483	0.184	1.000
2	19	0.232	0.216	1.000
2	24	0.027	0.142	1.000
2	26	0.118	0.176	1.000
3	0	0.148	0.016	1.000
3	4	0.221	0.226	1.000
3	6	0.134	0.101	1.000
3	7	0.103	0.011	1.000
3	14	0.127	0.181	1.000
3	20	0.004	0.109	1.000
3	24	0.008	0.221	1.000
3	26	0.123	0.136	1.000
4	6	0.066	0.137	1.000
4	7	0.037	0.157	1.000
4	8	0.046	0.036	1.000
4	11	0.269	0.047	1.000
4	18	0.021	0.067	1.000
4	20	0.084	0.129	1.000
4	23	0.213	0.107	1.000
4	24	0.090	0.089	1.000
4	27	0.546	0.138	1.000
4	29	0.039	0.093	1.000
5	0	0.212	0.034	1.000
5	4	0.080	0.015	1.000
5	6	0.053	0.169	1.000
5	7	0.004	0.180	1.000
5	14	0.264	0.187	1.000
5	18	0.178	0.186	1.000
5	20	0.030	0.150	1.000
5	24	0.086	0.039	1.000
5	28	0.294	0.040	1.000
6	1	0.095	0.272	1.000
6	9	0.223	0.382	1.000
6	12	0.034	0.346	1.000
7	1	0.083	0.073	1.000
7	8	0.119	0.241	1.000
7	12	0.021	0.161	1.000
7	20	0.090	0.408	1.000
7	24	0.046	0.117	1.000
8	1	0.126	0.179	1.000
8	9	0.025	0.189	1.000
8	12	0.109	0.631	1.000
9	9	0.066	0.536	1.000
9	12	0.028	0.464	1.000
10	7	0.005	0.086	1.000
10	8	0.039	0.080	1.000
10	12	0.065	0.264	1.000
10	15	0.250	0.279	1.000
10	20	0.029	0.090	1.000
10	21	0.337	0.062	1.000
10	23	0.371	0.021	1.000
10	24	0.025	0.118	1.000
11	1	0.039	0.300	1.000
