#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.288	1.291	1.222	0.550	0.563	1.000	0.538
1	0.288	0.582	1.130	0.930	0.599	1.000	0.715
2	0.236	0.508	1.447	0.661	0.639	1.000	0.826
3	0.086	0.885	1.257	0.963	0.507	1.000	0.736
4	1.000	0.856	1.451	0.097	0.781	0.000	0.955
5	0.246	1.053	1.007	0.605	0.617	1.000	0.874
6	0.288	0.795	1.050	0.591	0.926	1.000	0.740
7	1.000	1.205	1.403	0.453	0.785	0.000	0.944
8	0.211	0.501	1.425	0.267	0.902	1.000	0.823
9	0.179	1.430	1.035	0.219	0.713	1.000	0.847
10	0.143	0.848	1.384	0.197	0.754	1.000	0.914
11	1.000	1.150	1.492	0.806	0.645	0.000	0.958
12	0.204	1.022	1.438	0.753	0.834	1.000	0.793
13	0.393	0.898	1.329	0.625	0.961	1.000	0.659
14	1.000	0.666	1.047	0.047	0.622	0.000	0.633
15	0.288	1.199	1.258	0.751	0.845	1.000	0.910
16	0.393	1.466	1.263	0.863	0.902	1.000	0.619
17	1.000	1.319	1.224	0.580	0.546	0.000	0.683
18	1.000	0.648	1.310	0.264	0.671	0.000	0.910
19	1.000	1.033	1.181	0.281	0.730	0.000	0.609
#From	To	chi[to]	beta[fr]	lambda
0	2	0.044	0.122	1.000
0	8	0.154	0.272	1.000
0	10	0.105	0.370	1.000
0	12	0.057	0.236	1.000
1	8	0.369	0.348	1.000
1	10	0.057	0.652	1.000
2	2	0.172	0.007	1.000
2	3	0.015	0.316	1.000
2	10	0.080	0.437	1.000
2	12	0.274	0.241	1.000
3	9	0.310	0.250	1.000
3	10	0.006	0.750	1.000
4	2	0.005	0.383	1.000
4	8	0.068	0.257	1.000
4	10	0.141	0.049	1.000
4	12	0.295	0.311	1.000
5	10	0.155	1.000	1.000
6	2	0.070	0.150	1.000
6	8	0.360	0.266	1.000
6	10	0.058	0.339	1.000
6	12	0.116	0.245	1.000
7	13	0.052	0.414	1.000
7	16	0.096	0.586	1.000
8	8	0.039	0.694	1.000
8	10	0.026	0.306	1.000
9	9	0.055	0.085	1.000
9	10	0.098	0.915	1.000
10	9	0.312	0.482	1.000
10	10	0.044	0.518	1.000
11	13	0.948	0.804	1.000
11	16	0.904	0.196	1.000
12	2	0.228	0.229	1.000
12	3	0.985	0.302	1.000
12	10	0.060	0.319	1.000
12	12	0.239	0.150	1.000
13	8	0.010	0.058	1.000
13	10	0.038	0.415	1.000
13	12	0.019	0.527	1.000
14	0	0.354	0.409	1.000
14	1	0.555	0.256	1.000
14	2	0.151	0.188	1.000
14	6	0.235	0.047	1.000
14	15	0.496	0.100	1.000
15	9	0.269	0.807	1.000
15	10	0.034	0.193	1.000
16	0	0.483	0.378	1.000
16	1	0.405	0.063	1.000
16	2	0.061	0.374	1.000
16	5	0.488	0.051	1.000
16	6	0.319	0.030	1.000
16	15	0.337	0.104	1.000
17	9	0.032	0.504	1.000
17	10	0.020	0.496	1.000
18	0	0.162	0.284	1.000
18	1	0.040	0.213	1.000
18	2	0.268	0.027	1.000
18	5	0.512	0.054	1.000
18	6	0.445	0.084	1.000
18	15	0.168	0.338	1.000
19	9	0.021	0.544	1.000
19	10	0.077	0.456	1.000
