#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.095	0.635	1.491	0.336	0.664	1.000	0.991
1	0.092	0.659	1.128	0.753	0.629	1.000	0.973
2	1.000	1.223	1.289	0.762	0.535	0.000	0.648
3	0.393	0.859	1.491	0.495	0.788	1.000	0.634
4	0.147	0.869	1.496	0.794	0.723	1.000	0.898
5	0.246	1.002	1.366	0.779	0.814	1.000	0.672
6	1.000	1.147	1.453	0.092	0.978	0.000	0.595
7	1.000	1.446	1.010	0.185	0.768	0.000	0.608
8	0.124	1.325	1.420	0.799	0.624	1.000	0.923
9	1.000	0.825	1.173	0.074	0.871	0.000	0.928
10	0.132	1.027	1.314	0.572	0.665	1.000	0.642
11	0.393	0.876	1.391	0.584	0.890	1.000	0.857
12	1.000	0.601	1.215	0.738	0.655	0.000	0.639
13	1.000	0.589	1.317	0.806	0.817	0.000	0.625
14	0.393	1.358	1.151	0.454	0.522	1.000	0.937
15	0.393	0.703	1.168	0.772	0.672	1.000	0.785
16	0.150	0.573	1.300	0.893	0.922	1.000	0.594
17	1.000	0.671	1.437	0.362	0.646	0.000	0.687
18	0.095	1.200	1.494	0.826	0.645	1.000	0.855
19	0.147	1.123	1.210	0.992	0.673	1.000	0.529
20	0.141	1.410	1.262	0.138	0.594	1.000	0.560
21	0.059	0.976	1.496	0.721	0.513	1.000	0.871
22	0.393	1.192	1.141	0.628	0.936	1.000	0.805
23	1.000	0.758	1.033	0.696	0.871	0.000	0.642
24	0.154	1.029	1.358	0.823	0.958	1.000	0.741
25	0.147	0.976	1.328	0.938	0.739	1.000	0.719
26	1.000	0.821	1.276	0.328	0.919	0.000	0.793
27	1.000	1.064	1.468	0.028	0.631	0.000	0.791
28	0.103	1.122	1.308	0.095	0.771	1.000	0.647
29	0.141	1.419	1.277	0.461	0.664	1.000	0.585
#From	To	chi[to]	beta[fr]	lambda
0	18	0.031	0.146	1.000
0	21	0.259	0.854	1.000
1	0	0.116	0.102	1.000
1	16	0.045	0.161	1.000
1	28	0.137	0.410	1.000
1	29	0.035	0.327	1.000
2	11	0.349	0.270	1.000
2	14	0.193	0.265	1.000
2	15	0.026	0.296	1.000
2	16	0.056	0.168	1.000
3	5	0.129	0.260	1.000
3	10	0.023	0.176	1.000
3	16	0.048	0.186	1.000
3	20	0.488	0.275	1.000
3	24	1.000	0.045	1.000
3	29	0.091	0.058	1.000
4	1	0.322	0.146	1.000
4	8	0.080	0.170	1.000
4	10	0.151	0.066	1.000
4	16	0.031	0.257	1.000
4	28	0.083	0.258	1.000
4	29	0.047	0.103	1.000
5	8	0.114	0.060	1.000
5	10	0.054	0.271	1.000
5	16	0.070	0.152	1.000
5	20	0.105	0.341	1.000
5	29	0.090	0.176	1.000
6	8	0.202	0.277	1.000
6	10	0.012	0.281	1.000
6	16	0.044	0.032	1.000
6	20	0.008	0.156	1.000
6	29	0.123	0.253	1.000
7	1	0.100	0.130	1.000
7	4	0.905	0.013	1.000
7	8	0.210	0.154	1.000
7	10	0.144	0.078	1.000
7	16	0.078	0.185	1.000
7	19	0.445	0.099	1.000
7	25	0.309	0.036	1.000
7	28	0.096	0.128	1.000
7	29	0.023	0.177	1.000
8	0	0.030	0.314	1.000
8	16	0.054	0.090	1.000
8	28	0.071	0.329	1.000
8	29	0.037	0.267	1.000
9	0	0.070	0.181	1.000
9	16	0.051	0.216	1.000
9	28	0.080	0.218	1.000
9	29	0.083	0.385	1.000
10	0	0.143	0.716	1.000
10	18	0.200	0.148	1.000
10	28	0.054	0.136	1.000
11	18	0.053	0.317	1.000
11	21	0.186	0.683	1.000
12	18	0.160	1.000	1.000
13	0	0.038	0.132	1.000
13	16	0.078	0.133	1.000
13	28	0.004	0.367	1.000
13	29	0.079	0.368	1.000
