#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.831	1.298	0.680	0.801	0.000	0.904
1	0.393	1.304	1.154	0.089	0.858	1.000	0.865
2	0.040	0.826	1.020	0.293	0.506	1.000	0.794
3	0.083	1.430	1.280	0.844	0.958	1.000	0.713
4	1.000	1.174	1.119	0.377	0.587	0.000	0.917
5	0.211	1.035	1.328	0.668	0.597	1.000	0.819
6	0.083	0.878	1.394	0.303	0.959	1.000	0.504
7	0.393	1.144	1.027	0.980	0.699	1.000	0.574
8	0.051	0.852	1.326	0.957	0.520	1.000	0.684
9	0.175	1.483	1.083	0.817	0.638	1.000	0.595
10	0.081	0.609	1.232	0.259	0.740	1.000	0.905
11	1.000	0.903	1.499	0.344	0.739	0.000	0.635
12	0.075	1.456	1.133	0.865	0.958	1.000	0.646
13	0.034	0.830	1.488	0.639	0.805	1.000	0.723
14	0.075	1.273	1.035	0.208	0.756	1.000	0.979
15	0.288	0.752	1.109	0.427	0.642	1.000	0.759
16	0.154	1.405	1.234	0.314	0.972	1.000	0.501
17	0.393	0.851	1.056	0.530	0.620	1.000	0.822
18	0.032	1.423	1.031	0.213	0.887	1.000	0.537
19	0.023	1.417	1.022	0.603	0.860	1.000	0.788
#From	To	chi[to]	beta[fr]	lambda
0	7	0.149	0.126	1.000
0	15	0.359	0.406	1.000
0	17	0.120	0.469	1.000
1	1	0.370	0.058	1.000
1	5	0.176	0.236	1.000
1	9	0.182	0.103	1.000
1	10	0.024	0.094	1.000
1	12	0.197	0.220	1.000
1	14	0.280	0.288	1.000
2	8	0.238	0.082	1.000
2	13	0.017	0.479	1.000
2	18	0.057	0.295	1.000
2	19	0.302	0.144	1.000
3	2	0.105	0.286	1.000
3	8	0.247	0.034	1.000
3	10	0.062	0.134	1.000
3	12	0.033	0.052	1.000
3	13	0.054	0.340	1.000
3	14	0.092	0.154	1.000
4	7	0.450	0.163	1.000
4	15	0.196	0.203	1.000
4	17	0.448	0.635	1.000
5	3	1.000	0.180	1.000
5	5	0.289	0.076	1.000
5	6	1.000	0.179	1.000
5	10	0.104	0.175	1.000
5	12	0.195	0.229	1.000
5	14	0.028	0.161	1.000
6	2	0.644	0.126	1.000
6	8	0.134	0.166	1.000
6	10	0.098	0.036	1.000
6	12	0.148	0.113	1.000
6	13	0.010	0.212	1.000
6	14	0.212	0.347	1.000
7	1	0.630	0.223	1.000
7	5	0.338	0.138	1.000
7	9	0.146	0.152	1.000
7	10	0.163	0.226	1.000
7	12	0.023	0.075	1.000
7	14	0.059	0.186	1.000
8	8	0.119	0.062	1.000
8	13	0.191	0.353	1.000
8	18	0.248	0.224	1.000
8	19	0.551	0.362	1.000
9	9	0.319	0.082	1.000
9	10	0.084	0.650	1.000
9	12	0.013	0.102	1.000
9	14	0.049	0.166	1.000
10	8	0.171	0.332	1.000
10	13	0.032	0.218	1.000
10	18	0.245	0.107	1.000
10	19	0.078	0.343	1.000
11	7	0.401	0.628	1.000
11	17	0.433	0.372	1.000
12	8	0.003	0.032	1.000
12	13	0.101	0.089	1.000
12	18	0.205	0.439	1.000
12	19	0.069	0.439	1.000
13	13	0.101	0.577	1.000
13	18	0.034	0.423	1.000
14	13	0.107	0.535	1.000
14	18	0.117	0.465	1.000
15	5	0.059	0.253	1.000
15	9	0.082	0.248	1.000
15	10	0.201	0.126	1.000
15	12	0.156	0.277	1.000
15	14	0.030	0.096	1.000
16	2	0.252	0.184	1.000
16	8	0.087	0.099	1.000
16	9	0.271	0.081	1.000
16	10	0.064	0.208	1.000
16	12	0.235	0.133	1.000
16	13	0.055	0.193	1.000
16	14	0.250	0.102	1.000
17	5	0.138	0.147	1.000
17	10	0.200	0.404	1.000
17	15	0.445	0.173	1.000
17	16	1.000	0.276	1.000
18	13	0.192	0.713	1.000
18	18	0.006	0.287	1.000
19	13	0.141	0.553	1.000
19	18	0.088	0.447	1.000
