#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.420	1.484	0.187	0.840	1.000	0.706
1	0.393	1.121	1.156	0.290	0.512	1.000	0.615
2	0.154	0.781	1.496	0.494	0.579	1.000	0.959
3	1.000	0.651	1.412	0.187	0.695	0.000	0.965
4	0.122	1.443	1.029	0.048	0.737	1.000	0.509
5	1.000	1.077	1.066	0.429	0.804	0.000	0.886
6	0.393	1.079	1.476	0.370	0.985	1.000	0.940
7	0.246	1.013	1.455	0.709	0.671	1.000	0.996
8	0.141	0.911	1.300	0.376	0.745	1.000	0.635
9	0.085	1.324	1.395	0.964	0.900	1.000	0.915
10	1.000	0.510	1.398	0.669	0.520	0.000	0.859
11	0.195	1.386	1.062	0.833	0.736	1.000	0.698
12	0.089	0.974	1.472	0.488	0.708	1.000	0.661
13	0.146	1.309	1.378	0.792	0.617	1.000	0.632
14	0.075	1.274	1.357	0.711	0.832	1.000	0.746
15	1.000	1.214	1.301	0.861	0.634	0.000	0.563
16	0.086	1.415	1.087	0.372	0.892	1.000	0.795
17	0.040	0.826	1.015	0.263	0.760	1.000	0.792
18	0.077	0.880	1.187	0.683	0.773	1.000	0.606
19	0.393	0.891	1.221	0.763	0.712	1.000	0.712
#From	To	chi[to]	beta[fr]	lambda
0	0	0.257	0.359	1.000
0	2	0.711	0.090	1.000
0	6	0.126	0.215	1.000
0	7	0.196	0.022	1.000
0	11	0.204	0.314	1.000
1	4	0.733	0.296	1.000
1	7	0.549	0.314	1.000
1	9	0.186	0.087	1.000
1	11	0.121	0.213	1.000
1	12	0.099	0.030	1.000
1	18	0.120	0.060	1.000
2	9	0.020	0.206	1.000
2	12	0.121	0.074	1.000
2	13	0.417	0.169	1.000
2	14	0.041	0.261	1.000
2	18	0.026	0.290	1.000
3	8	0.386	0.013	1.000
3	14	0.127	0.704	1.000
3	16	0.644	0.283	1.000
4	9	0.276	0.234	1.000
4	12	0.094	0.279	1.000
4	13	0.158	0.067	1.000
4	14	0.048	0.130	1.000
4	18	0.053	0.290	1.000
5	0	0.478	0.367	1.000
5	1	0.854	0.580	1.000
5	11	0.196	0.053	1.000
6	0	0.266	0.199	1.000
6	2	0.289	0.229	1.000
6	6	0.874	0.268	1.000
6	7	0.083	0.256	1.000
6	11	0.049	0.047	1.000
7	4	0.267	0.097	1.000
7	7	0.172	0.348	1.000
7	9	0.035	0.149	1.000
7	11	0.213	0.187	1.000
7	12	0.117	0.151	1.000
7	18	0.110	0.069	1.000
8	8	0.420	0.747	1.000
8	16	0.040	0.253	1.000
9	12	0.104	0.037	1.000
9	14	0.162	0.302	1.000
9	17	0.081	0.336	1.000
9	18	0.164	0.325	1.000
10	19	0.457	1.000	1.000
11	12	0.012	0.318	1.000
11	14	0.097	0.370	1.000
11	17	0.254	0.150	1.000
11	18	0.162	0.162	1.000
12	12	0.149	0.205	1.000
12	14	0.121	0.294	1.000
12	17	0.287	0.271	1.000
12	18	0.078	0.230	1.000
13	9	0.262	0.270	1.000
13	12	0.070	0.099	1.000
13	13	0.010	0.114	1.000
13	14	0.151	0.252	1.000
13	18	0.091	0.265	1.000
14	8	0.017	0.645	1.000
14	14	0.034	0.206	1.000
14	16	0.316	0.149	1.000
15	1	0.146	0.328	1.000
15	11	0.216	0.487	1.000
15	19	0.543	0.185	1.000
16	8	0.176	1.000	1.000
17	14	0.081	0.464	1.000
17	18	0.018	0.536	1.000
18	12	0.115	0.327	1.000
18	14	0.013	0.146	1.000
18	17	0.378	0.273	1.000
18	18	0.152	0.254	1.000
19	9	0.221	0.210	1.000
19	12	0.119	0.137	1.000
19	13	0.416	0.316	1.000
19	14	0.124	0.036	1.000
19	18	0.027	0.301	1.000
