#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.319	1.390	1.001	0.425	0.800	1.000	0.542
1	0.536	1.000	1.338	0.170	0.813	1.000	0.842
2	0.319	0.877	1.056	0.452	0.741	1.000	0.640
3	0.126	1.100	1.200	0.240	0.619	1.000	0.889
4	0.271	0.502	1.103	0.579	0.986	1.000	0.907
5	0.123	0.937	1.076	0.257	0.978	1.000	0.678
6	0.186	1.212	1.183	0.837	0.609	1.000	0.852
7	1.000	0.660	1.402	0.782	0.977	0.000	0.987
8	0.186	1.216	1.146	0.319	0.883	1.000	0.551
9	1.000	1.354	1.091	0.323	0.917	0.000	0.815
10	0.120	0.710	1.174	0.619	0.513	1.000	0.549
11	0.268	1.023	1.254	0.584	0.684	1.000	0.610
12	0.167	1.263	1.019	0.730	0.935	1.000	0.652
13	0.167	0.732	1.144	0.334	0.565	1.000	0.537
14	1.000	0.982	1.003	0.382	0.837	0.000	0.567
15	1.000	1.086	1.137	0.368	0.866	0.000	0.715
16	0.425	0.749	1.119	0.193	0.985	1.000	0.598
17	0.288	1.456	1.479	0.423	0.651	1.000	0.851
18	0.106	1.044	1.463	0.686	0.544	1.000	0.719
19	1.000	0.674	1.399	0.910	0.890	0.000	0.765
#From	To	chi[to]	beta[fr]	lambda
0	3	0.088	0.576	1.000
0	5	0.116	0.424	1.000
1	0	0.661	0.021	1.000
1	1	0.027	0.020	1.000
1	2	0.144	0.171	1.000
1	4	0.182	0.170	1.000
1	6	0.202	0.157	1.000
1	8	0.055	0.209	1.000
1	16	0.468	0.136	1.000
1	17	0.357	0.116	1.000
2	5	0.005	0.075	1.000
2	6	0.066	0.075	1.000
2	8	0.012	0.369	1.000
2	10	0.082	0.007	1.000
2	11	0.874	0.382	1.000
2	18	0.092	0.093	1.000
3	3	0.209	0.871	1.000
3	5	0.095	0.129	1.000
4	3	0.122	0.351	1.000
4	5	0.047	0.437	1.000
4	18	0.048	0.212	1.000
5	3	0.219	0.238	1.000
5	5	0.065	0.762	1.000
6	5	0.026	0.113	1.000
6	10	0.024	0.474	1.000
6	18	0.340	0.412	1.000
7	3	0.070	0.409	1.000
7	5	0.043	0.591	1.000
8	5	0.028	0.493	1.000
8	10	0.177	0.349	1.000
8	18	0.013	0.158	1.000
9	0	0.327	0.121	1.000
9	1	0.807	0.235	1.000
9	2	0.327	0.112	1.000
9	4	0.275	0.050	1.000
9	6	0.052	0.232	1.000
9	8	0.143	0.030	1.000
9	16	0.160	0.220	1.000
10	3	0.140	0.041	1.000
10	5	0.129	0.261	1.000
10	18	0.171	0.698	1.000
11	5	0.014	0.156	1.000
11	10	0.082	0.238	1.000
11	18	0.216	0.606	1.000
12	5	0.076	0.307	1.000
12	6	0.045	0.191	1.000
12	8	0.112	0.354	1.000
12	10	0.018	0.147	1.000
13	5	0.129	0.417	1.000
13	6	0.048	0.449	1.000
13	8	0.175	0.015	1.000
13	10	0.195	0.119	1.000
14	5	0.014	0.054	1.000
14	6	0.079	0.015	1.000
14	8	0.161	0.177	1.000
14	10	0.126	0.449	1.000
14	11	0.033	0.270	1.000
14	18	0.103	0.035	1.000
15	5	0.016	0.097	1.000
15	6	0.085	0.283	1.000
15	8	0.100	0.157	1.000
15	10	0.234	0.253	1.000
15	11	0.093	0.209	1.000
16	4	0.318	0.191	1.000
16	6	0.028	0.244	1.000
16	8	0.089	0.127	1.000
16	12	1.000	0.166	1.000
16	13	1.000	0.074	1.000
16	16	0.155	0.199	1.000
17	5	0.168	0.271	1.000
17	6	0.165	0.193	1.000
17	8	0.129	0.004	1.000
17	10	0.063	0.246	1.000
17	18	0.017	0.286	1.000
18	3	0.152	0.901	1.000
18	5	0.029	0.099	1.000
19	0	0.012	0.166	1.000
19	1	0.166	0.184	1.000
19	2	0.529	0.180	1.000
19	4	0.224	0.005	1.000
19	6	0.229	0.067	1.000
19	8	0.025	0.169	1.000
19	16	0.217	0.109	1.000
19	17	0.643	0.120	1.000
