#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.228	1.069	1.236	0.621	0.733	1.000	0.832
1	0.060	0.957	1.165	0.452	0.520	1.000	0.641
2	0.393	1.166	1.470	0.275	0.831	1.000	0.699
3	1.000	1.466	1.144	0.214	0.648	0.000	0.764
4	0.122	1.478	1.277	0.254	0.765	1.000	0.838
5	0.076	0.606	1.184	0.484	0.824	1.000	0.000
6	1.000	0.882	1.169	0.917	0.759	0.000	0.869
7	0.393	0.890	1.143	0.265	0.635	1.000	0.999
8	0.311	0.622	1.392	0.879	0.579	1.000	0.585
9	0.084	1.424	1.204	0.849	0.546	1.000	0.929
10	0.085	1.164	1.250	0.268	0.516	1.000	0.616
11	0.137	1.482	1.468	0.950	0.745	1.000	0.787
12	0.311	1.379	1.203	0.596	0.603	1.000	0.664
13	1.000	0.560	1.211	0.648	0.843	0.000	0.735
14	0.083	0.918	1.195	0.049	0.667	1.000	0.890
15	0.137	1.246	1.454	0.684	0.612	1.000	0.778
16	0.195	1.407	1.241	0.180	0.551	1.000	0.531
17	0.118	1.421	1.291	0.067	0.701	1.000	0.609
18	1.000	0.940	1.153	0.700	0.929	0.000	0.685
19	0.048	1.280	1.239	0.086	0.562	1.000	0.832
#From	To	chi[to]	beta[fr]	lambda
0	5	0.067	1.000	1.000
1	5	0.011	0.103	1.000
1	10	0.040	0.305	1.000
1	14	0.209	0.135	1.000
1	17	0.029	0.457	1.000
2	0	0.041	0.187	1.000
2	5	0.077	0.075	1.000
2	8	0.198	0.231	1.000
2	12	0.216	0.201	1.000
2	15	0.661	0.148	1.000
2	16	0.289	0.146	1.000
2	17	0.016	0.012	1.000
3	0	0.096	0.301	1.000
3	7	0.689	0.028	1.000
3	8	0.324	0.281	1.000
3	12	0.259	0.165	1.000
3	17	0.039	0.225	1.000
4	5	0.047	0.083	1.000
4	10	0.052	0.090	1.000
4	14	0.121	0.357	1.000
4	17	0.045	0.253	1.000
4	19	1.000	0.217	1.000
5	5	0.092	1.000	1.000
6	0	0.294	0.166	1.000
6	2	1.000	0.160	1.000
6	7	0.271	0.224	1.000
6	8	0.161	0.040	1.000
6	12	0.297	0.041	1.000
6	16	0.373	0.164	1.000
6	17	0.056	0.204	1.000
7	5	0.028	0.233	1.000
7	9	0.189	0.230	1.000
7	10	0.029	0.285	1.000
7	14	0.177	0.224	1.000
7	17	0.028	0.028	1.000
8	0	0.340	0.141	1.000
8	1	0.276	0.154	1.000
8	4	1.000	0.194	1.000
8	5	0.107	0.119	1.000
8	9	0.322	0.192	1.000
8	10	0.151	0.170	1.000
8	17	0.084	0.030	1.000
9	5	0.051	0.414	1.000
9	10	0.154	0.203	1.000
9	14	0.054	0.040	1.000
9	17	0.034	0.344	1.000
10	1	0.478	0.195	1.000
10	5	0.069	0.096	1.000
10	9	0.288	0.016	1.000
10	10	0.103	0.185	1.000
10	14	0.014	0.242	1.000
10	17	0.079	0.265	1.000
11	5	0.008	0.978	1.000
11	11	0.509	0.022	1.000
12	0	0.203	0.349	1.000
12	5	0.061	0.218	1.000
12	9	0.087	0.016	1.000
12	15	0.339	0.067	1.000
12	16	0.338	0.165	1.000
12	17	0.085	0.184	1.000
13	0	0.027	0.023	1.000
13	7	0.040	0.268	1.000
13	8	0.317	0.239	1.000
13	12	0.228	0.187	1.000
13	17	0.099	0.282	1.000
14	5	0.105	0.362	1.000
14	10	0.005	0.058	1.000
14	14	0.069	0.300	1.000
14	17	0.078	0.280	1.000
15	1	0.246	0.255	1.000
15	5	0.106	0.159	1.000
15	9	0.113	0.205	1.000
15	10	0.023	0.004	1.000
15	14	0.056	0.116	1.000
15	17	0.112	0.261	1.000
16	5	0.018	0.483	1.000
16	10	0.024	0.237	1.000
16	17	0.019	0.280	1.000
17	5	0.004	0.092	1.000
17	10	0.220	0.143	1.000
17	14	0.209	0.491	1.000
17	17	0.103	0.273	1.000
18	5	0.081	0.351	1.000
18	10	0.200	0.077	1.000
18	14	0.090	0.342	1.000
18	17	0.093	0.230	1.000
19	5	0.068	0.561	1.000
19	11	0.491	0.439	1.000
