#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.042	1.489	0.462	0.617	0.000	0.622
1	1.000	0.832	1.015	0.473	0.699	0.000	0.531
2	0.627	1.486	1.353	0.225	0.551	1.000	0.729
3	0.154	1.356	1.111	0.193	0.904	1.000	0.597
4	1.000	0.868	1.034	0.878	0.777	0.000	0.801
5	1.000	0.530	1.277	0.512	0.832	0.000	0.684
6	0.195	1.446	1.268	0.098	0.941	1.000	0.589
7	0.103	1.439	1.188	0.400	0.530	1.000	0.809
8	1.000	1.127	1.021	0.605	0.677	0.000	0.747
9	1.000	0.594	1.373	0.004	0.881	0.000	0.870
10	0.068	1.158	1.307	0.771	0.561	1.000	0.851
11	0.168	0.707	1.328	0.340	0.855	1.000	0.718
12	0.225	0.580	1.184	0.753	0.583	1.000	0.986
13	0.196	1.142	1.091	0.724	0.737	1.000	0.640
14	0.393	0.654	1.029	0.799	0.587	1.000	0.832
15	0.097	0.547	1.124	0.970	0.867	1.000	0.835
16	0.157	0.526	1.363	0.895	0.652	1.000	0.628
17	0.393	1.402	1.065	0.740	0.971	1.000	0.614
18	0.155	0.567	1.309	0.201	0.960	1.000	0.912
19	0.143	1.219	1.176	0.138	0.948	1.000	0.712
20	0.186	0.526	1.054	0.155	0.513	1.000	0.513
21	0.149	0.594	1.039	0.318	0.693	1.000	0.834
22	0.393	1.482	1.448	0.737	0.644	1.000	0.901
23	0.154	0.705	1.344	0.375	0.625	1.000	0.935
24	0.393	1.214	1.437	0.323	0.573	1.000	0.653
25	1.000	1.181	1.075	0.037	0.760	0.000	0.653
26	0.105	1.143	1.226	0.238	0.562	1.000	0.000
27	0.158	0.700	1.002	0.170	0.531	1.000	0.884
28	0.157	0.865	1.213	0.527	0.734	1.000	0.951
29	1.000	0.828	1.290	0.067	0.955	0.000	0.810
#From	To	chi[to]	beta[fr]	lambda
0	6	0.080	0.200	1.000
0	12	0.199	0.299	1.000
0	16	0.037	0.080	1.000
0	19	0.041	0.344	1.000
0	28	0.130	0.077	1.000
1	2	0.506	0.105	1.000
1	6	0.171	0.115	1.000
1	16	0.200	0.103	1.000
1	19	0.085	0.233	1.000
1	27	0.242	0.173	1.000
1	28	0.175	0.270	1.000
2	2	0.494	0.137	1.000
2	6	0.163	0.176	1.000
2	16	0.038	0.242	1.000
2	19	0.015	0.180	1.000
2	28	0.056	0.266	1.000
3	15	0.357	0.033	1.000
3	16	0.144	0.049	1.000
3	19	0.063	0.098	1.000
3	20	0.208	0.419	1.000
3	27	0.089	0.182	1.000
3	28	0.005	0.220	1.000
4	14	1.000	0.131	1.000
4	17	1.000	0.167	1.000
4	22	1.000	0.212	1.000
4	24	1.000	0.230	1.000
4	27	0.106	0.261	1.000
5	16	0.170	0.171	1.000
5	19	0.076	0.180	1.000
5	20	0.243	0.180	1.000
5	27	0.182	0.285	1.000
5	28	0.092	0.183	1.000
6	7	0.209	0.339	1.000
6	26	0.062	0.661	1.000
7	7	0.010	0.597	1.000
7	26	0.065	0.403	1.000
8	26	0.067	1.000	1.000
9	6	0.160	0.184	1.000
9	12	0.248	0.239	1.000
9	13	0.126	0.245	1.000
9	16	0.145	0.006	1.000
9	19	0.048	0.223	1.000
9	28	0.090	0.103	1.000
10	26	0.081	1.000	1.000
11	10	0.448	0.069	1.000
11	11	0.613	0.369	1.000
11	19	0.010	0.206	1.000
11	21	0.202	0.266	1.000
11	26	0.010	0.090	1.000
12	7	0.268	0.399	1.000
12	21	0.257	0.332	1.000
12	26	0.064	0.270	1.000
13	10	0.013	0.248	1.000
13	11	0.150	0.178	1.000
13	19	0.069	0.026	1.000
13	21	0.233	0.265	1.000
13	26	0.064	0.284	1.000
14	13	0.437	0.461	1.000
14	18	0.018	0.212	1.000
