-0.08917	0.00000	0.12425	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00000	-0.15250	0.00000	0.00000	0.07232	0.04930	0.08019	0.00709	0.00000	0.01730
-0.08031	0.00000	-0.10897	0.00000	0.00000	0.00000	0.27956	0.00000	0.00000	0.04557
0.00000	0.00000	0.00000	-0.72424	-0.25780	0.00000	0.00000	0.00000	-0.19434	-0.19212
0.00000	-0.13051	0.00000	0.38959	-0.06018	-0.09353	-0.00078	-0.00007	0.00000	-0.00017
0.00000	-0.07785	0.00000	0.00000	0.24015	-0.17008	-0.00047	-0.00004	0.00000	-0.00010
0.00000	-0.08967	-0.31897	0.00000	-0.00048	-0.00033	-0.33075	-0.00005	0.00000	-0.01844
0.00000	-0.34850	0.00000	0.00000	-0.00188	-0.00128	-0.00209	-0.38447	0.00000	-0.00045
0.00000	0.00000	0.00000	0.51145	0.00000	0.00000	0.00000	0.00000	-0.04447	0.00000
0.00000	-0.04932	-0.21295	0.47386	-0.00027	-0.00018	-0.07536	-0.00003	0.00000	-0.07420
