#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.314	1.308	0.980	0.656	1.000	0.963
1	1.000	1.008	1.422	0.296	0.615	0.000	0.815
2	1.000	0.886	1.071	0.837	0.545	0.000	0.591
3	1.000	1.328	1.389	0.174	0.899	0.000	0.808
4	0.160	0.713	1.459	0.265	0.757	1.000	0.831
5	0.246	0.827	1.454	0.122	0.768	1.000	0.957
6	0.061	0.701	1.323	0.155	0.992	1.000	0.000
7	1.000	1.038	1.112	0.435	0.910	0.000	0.981
8	0.116	1.409	1.193	0.799	0.606	1.000	0.788
9	0.129	0.985	1.213	0.489	0.619	1.000	0.715
10	0.134	1.057	1.246	0.335	0.554	1.000	0.641
11	1.000	1.031	1.430	0.880	0.699	0.000	0.724
12	0.057	0.810	1.359	0.021	0.673	1.000	0.844
13	1.000	0.686	1.190	0.273	0.664	0.000	0.759
14	0.017	1.418	1.444	0.782	0.542	1.000	0.849
15	0.180	1.357	1.336	0.834	0.728	1.000	0.705
16	0.195	1.008	1.433	0.599	0.685	1.000	0.655
17	0.097	0.688	1.172	0.031	0.675	1.000	0.828
18	0.097	0.805	1.389	0.615	0.869	1.000	0.000
19	0.085	0.879	1.489	0.479	0.898	1.000	0.726
20	0.042	1.185	1.142	0.734	0.770	1.000	0.911
21	0.097	1.066	1.043	0.336	0.681	1.000	0.959
22	0.393	1.311	1.435	0.355	0.797	1.000	0.874
23	0.118	1.413	1.050	0.765	0.993	1.000	1.000
24	0.246	1.352	1.485	0.555	0.516	1.000	0.969
25	1.000	0.926	1.402	0.082	0.581	0.000	0.589
26	0.046	0.881	1.421	0.374	0.833	1.000	0.821
27	0.106	1.273	1.056	0.089	0.874	1.000	0.591
28	0.143	1.232	1.404	0.468	0.529	1.000	0.639
29	0.143	1.168	1.227	0.912	0.662	1.000	0.750
#From	To	chi[to]	beta[fr]	lambda
0	5	0.169	0.123	1.000
0	9	0.377	0.094	1.000
0	15	0.284	0.189	1.000
0	16	0.557	0.003	1.000
0	21	1.000	0.123	1.000
0	23	0.053	0.223	1.000
0	28	0.329	0.204	1.000
0	29	0.389	0.040	1.000
1	4	0.283	0.193	1.000
1	6	0.025	0.219	1.000
1	8	0.275	0.266	1.000
1	18	0.079	0.168	1.000
1	23	0.083	0.146	1.000
1	27	0.068	0.008	1.000
2	5	0.150	0.053	1.000
2	9	0.014	0.018	1.000
2	15	0.351	0.054	1.000
2	16	0.443	0.341	1.000
2	23	0.090	0.329	1.000
2	28	0.352	0.089	1.000
2	29	0.216	0.115	1.000
3	5	0.350	1.000	1.000
4	4	0.111	0.222	1.000
4	6	0.033	0.253	1.000
4	8	0.342	0.169	1.000
4	18	0.203	0.140	1.000
4	23	0.014	0.150	1.000
4	27	0.074	0.066	1.000
5	6	0.072	0.098	1.000
5	17	0.291	0.184	1.000
5	19	0.156	0.303	1.000
5	23	0.011	0.236	1.000
5	27	0.091	0.179	1.000
7	6	0.070	0.451	1.000
7	12	0.003	0.064	1.000
7	19	0.087	0.238	1.000
7	27	0.023	0.248	1.000
8	6	0.014	0.056	1.000
8	10	0.605	0.074	1.000
8	12	0.068	0.386	1.000
8	17	0.066	0.075	1.000
8	19	0.053	0.022	1.000
8	27	0.089	0.387	1.000
9	4	0.197	0.164	1.000
9	6	0.003	0.191	1.000
9	18	0.097	0.238	1.000
9	23	0.104	0.191	1.000
9	27	0.023	0.217	1.000
10	6	0.067	0.197	1.000
10	12	0.108	0.149	1.000
10	19	0.054	0.313	1.000
10	27	0.074	0.341	1.000
11	0	0.607	0.383	1.000
11	5	0.295	0.190	1.000
11	22	1.000	0.026	1.000
11	23	0.005	0.292	1.000
11	24	0.724	0.108	1.000
12	6	0.008	1.000	1.000
13	6	0.051	0.217	1.000
13	10	0.395	0.174	1.000
13	12	0.142	0.061	1.000
13	17	0.037	0.256	1.000
13	19	0.136	0.245	1.000
13	27	0.058	0.047	1.000
14	6	0.037	1.000	1.000
15	6	0.058	0.507	1.000
15	12	0.096	0.033	1.000
15	19	0.155	0.440	1.000
15	27	0.063	0.020	1.000
16	6	0.048	0.174	1.000
16	9	0.377	0.199	1.000
16	18	0.150	0.186	1.000
16	23	0.095	0.318	1.000
16	28	0.318	0.066	1.000
16	29	0.395	0.057	1.000
17	6	0.076	0.413	1.000
17	12	0.101	0.358	1.000
17	19	0.091	0.079	1.000
17	27	0.084	0.150	1.000
19	6	0.074	0.472	1.000
19	12	0.096	0.528	1.000
20	6	0.065	0.364	1.000
20	12	0.110	0.456	1.000
20	14	0.460	0.180	1.000
21	4	0.148	0.100	1.000
21	6	0.045	0.251	1.000
21	8	0.218	0.195	1.000
21	17	0.195	0.105	1.000
21	18	0.136	0.218	1.000
21	23	0.066	0.038	1.000
21	27	0.076	0.092	1.000
22	0	0.393	0.248	1.000
22	5	0.037	0.276	1.000
22	15	0.365	0.185	1.000
22	23	0.137	0.223	1.000
22	24	0.276	0.069	1.000
23	6	0.040	0.195	1.000
23	12	0.138	0.355	1.000
23	26	1.000	0.370	1.000
23	27	0.072	0.080	1.000
24	6	0.051	0.246	1.000
24	9	0.232	0.223	1.000
24	18	0.022	0.279	1.000
24	23	0.051	0.252	1.000
25	4	0.181	0.140	1.000
25	6	0.013	0.116	1.000
25	8	0.065	0.056	1.000
25	17	0.236	0.122	1.000
25	18	0.258	0.236	1.000
25	23	0.137	0.225	1.000
25	27	0.042	0.105	1.000
26	6	0.081	0.167	1.000
26	12	0.027	0.380	1.000
26	14	0.540	0.453	1.000
27	6	0.038	0.330	1.000
27	12	0.112	0.212	1.000
27	19	0.155	0.360	1.000
27	20	1.000	0.072	1.000
27	27	0.110	0.026	1.000
28	6	0.021	0.231	1.000
28	17	0.161	0.288	1.000
28	19	0.113	0.038	1.000
28	23	0.123	0.393	1.000
28	27	0.051	0.050	1.000
29	4	0.080	0.218	1.000
29	6	0.009	0.009	1.000
29	8	0.099	0.176	1.000
29	17	0.015	0.214	1.000
29	18	0.055	0.226	1.000
29	23	0.032	0.006	1.000
29	27	0.002	0.149	1.000
