#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.246	1.373	1.111	0.255	0.949	1.000	0.822
1	1.000	1.310	1.409	0.770	0.651	0.000	0.517
2	1.000	1.376	1.224	0.757	0.912	0.000	0.743
3	1.000	0.873	1.281	0.023	0.543	0.000	0.968
4	0.160	1.427	1.362	0.480	0.744	1.000	0.519
5	0.246	0.829	1.464	0.468	0.633	1.000	0.698
6	0.061	0.522	1.421	0.875	0.936	1.000	0.000
7	1.000	1.483	1.321	0.730	0.795	0.000	0.859
8	0.116	1.158	1.069	0.215	0.781	1.000	0.692
9	0.129	0.864	1.359	0.909	0.808	1.000	0.828
10	0.134	0.587	1.430	0.837	0.568	1.000	0.959
11	1.000	1.231	1.033	0.881	0.738	0.000	0.725
12	0.057	0.809	1.269	0.736	0.561	1.000	0.609
13	1.000	1.047	1.162	0.840	0.977	0.000	0.863
14	0.017	0.979	1.451	0.370	0.657	1.000	0.711
15	0.180	0.967	1.008	0.540	0.789	1.000	0.749
16	0.195	1.026	1.401	0.211	0.601	1.000	0.836
17	0.097	1.298	1.377	0.311	0.578	1.000	0.876
18	0.097	1.139	1.040	0.284	0.997	1.000	0.000
19	0.085	1.013	1.169	0.837	0.664	1.000	0.534
20	0.042	0.610	1.199	0.678	0.697	1.000	0.695
21	0.097	1.091	1.039	0.392	0.724	1.000	0.794
22	0.393	1.303	1.307	0.187	0.840	1.000	0.600
23	0.118	1.200	1.472	0.590	0.664	1.000	0.681
24	0.246	1.337	1.289	0.414	0.830	1.000	0.940
25	1.000	0.712	1.145	0.356	0.890	0.000	0.781
26	0.046	1.121	1.358	0.183	0.994	1.000	0.813
27	0.106	1.450	1.181	0.672	0.640	1.000	0.992
28	0.143	1.358	1.251	0.128	0.776	1.000	0.735
29	0.143	0.734	1.233	0.167	0.586	1.000	0.969
#From	To	chi[to]	beta[fr]	lambda
0	5	0.195	0.054	1.000
0	9	0.248	0.170	1.000
0	15	0.327	0.076	1.000
0	16	0.217	0.160	1.000
0	21	1.000	0.097	1.000
0	23	0.100	0.134	1.000
0	28	0.228	0.172	1.000
0	29	0.494	0.136	1.000
1	4	0.284	0.183	1.000
1	6	0.053	0.247	1.000
1	8	0.124	0.115	1.000
1	18	0.124	0.269	1.000
1	23	0.009	0.182	1.000
1	27	0.031	0.004	1.000
2	5	0.252	0.094	1.000
2	9	0.471	0.123	1.000
2	15	0.539	0.260	1.000
2	16	0.783	0.243	1.000
2	23	0.044	0.039	1.000
2	28	0.599	0.156	1.000
2	29	0.142	0.084	1.000
3	5	0.039	1.000	1.000
4	4	0.245	0.118	1.000
4	6	0.084	0.202	1.000
4	8	0.182	0.200	1.000
4	18	0.185	0.237	1.000
4	23	0.070	0.189	1.000
4	27	0.087	0.055	1.000
5	6	0.088	0.265	1.000
5	17	0.138	0.210	1.000
5	19	0.072	0.263	1.000
5	23	0.044	0.233	1.000
5	27	0.074	0.029	1.000
7	6	0.009	0.370	1.000
7	12	0.103	0.097	1.000
7	19	0.150	0.102	1.000
7	27	0.023	0.431	1.000
8	6	0.015	0.075	1.000
8	10	0.495	0.276	1.000
8	12	0.063	0.088	1.000
8	17	0.155	0.026	1.000
8	19	0.163	0.111	1.000
8	27	0.082	0.424	1.000
9	4	0.098	0.057	1.000
9	6	0.097	0.048	1.000
9	18	0.084	0.318	1.000
9	23	0.100	0.322	1.000
9	27	0.097	0.254	1.000
10	6	0.021	0.233	1.000
10	12	0.068	0.371	1.000
10	19	0.038	0.151	1.000
10	27	0.070	0.245	1.000
11	0	0.277	0.153	1.000
11	5	0.219	0.269	1.000
11	22	1.000	0.014	1.000
11	23	0.043	0.318	1.000
11	24	0.895	0.247	1.000
12	6	0.006	1.000	1.000
13	6	0.017	0.177	1.000
