#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.034	1.383	1.140	0.332	0.983	1.000	0.650
1	0.026	1.376	1.048	0.597	0.767	1.000	0.893
2	0.105	0.745	1.462	0.901	0.639	1.000	0.728
3	0.024	0.794	1.052	0.353	0.721	1.000	0.855
4	0.138	0.733	1.024	0.812	0.908	1.000	0.586
5	0.049	0.900	1.135	0.004	0.571	1.000	0.910
6	1.000	0.849	1.133	0.196	0.625	0.000	0.616
7	0.035	1.235	1.042	0.183	0.775	1.000	0.886
8	0.102	0.687	1.425	0.350	0.675	1.000	0.719
9	1.000	0.772	1.123	0.001	0.745	0.000	0.967
10	0.035	0.703	1.194	0.627	0.709	1.000	0.821
11	0.181	0.632	1.137	0.576	0.878	1.000	0.930
12	0.080	1.036	1.172	0.614	0.977	1.000	0.638
13	0.042	0.556	1.351	0.980	0.625	1.000	0.825
14	0.071	1.021	1.050	0.944	0.710	1.000	0.728
15	0.195	1.301	1.031	0.311	0.755	1.000	0.903
16	0.102	0.501	1.466	0.214	0.517	1.000	0.934
17	0.038	1.488	1.444	0.314	0.733	1.000	0.729
18	0.157	0.791	1.141	0.360	0.844	1.000	0.795
19	0.128	1.135	1.060	0.754	0.998	1.000	0.883
20	0.102	0.924	1.195	0.941	0.552	1.000	0.924
21	0.246	0.643	1.365	0.854	0.672	1.000	0.502
22	0.393	0.866	1.096	0.404	0.738	1.000	0.505
23	0.023	0.729	1.240	0.151	0.676	1.000	0.820
24	0.097	1.065	1.267	0.472	0.668	1.000	0.903
25	1.000	0.986	1.237	0.645	0.838	0.000	0.873
26	0.025	0.629	1.388	0.577	0.826	1.000	0.665
27	1.000	0.886	1.145	0.216	0.505	0.000	0.623
28	1.000	1.085	1.439	0.226	0.696	0.000	0.749
29	0.393	1.136	1.078	0.712	0.765	1.000	0.621
#From	To	chi[to]	beta[fr]	lambda
0	0	0.168	0.594	1.000
0	17	0.116	0.406	1.000
1	0	0.025	0.189	1.000
1	3	0.026	0.050	1.000
1	7	0.129	0.097	1.000
1	10	0.030	0.100	1.000
1	17	0.003	0.207	1.000
1	23	0.141	0.150	1.000
1	26	0.096	0.206	1.000
2	0	0.071	0.265	1.000
2	3	0.224	0.242	1.000
2	7	0.143	0.161	1.000
2	10	0.118	0.215	1.000
2	17	0.112	0.054	1.000
2	26	0.055	0.064	1.000
3	0	0.025	1.000	1.000
4	2	0.145	0.215	1.000
4	5	0.023	0.144	1.000
4	10	0.041	0.229	1.000
4	13	0.391	0.073	1.000
4	14	0.035	0.202	1.000
4	17	0.060	0.010	1.000
4	23	0.022	0.113	1.000
4	26	0.102	0.014	1.000
5	2	0.030	0.138	1.000
5	5	0.138	0.158	1.000
5	10	0.094	0.153	1.000
5	13	0.093	0.062	1.000
5	14	0.008	0.165	1.000
5	17	0.040	0.003	1.000
5	23	0.096	0.118	1.000
5	26	0.071	0.203	1.000
6	2	0.085	0.119	1.000
6	4	0.106	0.203	1.000
6	8	0.345	0.087	1.000
6	11	0.013	0.095	1.000
6	14	0.091	0.152	1.000
6	16	0.230	0.095	1.000
6	18	0.012	0.018	1.000
6	19	0.022	0.180	1.000
6	20	0.375	0.050	1.000
7	0	0.092	0.273	1.000
7	7	0.089	0.200	1.000
7	10	0.137	0.015	1.000
7	17	0.005	0.217	1.000
7	23	0.109	0.051	1.000
7	26	0.079	0.243	1.000
8	2	0.117	0.110	1.000
8	5	0.129	0.039	1.000
8	11	0.099	0.106	1.000
8	13	0.131	0.310	1.000
8	14	0.093	0.255	1.000
8	19	0.140	0.180	1.000
9	0	0.009	0.321	1.000
9	12	0.575	0.451	1.000
9	17	0.026	0.228	1.000
10	5	0.129	0.239	1.000
10	7	0.130	0.140	1.000
10	10	0.077	0.062	1.000
10	14	0.016	0.137	1.000
10	17	0.008	0.114	1.000
10	23	0.158	0.162	1.000
10	26	0.121	0.145	1.000
11	2	0.077	0.159	1.000
11	4	0.081	0.181	1.000
11	8	0.208	0.133	1.000
11	11	0.133	0.123	1.000
11	14	0.054	0.006	1.000
11	16	0.565	0.122	1.000
11	18	0.208	0.040	1.000
11	19	0.101	0.052	1.000
11	20	0.472	0.184	1.000
12	0	0.089	0.509	1.000
12	3	0.059	0.418	1.000
12	12	0.044	0.021	1.000
12	17	0.017	0.052	1.000
13	1	0.920	0.067	1.000
13	5	0.149	0.213	1.000
13	7	0.103	0.078	1.000
13	10	0.151	0.192	1.000
13	14	0.038	0.113	1.000
13	17	0.005	0.110	1.000
13	23	0.041	0.024	1.000
13	26	0.040	0.205	1.000
14	5	0.115	0.202	1.000
14	7	0.047	0.057	1.000
14	10	0.021	0.057	1.000
14	17	0.085	0.375	1.000
14	23	0.068	0.072	1.000
14	26	0.022	0.237	1.000
15	2	0.146	0.248	1.000
15	5	0.103	0.065	1.000
15	13	0.385	0.272	1.000
15	14	0.092	0.051	1.000
15	17	0.099	0.122	1.000
15	19	0.112	0.243	1.000
16	5	0.078	0.186	1.000
16	7	0.134	0.076	1.000
16	10	0.055	0.124	1.000
16	14	0.083	0.004	1.000
16	17	0.091	0.198	1.000
16	23	0.192	0.200	1.000
16	26	0.121	0.212	1.000
17	0	0.140	0.159	1.000
17	3	0.212	0.092	1.000
17	12	0.194	0.334	1.000
17	17	0.076	0.415	1.000
18	0	0.101	0.218	1.000
18	3	0.135	0.211	1.000
18	7	0.032	0.065	1.000
18	10	0.069	0.097	1.000
18	12	0.041	0.260	1.000
18	17	0.061	0.079	1.000
18	26	0.036	0.071	1.000
19	0	0.157	0.353	1.000
19	3	0.110	0.225	1.000
19	7	0.139	0.033	1.000
19	10	0.079	0.142	1.000
19	17	0.085	0.204	1.000
19	26	0.118	0.043	1.000
20	1	0.080	0.148	1.000
20	2	0.019	0.148	1.000
20	5	0.135	0.029	1.000
20	10	0.062	0.126	1.000
20	14	0.097	0.165	1.000
20	17	0.083	0.099	1.000
20	23	0.173	0.182	1.000
20	26	0.078	0.103	1.000
21	2	0.011	0.209	1.000
21	4	0.205	0.137	1.000
21	11	0.233	0.098	1.000
21	14	0.111	0.112	1.000
21	15	0.316	0.152	1.000
21	18	0.140	0.061	1.000
21	19	0.088	0.191	1.000
21	24	1.000	0.040	1.000
22	2	0.002	0.010	1.000
22	4	0.222	0.161	1.000
22	11	0.067	0.163	1.000
22	14	0.068	0.044	1.000
22	18	0.077	0.206	1.000
22	19	0.160	0.005	1.000
22	21	0.097	0.203	1.000
22	29	0.387	0.207	1.000
23	0	0.007	0.008	1.000
23	3	0.233	0.235	1.000
23	7	0.053	0.299	1.000
23	10	0.065	0.036	1.000
23	12	0.146	0.186	1.000
23	17	0.028	0.113	1.000
23	26	0.060	0.122	1.000
24	2	0.059	0.014	1.000
24	4	0.268	0.025	1.000
24	8	0.447	0.191	1.000
24	11	0.181	0.017	1.000
24	14	0.021	0.126	1.000
24	16	0.204	0.220	1.000
24	18	0.020	0.172	1.000
24	19	0.198	0.040	1.000
24	20	0.153	0.194	1.000
25	2	0.030	0.210	1.000
25	4	0.097	0.112	1.000
25	11	0.087	0.052	1.000
25	14	0.025	0.049	1.000
25	15	0.684	0.185	1.000
25	18	0.188	0.164	1.000
25	19	0.116	0.083	1.000
25	29	0.161	0.144	1.000
26	0	0.117	1.000	1.000
27	2	0.126	0.225	1.000
27	11	0.067	0.111	1.000
27	14	0.085	0.279	1.000
27	18	0.241	0.031	1.000
27	19	0.015	0.080	1.000
27	21	0.903	0.114	1.000
27	29	0.223	0.160	1.000
28	2	0.071	0.468	1.000
28	22	1.000	0.532	1.000
29	2	0.082	0.246	1.000
29	4	0.022	0.062	1.000
29	11	0.121	0.174	1.000
29	14	0.083	0.109	1.000
29	18	0.113	0.340	1.000
29	19	0.049	0.030	1.000
29	29	0.229	0.039	1.000
