#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.600	1.016	0.701	0.907	0.000	0.684
1	0.158	1.313	1.118	0.489	0.581	1.000	0.580
2	0.153	1.186	1.130	0.921	0.777	1.000	0.624
3	0.134	1.368	1.120	0.911	0.680	1.000	0.943
4	0.627	0.656	1.022	0.248	0.800	1.000	0.996
5	0.279	1.162	1.429	0.356	0.712	1.000	0.501
6	0.393	1.015	1.231	0.435	0.596	1.000	0.632
7	1.000	1.480	1.235	0.993	0.595	0.000	0.778
8	1.000	1.160	1.166	0.877	0.725	0.000	0.685
9	0.393	0.553	1.216	0.755	0.719	1.000	0.641
10	1.000	1.465	1.001	0.240	0.551	0.000	0.576
11	0.154	1.009	1.236	0.064	0.892	1.000	0.976
12	1.000	1.228	1.135	0.602	0.871	0.000	0.927
13	1.000	0.672	1.299	0.684	0.867	0.000	0.645
14	0.091	0.659	1.151	0.110	0.600	1.000	0.566
15	0.192	1.092	1.440	0.142	0.793	1.000	0.587
16	0.336	1.147	1.128	0.153	0.555	1.000	0.802
17	0.134	0.501	1.055	0.161	0.598	1.000	0.737
18	0.110	1.013	1.068	0.883	0.601	1.000	0.908
19	0.209	1.300	1.307	0.440	0.661	1.000	0.543
#From	To	chi[to]	beta[fr]	lambda
0	1	0.116	0.178	1.000
0	4	0.717	0.184	1.000
0	5	0.141	0.235	1.000
0	15	0.014	0.139	1.000
0	16	0.105	0.265	1.000
1	14	0.143	0.716	1.000
1	18	0.029	0.284	1.000
2	1	0.111	0.146	1.000
2	2	0.336	0.167	1.000
2	3	0.297	0.137	1.000
2	15	0.065	0.197	1.000
2	17	0.101	0.063	1.000
2	18	0.111	0.232	1.000
2	19	0.134	0.058	1.000
3	14	0.088	0.705	1.000
3	18	0.106	0.295	1.000
4	1	0.045	0.215	1.000
4	4	0.283	0.063	1.000
4	5	0.081	0.309	1.000
4	15	0.091	0.175	1.000
4	16	0.452	0.237	1.000
5	1	0.138	0.071	1.000
5	2	0.140	0.148	1.000
5	3	0.134	0.223	1.000
5	15	0.040	0.108	1.000
5	17	0.102	0.140	1.000
5	18	0.098	0.135	1.000
5	19	0.188	0.174	1.000
6	1	0.112	0.679	1.000
6	5	0.043	0.269	1.000
6	15	0.064	0.051	1.000
7	5	0.063	0.019	1.000
7	6	0.445	0.239	1.000
7	15	0.119	0.742	1.000
8	5	0.021	0.380	1.000
8	6	0.555	0.542	1.000
8	15	0.069	0.078	1.000
9	1	0.002	0.184	1.000
9	2	0.322	0.047	1.000
9	3	0.088	0.113	1.000
9	5	0.125	0.165	1.000
9	11	1.000	0.034	1.000
9	15	0.090	0.178	1.000
9	17	0.212	0.133	1.000
9	18	0.025	0.027	1.000
9	19	0.317	0.119	1.000
10	1	0.028	0.039	1.000
10	3	0.119	0.032	1.000
10	5	0.073	0.043	1.000
10	15	0.092	0.292	1.000
10	17	0.168	0.103	1.000
10	18	0.108	0.240	1.000
10	19	0.042	0.250	1.000
11	1	0.135	0.366	1.000
11	2	0.172	0.029	1.000
11	3	0.209	0.152	1.000
11	15	0.111	0.152	1.000
11	17	0.017	0.163	1.000
11	18	0.043	0.138	1.000
12	5	0.157	0.329	1.000
12	15	0.022	0.398	1.000
12	16	0.443	0.273	1.000
13	1	0.119	0.244	1.000
13	3	0.076	0.021	1.000
13	5	0.124	0.211	1.000
13	9	1.000	0.206	1.000
13	15	0.107	0.175	1.000
13	17	0.199	0.038	1.000
13	18	0.020	0.106	1.000
14	14	0.189	0.146	1.000
14	18	0.133	0.854	1.000
15	14	0.198	0.268	1.000
15	18	0.002	0.732	1.000
16	1	0.109	0.322	1.000
16	5	0.172	0.295	1.000
16	15	0.018	0.383	1.000
17	14	0.125	0.355	1.000
17	18	0.121	0.645	1.000
18	14	0.255	0.575	1.000
18	18	0.136	0.425	1.000
19	1	0.086	0.192	1.000
19	2	0.030	0.159	1.000
19	3	0.077	0.121	1.000
19	15	0.099	0.169	1.000
19	17	0.201	0.120	1.000
19	18	0.069	0.140	1.000
19	19	0.319	0.100	1.000
