#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.022	1.309	0.913	0.793	1.000	0.608
1	0.393	0.857	1.040	0.656	0.609	1.000	1.000
2	0.393	0.559	1.331	0.310	0.752	1.000	0.889
3	0.154	1.217	1.051	0.101	0.500	1.000	0.000
4	0.393	1.469	1.108	0.429	0.857	1.000	0.733
5	0.393	0.607	1.454	0.933	0.650	1.000	0.626
6	0.150	1.469	1.027	0.264	0.673	1.000	0.926
7	0.195	1.137	1.164	0.459	0.856	1.000	0.563
8	0.393	0.769	1.261	0.535	0.730	1.000	0.610
9	0.270	1.338	1.430	0.602	0.790	1.000	0.958
10	1.000	0.643	1.183	0.662	0.829	0.000	0.625
11	1.000	1.377	1.423	0.292	0.678	0.000	0.901
12	1.000	0.915	1.321	0.408	0.629	0.000	0.890
13	0.246	0.925	1.293	0.451	0.745	1.000	0.547
14	0.059	1.162	1.460	0.721	0.733	1.000	0.000
15	0.224	0.957	1.270	0.338	0.596	1.000	0.893
16	1.000	1.215	1.334	0.075	0.577	0.000	0.918
17	0.131	0.667	1.369	0.602	0.603	1.000	0.612
18	1.000	0.502	1.306	0.214	0.596	0.000	0.947
19	1.000	1.439	1.380	0.152	0.968	0.000	0.884
#From	To	chi[to]	beta[fr]	lambda
0	3	0.183	1.000	1.000
1	8	0.528	0.141	1.000
1	15	0.278	0.859	1.000
2	6	0.098	0.339	1.000
2	9	0.569	0.344	1.000
2	13	0.392	0.171	1.000
2	17	0.157	0.146	1.000
3	3	0.082	1.000	1.000
4	3	0.206	0.060	1.000
4	6	0.085	0.303	1.000
4	7	0.221	0.613	1.000
4	17	0.129	0.025	1.000
5	9	0.251	0.416	1.000
5	15	0.077	0.584	1.000
6	14	1.000	1.000	1.000
7	3	0.085	0.350	1.000
7	6	0.120	0.010	1.000
7	7	0.182	0.152	1.000
7	17	0.121	0.488	1.000
8	8	0.472	0.522	1.000
8	15	0.219	0.478	1.000
9	6	0.235	0.201	1.000
9	7	0.185	0.382	1.000
9	17	0.183	0.418	1.000
10	3	0.284	0.314	1.000
10	6	0.101	0.159	1.000
10	7	0.127	0.218	1.000
10	17	0.108	0.309	1.000
11	9	0.055	0.575	1.000
11	15	0.297	0.425	1.000
12	1	0.842	1.000	1.000
13	3	0.104	0.367	1.000
13	6	0.077	0.399	1.000
13	7	0.133	0.193	1.000
13	17	0.163	0.041	1.000
15	3	0.016	0.237	1.000
15	6	0.041	0.190	1.000
15	7	0.152	0.246	1.000
15	17	0.138	0.327	1.000
16	0	0.666	0.197	1.000
16	2	1.000	0.187	1.000
16	4	0.405	0.196	1.000
16	9	0.110	0.419	1.000
17	3	0.039	1.000	1.000
18	1	0.158	0.313	1.000
18	5	1.000	0.231	1.000
18	15	0.129	0.456	1.000
19	0	0.334	0.248	1.000
19	4	0.595	0.118	1.000
19	6	0.244	0.126	1.000
19	9	0.014	0.393	1.000
19	13	0.608	0.115	1.000
