#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.515	1.228	0.027	0.501	0.000	0.853
1	1.000	0.748	1.424	0.752	0.908	0.000	0.847
2	1.000	1.219	1.226	0.919	0.705	0.000	0.853
3	0.176	1.166	1.049	0.292	0.895	1.000	0.000
4	0.057	0.587	1.439	0.918	0.657	1.000	0.725
5	0.083	0.841	1.434	0.084	0.673	1.000	0.000
6	0.108	0.838	1.278	0.149	0.648	1.000	0.723
7	1.000	0.512	1.283	0.976	0.792	0.000	0.994
8	0.058	0.884	1.372	0.291	0.705	1.000	0.873
9	0.393	0.998	1.010	0.894	0.742	1.000	0.568
10	0.393	1.018	1.195	0.978	0.891	1.000	0.684
11	0.393	1.434	1.239	0.362	0.687	1.000	0.630
12	0.154	0.901	1.452	0.909	0.787	1.000	0.866
13	0.142	1.046	1.392	0.132	0.941	1.000	0.997
14	0.156	0.803	1.031	0.922	0.940	1.000	0.990
15	0.246	1.366	1.235	0.993	0.992	1.000	0.980
16	0.124	1.338	1.360	0.936	0.979	1.000	0.954
17	1.000	0.581	1.390	0.364	0.908	0.000	0.715
18	0.211	0.602	1.174	0.476	0.796	1.000	0.870
19	0.154	0.515	1.328	0.478	0.959	1.000	0.761
#From	To	chi[to]	beta[fr]	lambda
0	5	0.046	0.309	1.000
0	6	0.023	0.092	1.000
0	14	0.058	0.599	1.000
1	3	0.199	0.369	1.000
1	9	1.000	0.206	1.000
1	11	1.000	0.273	1.000
1	19	0.336	0.153	1.000
2	5	0.096	0.029	1.000
2	6	0.144	0.181	1.000
2	13	0.060	0.159	1.000
2	14	0.143	0.196	1.000
2	15	0.247	0.117	1.000
2	16	0.108	0.114	1.000
2	18	0.471	0.205	1.000
4	5	0.049	0.433	1.000
4	6	0.133	0.567	1.000
6	4	0.297	0.054	1.000
6	5	0.183	0.228	1.000
6	6	0.111	0.136	1.000
6	8	0.421	0.090	1.000
6	13	0.200	0.253	1.000
6	14	0.092	0.139	1.000
6	16	0.121	0.100	1.000
7	3	0.124	0.250	1.000
7	10	0.520	0.235	1.000
7	14	0.142	0.244	1.000
7	15	0.135	0.271	1.000
8	5	0.094	0.816	1.000
8	6	0.131	0.184	1.000
9	3	0.094	0.020	1.000
9	5	0.057	0.203	1.000
9	6	0.096	0.049	1.000
9	10	0.322	0.006	1.000
9	13	0.074	0.070	1.000
9	14	0.025	0.232	1.000
9	15	0.182	0.232	1.000
9	18	0.070	0.187	1.000
10	5	0.037	0.062	1.000
10	6	0.034	0.082	1.000
10	10	0.157	0.235	1.000
10	13	0.227	0.078	1.000
10	14	0.100	0.226	1.000
10	15	0.436	0.136	1.000
10	18	0.459	0.179	1.000
11	3	0.126	0.252	1.000
11	12	1.000	0.277	1.000
11	19	0.489	0.471	1.000
12	3	0.220	0.867	1.000
12	19	0.175	0.133	1.000
13	4	0.256	0.162	1.000
13	5	0.049	0.307	1.000
13	6	0.124	0.054	1.000
13	8	0.014	0.018	1.000
13	13	0.155	0.234	1.000
13	14	0.065	0.185	1.000
13	16	0.071	0.040	1.000
14	4	0.046	0.152	1.000
14	5	0.093	0.213	1.000
14	6	0.023	0.084	1.000
14	13	0.141	0.048	1.000
14	14	0.087	0.443	1.000
14	16	0.173	0.059	1.000
15	5	0.059	0.265	1.000
15	6	0.135	0.378	1.000
15	14	0.131	0.085	1.000
15	16	0.237	0.272	1.000
16	4	0.074	0.016	1.000
16	5	0.117	0.395	1.000
16	6	0.016	0.097	1.000
16	13	0.143	0.014	1.000
16	14	0.042	0.173	1.000
16	16	0.061	0.305	1.000
17	3	0.019	1.000	1.000
18	4	0.327	0.268	1.000
18	5	0.120	0.178	1.000
18	6	0.028	0.100	1.000
18	8	0.565	0.263	1.000
18	14	0.115	0.116	1.000
18	16	0.230	0.075	1.000
19	3	0.219	1.000	1.000
