#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.077	0.738	1.157	0.231	0.781	1.000	0.789
1	0.136	1.227	1.210	0.204	0.519	1.000	0.874
2	1.000	1.071	1.287	0.750	0.798	0.000	0.545
3	1.000	0.590	1.091	0.912	0.738	0.000	0.687
4	0.393	0.901	1.185	0.876	0.707	1.000	0.635
5	0.109	0.743	1.361	0.307	0.804	1.000	0.503
6	0.195	1.474	1.385	0.771	0.764	1.000	0.609
7	0.393	1.046	1.191	0.797	0.694	1.000	0.645
8	0.089	1.143	1.005	0.756	0.728	1.000	0.690
9	1.000	0.715	1.230	0.152	0.792	0.000	0.510
10	1.000	1.428	1.001	0.926	0.640	0.000	0.738
11	0.154	0.596	1.179	0.632	0.725	1.000	0.865
12	0.179	1.109	1.390	0.800	0.747	1.000	0.550
13	0.102	0.919	1.479	0.936	0.652	1.000	0.614
14	0.081	0.562	1.323	0.416	0.976	1.000	0.712
15	0.393	0.676	1.486	0.783	0.921	1.000	0.707
16	0.278	1.040	1.146	0.164	0.687	1.000	0.826
17	0.393	0.861	1.496	0.443	0.552	1.000	0.793
18	0.393	1.095	1.081	0.804	0.749	1.000	0.635
19	0.146	0.644	1.467	0.207	0.821	1.000	0.565
#From	To	chi[to]	beta[fr]	lambda
0	5	0.112	0.261	1.000
0	13	0.101	0.413	1.000
0	14	0.116	0.326	1.000
1	5	0.034	0.444	1.000
1	13	0.150	0.119	1.000
1	14	0.101	0.318	1.000
1	19	0.194	0.119	1.000
2	1	0.127	0.192	1.000
2	5	0.104	0.164	1.000
2	12	0.070	0.130	1.000
2	13	0.080	0.249	1.000
2	16	0.256	0.225	1.000
2	17	0.453	0.029	1.000
2	19	0.204	0.011	1.000
3	4	0.643	0.060	1.000
3	12	0.018	0.302	1.000
3	15	1.000	0.386	1.000
3	18	0.651	0.253	1.000
4	4	0.183	0.371	1.000
4	7	0.346	0.116	1.000
4	11	0.170	0.444	1.000
4	12	0.163	0.069	1.000
5	5	0.150	0.433	1.000
5	13	0.018	0.222	1.000
5	14	0.070	0.345	1.000
6	0	1.000	0.314	1.000
6	1	0.214	0.010	1.000
6	6	0.416	0.215	1.000
6	8	0.408	0.437	1.000
6	12	0.071	0.024	1.000
7	4	0.174	0.283	1.000
7	6	0.131	0.046	1.000
7	7	0.654	0.097	1.000
7	11	0.569	0.255	1.000
7	12	0.233	0.319	1.000
8	5	0.013	0.396	1.000
8	13	0.092	0.358	1.000
8	14	0.103	0.246	1.000
9	1	0.017	0.220	1.000
9	5	0.005	0.131	1.000
9	12	0.061	0.269	1.000
9	13	0.115	0.242	1.000
9	16	0.109	0.069	1.000
9	17	0.547	0.015	1.000
9	19	0.243	0.055	1.000
10	18	0.349	1.000	1.000
11	1	0.206	0.030	1.000
11	6	0.328	0.344	1.000
11	8	0.477	0.277	1.000
11	12	0.212	0.349	1.000
12	1	0.169	0.156	1.000
12	5	0.116	0.201	1.000
12	13	0.083	0.099	1.000
12	14	0.082	0.210	1.000
12	16	0.162	0.093	1.000
12	19	0.079	0.242	1.000
13	13	0.022	0.493	1.000
13	14	0.035	0.507	1.000
14	5	0.101	0.569	1.000
14	13	0.098	0.087	1.000
14	14	0.079	0.343	1.000
15	1	0.244	0.283	1.000
15	6	0.125	0.345	1.000
15	8	0.115	0.015	1.000
15	11	0.261	0.082	1.000
15	12	0.172	0.275	1.000
16	1	0.022	0.332	1.000
16	5	0.077	0.116	1.000
16	13	0.049	0.104	1.000
16	14	0.112	0.125	1.000
16	16	0.431	0.291	1.000
16	19	0.024	0.032	1.000
17	5	0.027	0.049	1.000
17	13	0.133	0.053	1.000
17	14	0.081	0.446	1.000
17	16	0.041	0.431	1.000
17	19	0.256	0.021	1.000
18	5	0.098	0.507	1.000
18	13	0.013	0.263	1.000
18	14	0.121	0.229	1.000
19	5	0.160	0.407	1.000
19	13	0.045	0.212	1.000
19	14	0.100	0.381	1.000
