#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.752	1.024	0.624	0.602	0.000	0.619
1	0.169	1.086	1.325	0.019	0.702	1.000	0.707
2	0.393	1.198	1.304	0.083	0.780	1.000	0.805
3	0.101	0.959	1.266	0.262	0.837	1.000	0.818
4	0.050	0.747	1.135	0.866	0.884	1.000	0.954
5	0.179	0.879	1.000	0.085	0.689	1.000	0.785
6	0.393	0.572	1.389	0.050	0.692	1.000	0.894
7	0.031	1.175	1.484	0.931	0.933	1.000	0.890
8	0.095	0.584	1.238	0.203	0.689	1.000	0.716
9	0.246	0.786	1.080	0.309	0.950	1.000	0.830
10	0.132	0.919	1.380	0.729	0.920	1.000	0.569
11	0.067	1.000	1.212	0.541	0.657	1.000	0.716
12	1.000	1.331	1.282	0.090	0.714	0.000	0.522
13	1.000	1.242	1.193	0.245	0.536	0.000	0.960
14	0.047	0.522	1.149	0.613	0.633	1.000	0.968
15	0.074	1.272	1.379	0.675	0.960	1.000	0.837
16	0.336	1.482	1.433	0.431	0.578	1.000	0.577
17	0.127	1.476	1.176	0.209	0.734	1.000	0.973
18	0.113	1.236	1.216	0.712	0.586	1.000	0.734
19	0.246	0.968	1.221	0.196	0.928	1.000	0.736
20	0.079	0.648	1.217	0.305	0.725	1.000	0.629
21	1.000	0.808	1.036	0.333	0.835	0.000	0.987
22	0.288	1.000	1.243	0.896	0.786	1.000	0.904
23	0.124	1.324	1.150	0.203	0.625	1.000	0.794
24	0.122	1.411	1.022	0.734	0.620	1.000	0.934
25	0.050	0.840	1.151	0.096	0.797	1.000	0.940
26	0.393	0.921	1.053	0.181	0.700	1.000	0.569
27	0.122	0.683	1.493	0.976	0.637	1.000	0.518
28	1.000	1.366	1.457	0.004	0.663	0.000	0.609
29	1.000	1.342	1.404	0.793	0.717	0.000	0.847
#From	To	chi[to]	beta[fr]	lambda
0	9	0.228	1.000	1.000
1	1	0.217	0.073	1.000
1	3	0.086	0.047	1.000
1	5	0.030	0.151	1.000
1	8	0.316	0.252	1.000
1	17	0.024	0.227	1.000
1	23	0.292	0.060	1.000
1	24	0.097	0.088	1.000
1	27	0.233	0.103	1.000
2	1	0.192	0.005	1.000
2	3	0.163	0.236	1.000
2	5	0.005	0.071	1.000
2	8	0.214	0.209	1.000
2	17	0.071	0.145	1.000
2	23	0.056	0.005	1.000
2	24	0.092	0.256	1.000
2	27	0.105	0.072	1.000
3	4	0.064	0.290	1.000
3	14	0.144	0.346	1.000
3	25	0.024	0.363	1.000
4	4	0.031	0.016	1.000
4	14	0.070	0.469	1.000
4	25	0.102	0.515	1.000
5	1	0.289	0.169	1.000
5	3	0.190	0.154	1.000
5	5	0.063	0.076	1.000
5	8	0.132	0.045	1.000
5	17	0.070	0.159	1.000
5	23	0.023	0.053	1.000
5	24	0.153	0.056	1.000
5	27	0.057	0.287	1.000
6	9	0.290	0.402	1.000
6	19	0.381	0.598	1.000
7	4	0.003	0.348	1.000
7	14	0.192	0.533	1.000
7	25	0.126	0.119	1.000
8	4	0.074	0.850	1.000
8	25	0.132	0.150	1.000
9	1	0.044	0.126	1.000
9	3	0.174	0.101	1.000
9	5	0.082	0.014	1.000
9	16	0.229	0.114	1.000
9	17	0.150	0.103	1.000
9	18	0.521	0.054	1.000
9	23	0.117	0.145	1.000
9	24	0.205	0.178	1.000
9	27	0.098	0.165	1.000
10	4	0.047	0.136	1.000
10	11	0.068	0.201	1.000
10	15	0.140	0.136	1.000
10	17	0.160	0.270	1.000
10	20	0.228	0.257	1.000
11	4	0.021	0.326	1.000
11	14	0.089	0.340	1.000
11	25	0.070	0.335	1.000
12	4	0.013	0.028	1.000
12	11	0.458	0.130	1.000
12	15	0.250	0.053	1.000
12	17	0.041	0.162	1.000
12	20	0.090	0.336	1.000
12	25	0.054	0.292	1.000
13	2	1.000	0.179	1.000
13	6	1.000	0.189	1.000
13	9	0.226	0.245	1.000
13	19	0.619	0.085	1.000
13	26	1.000	0.302	1.000
14	4	0.013	0.320	1.000
14	14	0.025	0.394	1.000
14	25	0.012	0.286	1.000
15	4	0.112	0.497	1.000
15	25	0.104	0.503	1.000
16	1	0.258	0.113	1.000
16	3	0.148	0.134	1.000
16	5	0.249	0.147	1.000
16	10	1.000	0.039	1.000
16	16	0.401	0.086	1.000
16	17	0.079	0.028	1.000
16	18	0.479	0.149	1.000
16	23	0.211	0.063	1.000
16	24	0.206	0.098	1.000
16	27	0.231	0.144	1.000
17	4	0.042	0.219	1.000
17	11	0.386	0.177	1.000
17	15	0.156	0.025	1.000
17	17	0.013	0.221	1.000
17	20	0.216	0.183	1.000
17	25	0.069	0.176	1.000
18	4	0.091	0.250	1.000
18	11	0.058	0.253	1.000
18	15	0.419	0.239	1.000
18	17	0.081	0.107	1.000
18	20	0.209	0.151	1.000
19	4	0.063	0.139	1.000
19	14	0.125	0.794	1.000
19	25	0.155	0.067	1.000
20	4	0.124	0.249	1.000
20	7	1.000	0.164	1.000
20	11	0.030	0.304	1.000
20	25	0.009	0.284	1.000
21	5	0.344	0.103	1.000
21	16	0.370	0.282	1.000
21	17	0.127	0.226	1.000
21	23	0.301	0.275	1.000
21	24	0.113	0.067	1.000
21	27	0.243	0.047	1.000
22	3	0.239	0.221	1.000
22	5	0.227	0.215	1.000
22	8	0.338	0.087	1.000
22	17	0.145	0.142	1.000
22	20	0.114	0.186	1.000
22	24	0.134	0.058	1.000
22	27	0.034	0.091	1.000
23	4	0.011	0.249	1.000
23	14	0.133	0.395	1.000
23	25	0.055	0.356	1.000
24	4	0.128	0.419	1.000
24	15	0.034	0.048	1.000
24	17	0.040	0.404	1.000
24	20	0.143	0.129	1.000
25	4	0.032	0.386	1.000
25	14	0.184	0.447	1.000
25	25	0.058	0.167	1.000
26	9	0.256	0.395	1.000
26	22	0.242	0.605	1.000
27	4	0.131	0.047	1.000
27	14	0.039	0.297	1.000
27	25	0.032	0.656	1.000
28	22	0.526	1.000	1.000
29	22	0.231	1.000	1.000
