#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.704	1.022	0.730	0.617	1.000	0.751
1	0.043	1.418	1.486	0.590	0.979	1.000	0.855
2	1.000	1.243	1.140	0.090	0.744	0.000	0.612
3	0.048	0.687	1.473	0.649	0.946	1.000	0.843
4	1.000	0.972	1.337	0.200	0.782	0.000	0.621
5	0.035	1.108	1.449	0.029	0.736	1.000	0.922
6	0.211	0.506	1.190	0.198	0.868	1.000	0.996
7	0.144	0.870	1.403	0.853	0.841	1.000	0.824
8	1.000	0.566	1.129	0.103	0.982	0.000	0.944
9	0.070	1.161	1.149	0.004	0.640	1.000	0.688
10	0.288	1.321	1.230	0.808	0.511	1.000	0.908
11	0.052	1.323	1.061	0.683	0.606	1.000	0.925
12	0.033	1.339	1.139	0.603	0.691	1.000	0.998
13	1.000	0.754	1.406	0.358	0.827	0.000	0.571
14	0.075	0.555	1.452	0.707	0.583	1.000	0.911
15	0.072	1.385	1.324	0.464	0.601	1.000	0.902
16	0.047	0.595	1.420	0.711	0.947	1.000	0.635
17	0.078	0.836	1.307	0.682	0.814	1.000	0.731
18	0.208	1.148	1.438	0.161	0.948	1.000	0.571
19	0.066	0.993	1.102	0.461	0.818	1.000	0.724
20	0.058	1.140	1.338	0.388	0.507	1.000	0.750
21	0.393	0.733	1.384	0.362	0.751	1.000	0.636
22	0.082	1.151	1.346	0.238	0.749	1.000	0.635
23	0.061	0.684	1.498	0.691	0.662	1.000	0.556
24	0.393	0.647	1.403	0.093	0.783	1.000	0.680
25	0.052	1.331	1.195	0.323	0.546	1.000	0.825
26	0.107	1.166	1.319	0.322	0.830	1.000	0.861
27	0.050	0.723	1.415	0.713	0.816	1.000	0.990
28	0.256	1.417	1.499	0.195	0.833	1.000	0.537
29	1.000	1.381	1.313	0.984	0.823	0.000	0.638
#From	To	chi[to]	beta[fr]	lambda
0	10	0.082	0.270	1.000
0	15	0.063	0.035	1.000
0	18	0.181	0.112	1.000
0	22	0.036	0.224	1.000
0	24	0.224	0.239	1.000
0	28	0.066	0.120	1.000
1	3	0.098	0.086	1.000
1	5	0.102	0.178	1.000
1	15	0.037	0.116	1.000
1	17	0.030	0.196	1.000
1	20	0.031	0.059	1.000
1	22	0.120	0.185	1.000
1	25	0.073	0.032	1.000
1	27	0.266	0.148	1.000
2	3	0.143	0.119	1.000
2	5	0.209	0.172	1.000
2	11	0.313	0.124	1.000
2	15	0.060	0.003	1.000
2	17	0.007	0.131	1.000
2	22	0.104	0.034	1.000
2	23	0.176	0.087	1.000
2	25	0.071	0.151	1.000
2	27	0.139	0.177	1.000
3	12	0.034	1.000	1.000
4	0	0.673	0.146	1.000
4	18	0.127	0.158	1.000
4	21	1.000	0.154	1.000
4	22	0.082	0.181	1.000
4	24	0.370	0.126	1.000
4	28	0.073	0.236	1.000
5	12	0.203	1.000	1.000
6	3	0.031	0.032	1.000
6	7	0.314	0.017	1.000
6	9	0.092	0.003	1.000
6	14	0.099	0.027	1.000
6	15	0.048	0.175	1.000
6	16	0.098	0.180	1.000
6	18	0.015	0.243	1.000
6	22	0.053	0.108	1.000
6	25	0.099	0.009	1.000
6	28	0.213	0.206	1.000
7	1	0.178	0.007	1.000
7	3	0.134	0.158	1.000
7	9	0.162	0.069	1.000
7	14	0.176	0.150	1.000
7	15	0.018	0.151	1.000
7	16	0.097	0.140	1.000
7	19	0.189	0.125	1.000
7	20	0.187	0.073	1.000
7	22	0.025	0.028	1.000
7	25	0.132	0.099	1.000
8	0	0.327	0.459	1.000
8	18	0.169	0.541	1.000
9	1	0.119	0.158	1.000
9	3	0.098	0.039	1.000
9	9	0.107	0.149	1.000
9	14	0.011	0.038	1.000
9	15	0.050	0.164	1.000
9	16	0.113	0.198	1.000
9	20	0.117	0.068	1.000
9	22	0.088	0.018	1.000
9	25	0.015	0.167	1.000
10	1	0.158	0.041	1.000
10	3	0.089	0.076	1.000
