#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.132	1.144	1.491	0.309	0.967	1.000	0.935
1	0.152	1.265	1.299	0.834	0.533	1.000	0.890
2	0.296	1.147	1.238	0.711	0.739	1.000	0.525
3	0.145	1.296	1.408	0.347	0.877	1.000	0.779
4	0.038	0.504	1.309	0.834	0.514	1.000	0.769
5	0.168	0.587	1.442	0.779	0.846	1.000	0.750
6	0.154	1.233	1.250	0.903	0.602	1.000	0.654
7	0.246	0.939	1.104	0.739	0.885	1.000	0.675
8	1.000	0.795	1.098	0.226	0.932	0.000	0.645
9	0.058	1.225	1.005	0.471	0.506	1.000	0.527
10	0.154	1.281	1.340	0.387	0.873	1.000	1.000
11	0.066	1.150	1.467	0.494	0.891	1.000	0.854
12	0.050	1.023	1.372	0.791	0.660	1.000	0.000
13	0.393	1.306	1.003	0.427	0.626	1.000	0.565
14	0.627	0.635	1.452	0.079	0.685	1.000	0.653
15	0.114	1.219	1.118	0.375	0.961	1.000	0.745
16	1.000	1.435	1.230	0.168	0.504	0.000	0.952
17	1.000	0.991	1.279	0.012	0.906	0.000	0.510
18	0.061	1.386	1.112	0.606	0.580	1.000	0.591
19	0.161	1.231	1.229	0.472	0.971	1.000	0.514
20	0.184	0.516	1.456	0.808	0.894	1.000	0.975
21	1.000	1.188	1.162	0.057	0.659	0.000	0.919
22	0.184	0.724	1.326	0.720	0.844	1.000	0.721
23	0.103	1.112	1.017	0.604	0.716	1.000	0.551
24	0.195	0.789	1.020	0.238	0.723	1.000	0.898
25	0.154	0.848	1.258	0.552	0.503	1.000	0.666
26	0.077	0.530	1.473	0.319	0.930	1.000	0.907
27	0.311	1.369	1.283	0.681	0.668	1.000	0.625
28	0.068	0.885	1.450	0.516	0.592	1.000	0.798
29	0.088	0.974	1.031	0.768	0.601	1.000	0.719
#From	To	chi[to]	beta[fr]	lambda
0	11	0.148	0.031	1.000
0	12	0.051	0.348	1.000
0	28	0.075	0.621	1.000
1	12	0.005	0.451	1.000
1	28	0.050	0.549	1.000
2	0	0.065	0.149	1.000
2	2	0.200	0.103	1.000
2	3	0.025	0.083	1.000
2	9	0.289	0.191	1.000
2	15	0.186	0.190	1.000
2	23	0.380	0.188	1.000
2	28	0.081	0.085	1.000
2	29	0.128	0.011	1.000
3	12	0.087	0.514	1.000
3	28	0.013	0.486	1.000
4	12	0.081	1.000	1.000
5	0	0.273	0.208	1.000
5	2	0.380	0.007	1.000
5	3	0.674	0.096	1.000
5	9	0.299	0.022	1.000
5	15	0.064	0.121	1.000
5	19	0.890	0.050	1.000
5	23	0.021	0.150	1.000
5	28	0.065	0.129	1.000
5	29	0.068	0.216	1.000
6	12	0.073	1.000	1.000
7	11	0.081	0.379	1.000
7	12	0.059	0.134	1.000
7	28	0.014	0.487	1.000
8	0	0.185	0.159	1.000
8	1	0.129	0.142	1.000
8	15	0.084	0.087	1.000
8	20	0.578	0.118	1.000
8	22	0.254	0.157	1.000
8	23	0.074	0.185	1.000
8	29	0.094	0.152	1.000
9	11	0.063	0.422	1.000
9	12	0.030	0.478	1.000
9	28	0.073	0.100	1.000
10	0	0.269	0.045	1.000
10	4	0.711	0.168	1.000
10	9	0.291	0.023	1.000
10	12	0.033	0.052	1.000
10	15	0.123	0.170	1.000
10	18	1.000	0.281	1.000
10	23	0.111	0.153	1.000
10	28	0.005	0.102	1.000
10	29	0.103	0.007	1.000
11	11	0.106	0.294	1.000
11	12	0.017	0.611	1.000
11	28	0.079	0.095	1.000
12	12	0.044	1.000	1.000
13	6	0.463	0.221	1.000
13	7	0.039	0.092	1.000
13	10	1.000	0.331	1.000
13	24	0.805	0.041	1.000
13	25	1.000	0.315	1.000
14	7	0.713	0.220	1.000
14	14	0.427	0.190	1.000
14	24	0.195	0.289	1.000
14	27	0.151	0.301	1.000
15	11	0.193	0.113	1.000
15	12	0.013	0.270	1.000
15	28	0.028	0.199	1.000
15	29	0.089	0.418	1.000
16	0	0.132	0.049	1.000
16	2	0.419	0.160	1.000
16	3	0.300	0.003	1.000
16	5	0.883	0.016	1.000
16	15	0.015	0.121	1.000
16	19	0.110	0.268	1.000
16	23	0.091	0.069	1.000
16	28	0.058	0.232	1.000
16	29	0.075	0.082	1.000
17	7	0.249	0.109	1.000
17	13	1.000	0.177	1.000
17	14	0.573	0.342	1.000
17	27	0.849	0.372	1.000
18	4	0.289	0.109	1.000
18	9	0.122	0.008	1.000
18	12	0.082	0.072	1.000
18	15	0.171	0.198	1.000
18	23	0.068	0.165	1.000
18	28	0.070	0.187	1.000
18	29	0.017	0.261	1.000
19	11	0.131	0.225	1.000
19	12	0.056	0.160	1.000
19	28	0.049	0.615	1.000
20	0	0.076	0.141	1.000
20	1	0.294	0.190	1.000
20	5	0.117	0.158	1.000
20	15	0.082	0.041	1.000
20	23	0.255	0.201	1.000
20	29	0.075	0.269	1.000
21	1	0.191	0.299	1.000
21	6	0.076	0.023	1.000
21	15	0.047	0.319	1.000
21	20	0.139	0.103	1.000
21	22	0.006	0.257	1.000
22	11	0.015	0.289	1.000
22	12	0.089	0.217	1.000
22	28	0.070	0.085	1.000
22	29	0.063	0.409	1.000
23	12	0.049	0.056	1.000
23	28	0.040	0.944	1.000
24	11	0.116	0.016	1.000
24	12	0.085	0.103	1.000
24	26	1.000	0.154	1.000
24	28	0.077	0.360	1.000
24	29	0.052	0.367	1.000
25	1	0.334	0.207	1.000
25	6	0.460	0.228	1.000
25	15	0.095	0.197	1.000
25	20	0.182	0.062	1.000
25	22	0.222	0.150	1.000
25	29	0.112	0.155	1.000
26	12	0.020	1.000	1.000
27	1	0.052	0.315	1.000
27	15	0.133	0.319	1.000
27	20	0.100	0.102	1.000
27	22	0.518	0.093	1.000
27	29	0.124	0.172	1.000
28	11	0.081	0.303	1.000
28	12	0.063	0.377	1.000
28	28	0.075	0.320	1.000
29	11	0.065	0.222	1.000
29	12	0.064	0.344	1.000
29	28	0.079	0.434	1.000
