#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	0.627	1.288	0.930	0.601	0.000	0.934
1	1.000	0.805	1.129	0.229	0.770	0.000	0.781
2	0.627	1.086	1.498	0.642	0.770	1.000	0.917
3	0.154	0.971	1.094	0.838	0.544	1.000	0.960
4	1.000	1.322	1.001	0.934	0.909	0.000	0.986
5	1.000	0.852	1.052	0.162	0.963	0.000	0.515
6	0.195	1.324	1.359	0.427	0.576	1.000	0.840
7	0.103	0.742	1.056	0.434	0.784	1.000	0.570
8	1.000	0.687	1.141	0.330	0.845	0.000	0.582
9	1.000	1.215	1.451	0.250	0.884	0.000	0.634
10	0.068	0.915	1.025	0.765	0.800	1.000	0.822
11	0.168	1.054	1.309	0.126	0.602	1.000	0.626
12	0.225	1.132	1.385	0.597	0.767	1.000	0.826
13	0.196	1.283	1.343	0.425	0.815	1.000	0.864
14	0.393	1.271	1.081	0.377	0.839	1.000	0.863
15	0.097	1.179	1.236	0.197	0.705	1.000	0.733
16	0.157	0.779	1.313	0.123	0.926	1.000	0.549
17	0.393	0.526	1.324	0.812	0.988	1.000	0.951
18	0.155	1.449	1.054	0.310	0.966	1.000	0.774
19	0.143	1.362	1.495	0.369	0.717	1.000	0.649
20	0.186	1.232	1.093	0.130	0.857	1.000	0.941
21	0.149	0.885	1.293	0.523	0.908	1.000	0.758
22	0.393	0.729	1.467	0.684	0.824	1.000	0.634
23	0.154	1.442	1.301	0.316	0.759	1.000	0.620
24	0.393	0.860	1.038	0.136	0.904	1.000	0.825
25	1.000	1.282	1.232	0.486	0.694	0.000	0.812
26	0.105	0.933	1.214	0.747	0.822	1.000	0.000
27	0.158	0.920	1.343	0.372	0.658	1.000	0.769
28	0.157	0.772	1.000	0.095	0.934	1.000	0.773
29	1.000	0.967	1.421	0.435	0.999	0.000	0.601
#From	To	chi[to]	beta[fr]	lambda
0	6	0.139	0.033	1.000
0	12	0.365	0.055	1.000
0	16	0.109	0.094	1.000
0	19	0.042	0.315	1.000
0	28	0.038	0.503	1.000
1	2	0.458	0.169	1.000
1	6	0.104	0.182	1.000
1	16	0.039	0.256	1.000
1	19	0.083	0.208	1.000
1	27	0.072	0.139	1.000
1	28	0.185	0.046	1.000
2	2	0.542	0.147	1.000
2	6	0.066	0.187	1.000
2	16	0.089	0.206	1.000
2	19	0.006	0.123	1.000
2	28	0.070	0.337	1.000
3	15	0.875	0.191	1.000
3	16	0.135	0.141	1.000
3	19	0.076	0.163	1.000
3	20	0.196	0.179	1.000
3	27	0.309	0.145	1.000
3	28	0.155	0.181	1.000
4	14	1.000	0.104	1.000
4	17	1.000	0.093	1.000
4	22	1.000	0.178	1.000
4	24	1.000	0.292	1.000
4	27	0.083	0.332	1.000
5	16	0.152	0.220	1.000
5	19	0.064	0.114	1.000
5	20	0.060	0.285	1.000
5	27	0.104	0.163	1.000
5	28	0.007	0.218	1.000
6	7	0.061	0.920	1.000
6	26	0.078	0.080	1.000
7	7	0.197	0.348	1.000
7	26	0.091	0.652	1.000
8	26	0.013	1.000	1.000
9	6	0.198	0.039	1.000
9	12	0.250	0.319	1.000
9	13	0.298	0.260	1.000
9	16	0.112	0.151	1.000
9	19	0.006	0.046	1.000
9	28	0.023	0.186	1.000
10	26	0.051	1.000	1.000
11	10	0.156	0.518	1.000
11	11	0.587	0.006	1.000
11	19	0.036	0.196	1.000
11	21	0.268	0.021	1.000
11	26	0.027	0.259	1.000
12	7	0.183	0.041	1.000
12	21	0.204	0.420	1.000
12	26	0.032	0.538	1.000
13	10	0.687	0.053	1.000
13	11	0.170	0.190	1.000
13	19	0.087	0.279	1.000
13	21	0.185	0.128	1.000
13	26	0.080	0.351	1.000
14	13	0.258	0.067	1.000
14	18	0.341	0.104	1.000
14	19	0.047	0.576	1.000
14	26	0.037	0.253	1.000
15	6	0.204	0.543	1.000
15	16	0.024	0.433	1.000
15	19	0.004	0.006	1.000
15	28	0.087	0.017	1.000
16	6	0.004	0.239	1.000
16	12	0.284	0.235	1.000
16	13	0.179	0.220	1.000
16	18	0.220	0.123	1.000
16	19	0.076	0.034	1.000
16	26	0.004	0.148	1.000
17	3	1.000	0.206	1.000
17	15	0.125	0.066	1.000
17	16	0.122	0.066	1.000
17	19	0.081	0.071	1.000
17	20	0.295	0.128	1.000
17	23	1.000	0.043	1.000
17	27	0.185	0.213	1.000
17	28	0.131	0.206	1.000
18	7	0.215	0.240	1.000
18	26	0.042	0.760	1.000
19	7	0.136	0.644	1.000
19	26	0.042	0.356	1.000
20	16	0.067	0.260	1.000
20	19	0.038	0.084	1.000
20	20	0.161	0.227	1.000
20	27	0.023	0.066	1.000
20	28	0.179	0.363	1.000
21	7	0.017	0.536	1.000
21	21	0.211	0.166	1.000
21	26	0.081	0.297	1.000
22	6	0.117	0.207	1.000
22	12	0.013	0.139	1.000
22	16	0.146	0.223	1.000
22	19	0.073	0.265	1.000
22	28	0.045	0.166	1.000
23	16	0.005	0.229	1.000
23	19	0.030	0.066	1.000
23	20	0.288	0.282	1.000
23	27	0.223	0.161	1.000
23	28	0.080	0.262	1.000
24	7	0.019	0.030	1.000
24	26	0.041	0.970	1.000
25	19	0.080	0.078	1.000
25	21	0.109	0.594	1.000
25	26	0.051	0.328	1.000
26	26	0.090	1.000	1.000
27	7	0.172	0.877	1.000
27	26	0.088	0.123	1.000
28	10	0.157	0.243	1.000
28	11	0.243	0.445	1.000
28	19	0.084	0.201	1.000
28	21	0.024	0.081	1.000
28	26	0.066	0.031	1.000
29	6	0.167	0.164	1.000
29	12	0.087	0.123	1.000
29	13	0.265	0.050	1.000
29	18	0.439	0.324	1.000
29	19	0.087	0.244	1.000
