#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.077	1.374	1.188	0.656	0.946	1.000	0.696
1	0.136	1.036	1.087	0.960	0.992	1.000	0.980
2	1.000	1.305	1.202	0.621	0.564	0.000	0.868
3	1.000	1.252	1.468	0.682	0.902	0.000	0.596
4	0.393	0.542	1.355	0.729	0.971	1.000	0.876
5	0.109	1.397	1.228	0.417	0.592	1.000	0.929
6	0.195	0.883	1.412	0.020	0.774	1.000	0.925
7	0.393	1.137	1.359	0.647	0.929	1.000	0.808
8	0.089	0.873	1.325	0.330	0.813	1.000	0.608
9	1.000	1.406	1.497	0.646	0.577	0.000	0.590
10	1.000	1.059	1.321	0.884	0.852	0.000	0.928
11	0.154	1.371	1.089	0.900	0.983	1.000	0.715
12	0.179	1.007	1.286	0.346	0.843	1.000	0.536
13	0.102	0.655	1.412	0.622	0.901	1.000	0.774
14	0.081	1.228	1.120	0.368	0.859	1.000	0.532
15	0.393	1.401	1.068	0.768	0.817	1.000	0.639
16	0.278	1.216	1.383	0.931	0.902	1.000	0.928
17	0.393	1.274	1.358	0.054	0.569	1.000	0.709
18	0.393	0.590	1.341	0.874	0.966	1.000	0.785
19	0.146	0.576	1.254	0.286	0.897	1.000	0.748
#From	To	chi[to]	beta[fr]	lambda
0	5	0.183	0.204	1.000
0	13	0.004	0.102	1.000
0	14	0.083	0.694	1.000
1	5	0.045	0.191	1.000
1	13	0.106	0.019	1.000
1	14	0.041	0.207	1.000
1	19	0.076	0.583	1.000
2	1	0.170	0.243	1.000
2	5	0.070	0.170	1.000
2	12	0.164	0.049	1.000
2	13	0.101	0.096	1.000
2	16	0.170	0.227	1.000
2	17	0.023	0.075	1.000
2	19	0.139	0.140	1.000
3	4	0.430	0.232	1.000
3	12	0.118	0.232	1.000
3	15	1.000	0.197	1.000
3	18	0.927	0.339	1.000
4	4	0.344	0.199	1.000
4	7	0.688	0.174	1.000
4	11	0.172	0.202	1.000
4	12	0.234	0.425	1.000
5	5	0.022	0.482	1.000
5	13	0.064	0.287	1.000
5	14	0.071	0.230	1.000
6	0	1.000	0.107	1.000
6	1	0.168	0.129	1.000
6	6	0.209	0.219	1.000
6	8	0.185	0.267	1.000
6	12	0.223	0.278	1.000
7	4	0.226	0.423	1.000
7	6	0.259	0.262	1.000
7	7	0.312	0.010	1.000
7	11	0.424	0.134	1.000
7	12	0.152	0.171	1.000
8	5	0.074	0.318	1.000
8	13	0.171	0.633	1.000
8	14	0.070	0.048	1.000
9	1	0.172	0.005	1.000
9	5	0.002	0.152	1.000
9	12	0.064	0.164	1.000
9	13	0.027	0.239	1.000
9	16	0.005	0.052	1.000
9	17	0.977	0.196	1.000
9	19	0.165	0.192	1.000
10	18	0.073	1.000	1.000
11	1	0.194	0.304	1.000
11	6	0.379	0.086	1.000
11	8	0.227	0.245	1.000
11	12	0.034	0.364	1.000
12	1	0.060	0.069	1.000
12	5	0.080	0.208	1.000
12	13	0.055	0.090	1.000
12	14	0.086	0.361	1.000
12	16	0.289	0.077	1.000
12	19	0.137	0.195	1.000
13	13	0.178	0.383	1.000
13	14	0.056	0.617	1.000
14	5	0.098	0.102	1.000
14	13	0.042	0.342	1.000
14	14	0.127	0.556	1.000
15	1	0.174	0.334	1.000
15	6	0.152	0.058	1.000
15	8	0.588	0.109	1.000
15	11	0.404	0.181	1.000
15	12	0.011	0.318	1.000
16	1	0.062	0.200	1.000
16	5	0.165	0.210	1.000
16	13	0.036	0.314	1.000
16	14	0.149	0.206	1.000
16	16	0.233	0.045	1.000
16	19	0.246	0.024	1.000
17	5	0.189	0.008	1.000
17	13	0.058	0.405	1.000
17	14	0.102	0.330	1.000
17	16	0.302	0.203	1.000
17	19	0.237	0.053	1.000
18	5	0.038	0.064	1.000
18	13	0.078	0.384	1.000
18	14	0.111	0.552	1.000
19	5	0.035	0.559	1.000
19	13	0.080	0.395	1.000
19	14	0.104	0.046	1.000
