-0.14852	0.00000	-0.19600	0.00000	0.04911	0.11258	-0.01333	0.09091	0.07444	0.00000
0.00000	-0.23804	0.00000	-0.00145	-0.65654	0.00000	0.00000	-0.00291	-0.00153	-0.00151
0.07898	0.00000	-0.02320	0.00000	0.00476	0.02454	0.06791	0.00491	0.04791	0.00000
0.00000	-0.00013	0.00000	-0.26691	-0.61804	0.00000	0.00000	-0.00274	-0.00144	-0.00142
-0.02513	0.00613	-0.23233	0.06320	-0.04656	-0.00700	-0.01580	0.12517	0.05461	0.06601
-0.29429	0.00000	-0.08205	0.00000	-0.02389	-0.90111	-0.00558	-0.04353	-0.04330	0.00000
-0.01565	0.00000	-0.19783	0.00000	-0.00094	-0.00486	-0.16054	0.14539	0.10948	0.02174
-0.07139	-0.00003	-0.00751	-0.00026	-0.12536	-0.01374	-0.13654	-0.99221	-0.01010	-0.00023
-0.02966	-0.00004	-0.01252	-0.00037	-0.17164	-0.00580	-0.00751	-0.00510	-0.24813	0.58438
0.00000	-0.00006	0.00000	-0.00066	-0.29888	0.00000	-0.14423	-0.00104	-0.09835	-0.65668
