#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.493	1.449	0.659	0.930	0.000	0.918
1	0.038	0.744	1.298	0.858	0.767	1.000	0.000
2	0.122	1.379	1.049	0.856	0.832	1.000	0.702
3	0.154	1.212	1.242	0.728	0.699	1.000	0.779
4	0.073	1.301	1.487	0.230	0.644	1.000	0.632
5	0.024	1.156	1.342	0.890	0.666	1.000	0.712
6	0.062	0.739	1.174	0.286	0.825	1.000	0.814
7	0.086	1.430	1.164	0.182	0.678	1.000	0.630
8	0.017	1.424	1.448	0.634	0.587	1.000	0.000
9	0.032	1.148	1.445	0.230	0.741	1.000	0.000
10	0.024	1.280	1.391	0.410	0.875	1.000	0.732
11	0.219	1.179	1.441	0.975	0.675	1.000	0.640
12	0.101	1.479	1.256	0.880	0.992	1.000	0.625
13	0.028	1.345	1.304	0.995	0.549	1.000	0.904
14	0.393	0.642	1.370	0.411	0.945	1.000	0.941
15	0.154	1.331	1.332	0.145	0.697	1.000	0.657
16	0.063	1.157	1.048	0.688	0.807	1.000	0.508
17	0.043	0.918	1.076	0.935	0.688	1.000	0.648
18	1.000	1.403	1.074	0.804	0.711	0.000	0.911
19	0.154	1.410	1.347	0.941	0.685	1.000	0.768
#From	To	chi[to]	beta[fr]	lambda
0	2	0.358	0.209	1.000
0	3	0.587	0.210	1.000
0	12	0.216	0.190	1.000
0	15	0.156	0.392	1.000
2	1	0.055	0.109	1.000
2	4	0.130	0.047	1.000
2	6	0.240	0.204	1.000
2	11	0.254	0.109	1.000
2	12	0.203	0.122	1.000
2	16	0.408	0.201	1.000
2	17	0.193	0.208	1.000
3	1	0.192	0.287	1.000
3	4	0.221	0.246	1.000
3	6	0.029	0.175	1.000
3	16	0.502	0.125	1.000
3	17	0.262	0.167	1.000
4	1	0.143	0.022	1.000
4	4	0.129	0.304	1.000
4	13	0.180	0.674	1.000
5	9	0.340	1.000	1.000
6	1	0.004	0.482	1.000
6	4	0.161	0.127	1.000
6	17	0.085	0.391	1.000
7	1	0.070	0.610	1.000
7	5	0.320	0.114	1.000
7	10	0.507	0.071	1.000
7	13	0.426	0.204	1.000
9	9	0.368	1.000	1.000
10	9	0.067	1.000	1.000
11	1	0.119	0.146	1.000
11	4	0.128	0.154	1.000
11	6	0.058	0.192	1.000
11	7	1.000	0.143	1.000
11	11	0.746	0.027	1.000
11	16	0.090	0.194	1.000
11	17	0.168	0.145	1.000
12	1	0.126	0.392	1.000
12	13	0.341	0.608	1.000
13	9	0.225	1.000	1.000
14	2	0.353	0.298	1.000
14	12	0.201	0.131	1.000
14	15	0.330	0.189	1.000
14	19	1.000	0.383	1.000
15	1	0.014	0.213	1.000
15	2	0.077	0.379	1.000
15	6	0.673	0.335	1.000
15	12	0.034	0.072	1.000
16	1	0.111	0.493	1.000
16	4	0.231	0.228	1.000
16	17	0.292	0.279	1.000
17	1	0.167	0.129	1.000
17	5	0.680	0.284	1.000
17	8	1.000	0.196	1.000
17	10	0.493	0.221	1.000
17	13	0.052	0.170	1.000
18	14	1.000	1.000	1.000
19	2	0.212	0.012	1.000
19	3	0.413	0.445	1.000
19	12	0.346	0.333	1.000
19	15	0.515	0.210	1.000
