#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.066	0.917	1.114	0.985	0.987	1.000	0.660
1	0.078	1.247	1.359	0.566	0.571	1.000	0.000
2	0.055	1.073	1.075	0.002	0.982	1.000	0.000
3	0.167	0.537	1.083	0.139	0.850	1.000	0.602
4	0.259	1.111	1.430	0.964	0.630	1.000	0.848
5	0.121	1.152	1.300	0.707	0.855	1.000	0.804
6	1.000	1.103	1.292	0.940	0.929	0.000	0.672
7	1.000	1.477	1.259	0.372	0.802	0.000	0.892
8	0.259	1.422	1.315	0.963	0.704	1.000	0.817
9	0.154	0.919	1.148	0.582	0.824	1.000	0.000
10	1.000	0.660	1.206	0.749	0.517	0.000	0.885
11	0.288	1.418	1.469	0.748	0.744	1.000	0.546
12	0.298	1.118	1.116	0.200	0.676	1.000	0.948
13	0.167	1.294	1.041	0.627	0.578	1.000	0.617
14	0.086	1.099	1.373	0.277	0.944	1.000	0.583
15	1.000	1.105	1.057	0.172	0.521	0.000	0.712
16	1.000	1.352	1.430	0.527	0.607	0.000	0.707
17	0.167	1.286	1.138	0.915	0.896	1.000	0.872
18	0.288	0.812	1.006	0.835	0.720	1.000	0.649
19	0.393	0.774	1.235	0.608	0.675	1.000	0.641
#From	To	chi[to]	beta[fr]	lambda
0	1	0.335	1.000	1.000
1	1	0.025	1.000	1.000
3	1	0.134	1.000	1.000
4	0	0.274	0.227	1.000
4	1	0.203	0.179	1.000
4	2	0.558	0.282	1.000
4	5	0.321	0.313	1.000
5	0	0.245	0.022	1.000
5	1	0.249	0.179	1.000
5	2	0.135	0.258	1.000
5	5	0.172	0.541	1.000
6	11	0.777	0.541	1.000
6	18	0.131	0.138	1.000
6	19	1.000	0.321	1.000
7	3	0.121	0.143	1.000
7	12	0.125	0.216	1.000
7	13	0.153	0.355	1.000
7	17	0.268	0.286	1.000
8	3	0.175	0.260	1.000
8	12	0.158	0.115	1.000
8	13	0.645	0.271	1.000
8	17	0.358	0.355	1.000
10	11	0.179	0.342	1.000
10	18	0.673	0.658	1.000
11	4	0.301	0.679	1.000
11	8	0.019	0.117	1.000
11	12	0.245	0.204	1.000
12	3	0.704	0.432	1.000
12	12	0.158	0.078	1.000
12	13	0.202	0.177	1.000
12	17	0.374	0.313	1.000
13	1	0.016	1.000	1.000
14	0	0.216	0.256	1.000
14	1	0.039	0.319	1.000
14	2	0.307	0.405	1.000
14	5	0.124	0.020	1.000
15	4	0.347	0.497	1.000
15	8	0.778	0.334	1.000
15	12	0.235	0.169	1.000
16	4	0.352	0.610	1.000
16	8	0.203	0.097	1.000
16	12	0.079	0.293	1.000
17	0	0.138	0.016	1.000
17	5	0.303	0.286	1.000
17	14	0.404	0.698	1.000
18	0	0.126	0.237	1.000
18	5	0.080	0.074	1.000
18	14	0.596	0.690	1.000
19	9	1.000	0.215	1.000
19	11	0.044	0.203	1.000
19	18	0.196	0.582	1.000
