#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.026	0.995	1.366	0.449	0.927	1.000	0.959
1	1.000	0.680	1.126	0.853	0.699	0.000	0.659
2	0.040	0.785	1.004	0.908	0.999	1.000	0.592
3	0.022	1.117	1.212	0.490	0.557	1.000	0.722
4	0.027	1.089	1.132	0.062	0.581	1.000	0.000
5	0.246	0.812	1.236	0.936	0.689	1.000	0.732
6	0.059	0.966	1.114	0.027	0.749	1.000	0.509
7	0.044	0.625	1.453	0.229	0.844	1.000	0.983
8	0.031	0.878	1.212	0.051	0.734	1.000	0.000
9	0.177	0.523	1.077	0.911	0.791	1.000	0.570
10	1.000	0.868	1.482	0.723	0.805	0.000	0.807
11	0.033	1.165	1.016	0.158	0.714	1.000	0.726
12	0.219	0.642	1.419	0.084	0.889	1.000	0.623
13	0.041	1.085	1.102	0.353	0.789	1.000	0.000
14	0.107	1.331	1.221	0.668	0.856	1.000	0.783
15	0.393	0.518	1.010	0.151	0.945	1.000	0.806
16	0.042	1.362	1.158	0.335	0.926	1.000	0.853
17	0.065	1.347	1.302	0.271	0.621	1.000	0.646
18	0.022	0.567	1.379	0.774	0.558	1.000	0.875
19	0.044	1.158	1.268	0.080	0.908	1.000	0.923
20	0.393	1.377	1.011	0.258	0.744	1.000	0.931
21	0.067	1.114	1.113	0.218	0.555	1.000	0.999
22	0.033	1.109	1.485	0.826	0.659	1.000	0.973
23	0.074	0.713	1.256	0.624	0.860	1.000	0.861
24	0.074	0.925	1.067	0.374	0.941	1.000	0.822
25	0.272	0.518	1.331	0.477	0.681	1.000	0.652
26	0.170	1.323	1.049	0.404	0.502	1.000	0.921
27	0.064	1.355	1.100	0.490	0.827	1.000	0.688
28	0.027	0.844	1.376	0.799	0.837	1.000	0.862
29	0.188	1.046	1.245	0.339	0.801	1.000	0.589
#From	To	chi[to]	beta[fr]	lambda
0	2	0.020	0.036	1.000
0	3	0.235	0.218	1.000
0	6	0.169	0.130	1.000
0	16	0.103	0.200	1.000
0	17	0.029	0.194	1.000
0	18	0.495	0.036	1.000
0	22	0.063	0.050	1.000
0	27	0.068	0.081	1.000
0	28	0.094	0.055	1.000
1	2	0.050	0.057	1.000
1	5	0.391	0.277	1.000
1	9	0.266	0.095	1.000
1	27	0.081	0.232	1.000
1	29	0.215	0.339	1.000
2	4	0.007	0.092	1.000
2	28	0.016	0.908	1.000
3	13	0.382	1.000	1.000
4	4	0.157	1.000	1.000
5	2	0.063	0.106	1.000
5	6	0.077	0.234	1.000
5	9	0.119	0.183	1.000
5	12	0.119	0.293	1.000
5	27	0.090	0.032	1.000
5	29	0.069	0.152	1.000
6	2	0.033	0.136	1.000
6	3	0.223	0.155	1.000
6	8	0.364	0.035	1.000
6	11	0.173	0.045	1.000
6	16	0.081	0.139	1.000
6	17	0.330	0.047	1.000
6	22	0.043	0.279	1.000
6	27	0.083	0.152	1.000
6	28	0.024	0.012	1.000
7	2	0.031	0.270	1.000
7	11	0.052	0.048	1.000
7	16	0.088	0.099	1.000
7	19	0.248	0.218	1.000
7	22	0.048	0.294	1.000
7	28	0.012	0.070	1.000
9	2	0.019	0.194	1.000
9	11	0.181	0.048	1.000
9	16	0.075	0.190	1.000
9	19	0.029	0.287	1.000
9	22	0.063	0.103	1.000
9	28	0.031	0.178	1.000
10	9	0.181	0.277	1.000
10	15	1.000	0.266	1.000
10	20	1.000	0.457	1.000
11	2	0.064	0.065	1.000
11	4	0.196	0.094	1.000
11	11	0.092	0.095	1.000
11	22	0.038	0.411	1.000
11	28	0.045	0.335	1.000
12	2	0.056	0.109	1.000
12	6	0.167	0.091	1.000
12	9	0.159	0.088	1.000
12	12	0.288	0.130	1.000
12	16	0.043	0.213	1.000
12	27	0.112	0.260	1.000
