#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.034	1.043	1.149	0.592	0.928	1.000	0.821
1	0.026	0.553	1.318	0.773	0.657	1.000	0.846
2	0.105	0.911	1.417	0.051	0.855	1.000	0.723
3	0.024	0.981	1.475	0.715	0.992	1.000	0.523
4	0.138	0.755	1.278	0.591	0.900	1.000	0.662
5	0.049	1.112	1.414	0.884	0.713	1.000	0.757
6	1.000	0.832	1.066	0.110	0.655	0.000	0.592
7	0.035	0.718	1.496	0.389	0.615	1.000	0.896
8	0.102	1.278	1.096	0.890	0.630	1.000	0.889
9	1.000	0.774	1.397	0.658	0.672	0.000	0.982
10	0.035	1.082	1.265	0.496	0.544	1.000	0.598
11	0.181	1.498	1.439	0.849	0.648	1.000	0.907
12	0.080	1.412	1.111	0.795	0.526	1.000	0.791
13	0.042	1.243	1.458	0.090	0.536	1.000	0.588
14	0.071	0.885	1.417	0.815	0.794	1.000	0.555
15	0.195	1.269	1.146	0.462	0.796	1.000	0.591
16	0.102	1.462	1.208	0.306	0.799	1.000	0.679
17	0.038	0.520	1.123	0.606	0.975	1.000	0.946
18	0.157	1.169	1.068	0.898	0.831	1.000	0.821
19	0.128	1.241	1.418	0.018	0.699	1.000	0.898
20	0.102	1.126	1.091	0.644	0.621	1.000	0.925
21	0.246	0.520	1.090	0.625	0.897	1.000	0.611
22	0.393	0.881	1.308	0.370	0.956	1.000	0.917
23	0.023	0.681	1.318	0.046	0.895	1.000	0.768
24	0.097	0.871	1.434	0.128	0.996	1.000	0.842
25	1.000	1.134	1.286	0.410	0.608	0.000	0.763
26	0.025	0.663	1.500	0.545	0.749	1.000	0.581
27	1.000	1.356	1.338	0.952	0.946	0.000	0.701
28	1.000	1.411	1.206	0.301	0.851	0.000	0.535
29	0.393	1.108	1.371	0.121	0.702	1.000	0.963
#From	To	chi[to]	beta[fr]	lambda
0	0	0.051	0.564	1.000
0	17	0.088	0.436	1.000
1	0	0.080	0.146	1.000
1	3	0.176	0.180	1.000
1	7	0.085	0.136	1.000
1	10	0.004	0.088	1.000
1	17	0.079	0.210	1.000
1	23	0.047	0.202	1.000
1	26	0.099	0.039	1.000
2	0	0.053	0.050	1.000
2	3	0.195	0.296	1.000
2	7	0.051	0.219	1.000
2	10	0.180	0.075	1.000
2	17	0.098	0.336	1.000
2	26	0.023	0.024	1.000
3	0	0.142	1.000	1.000
4	2	0.081	0.047	1.000
4	5	0.226	0.088	1.000
4	10	0.031	0.123	1.000
4	13	0.429	0.135	1.000
4	14	0.112	0.088	1.000
4	17	0.085	0.151	1.000
4	23	0.094	0.239	1.000
4	26	0.106	0.129	1.000
5	2	0.109	0.085	1.000
5	5	0.029	0.008	1.000
5	10	0.091	0.199	1.000
5	13	0.289	0.187	1.000
5	14	0.041	0.141	1.000
5	17	0.005	0.138	1.000
5	23	0.156	0.050	1.000
5	26	0.097	0.192	1.000
6	2	0.060	0.141	1.000
6	4	0.066	0.014	1.000
6	8	0.316	0.126	1.000
6	11	0.091	0.133	1.000
6	14	0.030	0.149	1.000
6	16	0.472	0.098	1.000
6	18	0.100	0.107	1.000
6	19	0.175	0.131	1.000
6	20	0.319	0.101	1.000
7	0	0.136	0.189	1.000
7	7	0.074	0.190	1.000
7	10	0.102	0.210	1.000
7	17	0.019	0.038	1.000
7	23	0.090	0.121	1.000
7	26	0.071	0.252	1.000
8	2	0.022	0.081	1.000
8	5	0.041	0.075	1.000
8	11	0.154	0.263	1.000
8	13	0.007	0.137	1.000
8	14	0.099	0.285	1.000
8	19	0.047	0.158	1.000
9	0	0.070	0.369	1.000
9	12	0.273	0.433	1.000
9	17	0.098	0.198	1.000
10	5	0.171	0.238	1.000
10	7	0.124	0.005	1.000
10	10	0.029	0.212	1.000
