#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.282	1.044	0.739	0.506	0.000	0.686
1	0.158	0.722	1.300	0.544	0.757	1.000	0.564
2	0.153	1.304	1.168	0.930	0.808	1.000	0.716
3	0.134	0.599	1.346	0.780	0.516	1.000	0.614
4	0.627	1.413	1.277	0.220	0.763	1.000	0.799
5	0.279	1.161	1.151	0.618	0.630	1.000	0.710
6	0.393	0.702	1.267	0.089	0.501	1.000	0.747
7	1.000	1.135	1.374	0.237	0.915	0.000	0.753
8	1.000	1.227	1.328	0.149	0.885	0.000	0.665
9	0.393	0.845	1.356	0.340	0.819	1.000	0.831
10	1.000	1.363	1.077	0.816	0.863	0.000	0.821
11	0.154	0.995	1.420	0.935	0.659	1.000	0.632
12	1.000	0.992	1.111	0.415	0.611	0.000	0.515
13	1.000	0.665	1.026	0.559	0.847	0.000	0.681
14	0.091	1.358	1.405	0.826	0.549	1.000	0.934
15	0.192	1.425	1.251	0.177	0.929	1.000	0.511
16	0.336	1.379	1.314	0.574	0.795	1.000	0.900
17	0.134	0.897	1.189	0.365	0.657	1.000	0.812
18	0.110	0.904	1.028	0.221	0.966	1.000	0.961
19	0.209	0.914	1.224	0.713	0.886	1.000	0.647
#From	To	chi[to]	beta[fr]	lambda
0	1	0.166	0.066	1.000
0	4	0.862	0.049	1.000
0	5	0.112	0.344	1.000
0	15	0.033	0.156	1.000
0	16	0.650	0.385	1.000
1	14	0.161	0.489	1.000
1	18	0.002	0.511	1.000
2	1	0.122	0.109	1.000
2	2	0.321	0.019	1.000
2	3	0.155	0.007	1.000
2	15	0.058	0.291	1.000
2	17	0.164	0.149	1.000
2	18	0.160	0.286	1.000
2	19	0.432	0.139	1.000
3	14	0.295	0.291	1.000
3	18	0.022	0.709	1.000
4	1	0.082	0.173	1.000
4	4	0.138	0.031	1.000
4	5	0.093	0.238	1.000
4	15	0.045	0.202	1.000
4	16	0.295	0.357	1.000
5	1	0.048	0.177	1.000
5	2	0.226	0.077	1.000
5	3	0.159	0.198	1.000
5	15	0.091	0.109	1.000
5	17	0.056	0.176	1.000
5	18	0.149	0.127	1.000
5	19	0.181	0.136	1.000
6	1	0.064	0.344	1.000
6	5	0.071	0.239	1.000
6	15	0.010	0.417	1.000
7	5	0.141	0.415	1.000
7	6	0.485	0.257	1.000
7	15	0.037	0.327	1.000
8	5	0.134	0.314	1.000
8	6	0.515	0.287	1.000
8	15	0.096	0.399	1.000
9	1	0.007	0.136	1.000
9	2	0.232	0.107	1.000
9	3	0.258	0.041	1.000
9	5	0.121	0.083	1.000
9	11	1.000	0.107	1.000
9	15	0.123	0.151	1.000
9	17	0.054	0.056	1.000
9	18	0.015	0.185	1.000
9	19	0.165	0.135	1.000
10	1	0.055	0.209	1.000
10	3	0.115	0.057	1.000
10	5	0.039	0.119	1.000
10	15	0.015	0.260	1.000
10	17	0.212	0.031	1.000
10	18	0.117	0.262	1.000
10	19	0.092	0.062	1.000
11	1	0.185	0.013	1.000
11	2	0.090	0.341	1.000
11	3	0.123	0.107	1.000
11	15	0.082	0.251	1.000
11	17	0.357	0.165	1.000
11	18	0.035	0.124	1.000
12	5	0.080	0.387	1.000
12	15	0.144	0.064	1.000
12	16	0.055	0.550	1.000
13	1	0.117	0.246	1.000
13	3	0.053	0.104	1.000
13	5	0.114	0.013	1.000
13	9	1.000	0.199	1.000
13	15	0.039	0.234	1.000
13	17	0.065	0.120	1.000
13	18	0.139	0.084	1.000
14	14	0.064	0.280	1.000
14	18	0.171	0.720	1.000
15	14	0.075	0.380	1.000
15	18	0.113	0.620	1.000
16	1	0.106	0.234	1.000
16	5	0.094	0.479	1.000
16	15	0.068	0.287	1.000
17	14	0.119	0.383	1.000
17	18	0.008	0.617	1.000
18	14	0.287	0.359	1.000
18	18	0.041	0.641	1.000
19	1	0.050	0.048	1.000
19	2	0.131	0.235	1.000
19	3	0.138	0.067	1.000
19	15	0.158	0.015	1.000
19	17	0.093	0.252	1.000
19	18	0.028	0.315	1.000
19	19	0.130	0.068	1.000
