#N	alpha	gamma	mu	phi	psi	rho	sigm
0	1.000	1.291	1.230	0.189	0.644	0.000	0.808
1	0.393	0.999	1.087	0.171	0.729	1.000	0.825
2	0.040	0.550	1.015	0.135	0.822	1.000	0.869
3	0.083	1.261	1.404	0.238	0.888	1.000	0.986
4	1.000	0.527	1.366	0.594	0.714	0.000	0.820
5	0.211	1.297	1.041	0.974	0.754	1.000	0.909
6	0.083	0.778	1.449	0.088	0.554	1.000	0.519
7	0.393	0.627	1.072	0.652	0.606	1.000	0.843
8	0.051	1.286	1.042	0.175	0.812	1.000	0.702
9	0.175	1.438	1.246	0.900	0.945	1.000	0.898
10	0.081	0.544	1.370	0.849	0.633	1.000	0.696
11	1.000	0.939	1.069	0.667	0.526	0.000	0.773
12	0.075	1.047	1.427	0.957	0.916	1.000	0.671
13	0.034	0.694	1.177	0.806	0.811	1.000	0.949
14	0.075	1.060	1.248	0.164	0.899	1.000	0.971
15	0.288	0.783	1.174	0.040	0.825	1.000	0.587
16	0.154	0.669	1.421	0.022	0.749	1.000	0.743
17	0.393	1.297	1.213	0.340	0.508	1.000	0.956
18	0.032	0.760	1.362	0.741	0.820	1.000	0.672
19	0.023	0.892	1.078	0.262	0.994	1.000	0.688
#From	To	chi[to]	beta[fr]	lambda
0	7	0.479	0.378	1.000
0	15	0.077	0.444	1.000
0	17	0.474	0.178	1.000
1	1	0.843	0.200	1.000
1	5	0.086	0.167	1.000
1	9	0.274	0.183	1.000
1	10	0.068	0.164	1.000
1	12	0.152	0.117	1.000
1	14	0.185	0.169	1.000
2	8	0.160	0.280	1.000
2	13	0.071	0.268	1.000
2	18	0.029	0.239	1.000
2	19	0.418	0.213	1.000
3	2	0.322	0.082	1.000
3	8	0.024	0.075	1.000
3	10	0.071	0.120	1.000
3	12	0.109	0.363	1.000
3	13	0.096	0.027	1.000
3	14	0.164	0.333	1.000
4	7	0.156	0.427	1.000
4	15	0.616	0.057	1.000
4	17	0.461	0.515	1.000
5	3	1.000	0.152	1.000
5	5	0.311	0.156	1.000
5	6	1.000	0.030	1.000
5	10	0.170	0.219	1.000
5	12	0.165	0.249	1.000
5	14	0.230	0.195	1.000
6	2	0.447	0.118	1.000
6	8	0.247	0.031	1.000
6	10	0.106	0.205	1.000
6	12	0.180	0.238	1.000
6	13	0.107	0.208	1.000
6	14	0.138	0.200	1.000
7	1	0.157	0.155	1.000
7	5	0.170	0.257	1.000
7	9	0.140	0.098	1.000
7	10	0.006	0.149	1.000
7	12	0.015	0.184	1.000
7	14	0.170	0.156	1.000
8	8	0.090	0.252	1.000
8	13	0.061	0.285	1.000
8	18	0.186	0.019	1.000
8	19	0.195	0.443	1.000
9	9	0.215	0.466	1.000
9	10	0.110	0.172	1.000
9	12	0.169	0.078	1.000
9	14	0.006	0.284	1.000
10	8	0.211	0.207	1.000
10	13	0.132	0.059	1.000
10	18	0.139	0.419	1.000
10	19	0.093	0.314	1.000
11	7	0.365	0.594	1.000
11	17	0.065	0.406	1.000
12	8	0.066	0.281	1.000
12	13	0.130	0.215	1.000
12	18	0.018	0.221	1.000
12	19	0.295	0.283	1.000
13	13	0.123	0.448	1.000
13	18	0.099	0.552	1.000
14	13	0.030	0.520	1.000
14	18	0.186	0.480	1.000
15	5	0.166	0.016	1.000
15	9	0.286	0.107	1.000
15	10	0.196	0.056	1.000
15	12	0.132	0.453	1.000
15	14	0.055	0.367	1.000
16	2	0.231	0.191	1.000
16	8	0.201	0.067	1.000
16	9	0.084	0.317	1.000
16	10	0.126	0.146	1.000
16	12	0.079	0.018	1.000
16	13	0.076	0.032	1.000
16	14	0.051	0.229	1.000
17	5	0.266	0.470	1.000
17	10	0.147	0.217	1.000
17	15	0.306	0.307	1.000
17	16	1.000	0.006	1.000
18	13	0.130	0.517	1.000
18	18	0.221	0.483	1.000
19	13	0.044	0.456	1.000
19	18	0.121	0.544	1.000
