#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	1.247	1.350	0.449	0.950	1.000	0.757
1	1.000	0.717	1.003	0.884	0.642	0.000	0.856
2	0.060	1.003	1.163	0.023	0.837	1.000	0.000
3	0.311	1.266	1.342	0.597	0.579	1.000	0.550
4	0.288	1.296	1.336	0.984	0.582	1.000	0.975
5	0.204	0.847	1.116	0.357	0.626	1.000	0.971
6	1.000	1.147	1.203	0.103	0.630	0.000	0.679
7	0.288	0.859	1.297	0.205	0.519	1.000	0.815
8	1.000	0.839	1.418	0.612	0.774	0.000	0.858
9	1.000	1.298	1.199	0.051	0.840	0.000	0.829
10	0.115	1.495	1.080	0.328	0.502	1.000	0.930
11	0.336	0.899	1.078	0.352	0.893	1.000	0.822
12	1.000	0.516	1.397	0.226	0.832	0.000	0.912
13	0.036	0.645	1.017	0.079	0.974	1.000	0.614
14	0.393	1.258	1.087	0.211	0.578	1.000	0.868
15	1.000	1.317	1.092	0.974	0.704	0.000	0.814
16	1.000	0.702	1.403	0.182	0.929	0.000	0.617
17	1.000	1.067	1.323	0.539	0.700	0.000	0.945
18	0.098	1.378	1.351	0.090	0.873	1.000	0.815
19	0.393	0.623	1.155	0.218	0.788	1.000	0.654
20	0.037	0.594	1.442	0.673	0.533	1.000	0.521
21	0.177	1.187	1.030	0.273	0.796	1.000	0.882
22	0.393	1.091	1.153	0.898	0.990	1.000	0.967
23	0.108	1.102	1.432	0.317	0.752	1.000	0.630
24	0.131	0.512	1.359	0.479	0.847	1.000	0.000
25	0.078	1.270	1.212	0.384	0.607	1.000	0.846
26	0.064	0.717	1.404	0.313	0.915	1.000	0.753
27	0.039	1.380	1.081	0.276	0.655	1.000	0.589
28	0.036	0.926	1.499	0.974	0.536	1.000	0.940
29	0.137	0.839	1.087	0.887	0.887	1.000	0.826
#From	To	chi[to]	beta[fr]	lambda
0	2	0.021	0.038	1.000
0	10	0.039	0.107	1.000
0	18	0.093	0.258	1.000
0	21	0.203	0.344	1.000
0	29	0.342	0.253	1.000
1	24	0.032	0.474	1.000
1	25	0.033	0.526	1.000
3	2	0.067	0.130	1.000
3	10	0.263	0.139	1.000
3	18	0.073	0.196	1.000
3	20	0.154	0.201	1.000
3	23	0.329	0.334	1.000
4	2	0.118	0.180	1.000
4	5	0.225	0.036	1.000
4	10	0.318	0.106	1.000
4	18	0.142	0.228	1.000
4	21	0.126	0.186	1.000
4	29	0.245	0.264	1.000
5	2	0.112	0.196	1.000
5	20	0.186	0.081	1.000
5	25	0.094	0.263	1.000
5	27	0.193	0.295	1.000
5	28	0.201	0.165	1.000
6	24	0.226	0.434	1.000
6	25	0.115	0.137	1.000
6	27	0.059	0.429	1.000
7	2	0.091	0.163	1.000
7	10	0.019	0.220	1.000
7	18	0.069	0.274	1.000
7	21	0.222	0.344	1.000
8	24	0.145	1.000	1.000
9	0	1.000	0.253	1.000
9	3	0.126	0.066	1.000
9	4	0.344	0.204	1.000
9	7	0.407	0.035	1.000
9	11	0.020	0.180	1.000
9	22	0.130	0.262	1.000
10	2	0.058	0.046	1.000
10	13	0.137	0.023	1.000
10	18	0.124	0.175	1.000
10	20	0.032	0.126	1.000
10	23	0.432	0.010	1.000
10	26	0.051	0.205	1.000
10	27	0.231	0.246	1.000
10	28	0.050	0.169	1.000
11	2	0.017	0.257	1.000
11	5	0.019	0.017	1.000
11	10	0.189	0.210	1.000
11	11	0.273	0.203	1.000
11	18	0.068	0.157	1.000
11	21	0.153	0.086	1.000
11	29	0.094	0.070	1.000
12	3	0.010	0.170	1.000
12	4	0.233	0.090	1.000
12	5	0.199	0.092	1.000
12	7	0.388	0.057	1.000
12	11	0.300	0.131	1.000
12	14	0.601	0.137	1.000
12	21	0.043	0.165	1.000
