#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.393	0.983	1.337	0.592	0.868	1.000	0.822
1	0.393	0.874	1.325	0.613	0.512	1.000	0.639
2	1.000	0.896	1.215	0.449	0.676	0.000	0.867
3	1.000	1.181	1.447	0.147	0.861	0.000	0.992
4	0.148	0.872	1.234	0.193	0.670	1.000	0.823
5	1.000	0.683	1.046	0.076	0.930	0.000	0.872
6	0.260	0.591	1.414	0.147	0.826	1.000	0.942
7	0.135	0.950	1.497	0.810	0.854	1.000	0.841
8	1.000	0.704	1.015	0.685	0.701	0.000	0.925
9	0.236	0.545	1.344	0.885	0.857	1.000	0.783
10	1.000	0.670	1.381	0.827	0.711	0.000	0.873
11	0.152	1.428	1.374	0.119	0.955	1.000	0.791
12	0.393	0.726	1.399	0.635	0.945	1.000	0.895
13	1.000	0.632	1.241	0.114	0.570	0.000	0.652
14	1.000	0.681	1.143	0.962	0.558	0.000	0.788
15	0.251	1.127	1.303	0.917	0.509	1.000	0.518
16	1.000	0.829	1.408	0.105	0.805	0.000	0.607
17	0.288	1.412	1.005	0.417	0.791	1.000	0.737
18	0.326	0.617	1.269	0.594	0.989	1.000	0.692
19	0.235	1.254	1.327	0.067	0.686	1.000	0.546
#From	To	chi[to]	beta[fr]	lambda
0	4	0.108	0.435	1.000
0	7	0.134	0.565	1.000
1	6	0.177	0.418	1.000
1	9	0.115	0.461	1.000
1	19	0.309	0.121	1.000
2	0	1.000	0.370	1.000
2	9	0.076	0.327	1.000
2	15	0.459	0.025	1.000
2	19	0.234	0.279	1.000
3	6	0.276	0.496	1.000
3	9	0.115	0.048	1.000
3	18	0.271	0.456	1.000
4	4	0.065	0.107	1.000
4	7	0.140	0.363	1.000
4	11	0.233	0.530	1.000
5	1	0.260	0.652	1.000
5	12	1.000	0.348	1.000
6	4	0.189	0.379	1.000
6	7	0.115	0.075	1.000
6	9	0.047	0.095	1.000
6	15	0.304	0.452	1.000
7	4	0.035	0.652	1.000
7	7	0.031	0.348	1.000
8	1	0.740	0.165	1.000
8	9	0.087	0.331	1.000
8	17	0.384	0.467	1.000
8	18	0.367	0.037	1.000
9	4	0.168	0.212	1.000
9	7	0.052	0.405	1.000
9	11	0.222	0.383	1.000
10	4	0.024	0.233	1.000
10	7	0.125	0.767	1.000
11	4	0.088	0.529	1.000
11	7	0.141	0.198	1.000
11	11	0.302	0.272	1.000
12	9	0.053	0.364	1.000
12	17	0.382	0.358	1.000
12	18	0.047	0.278	1.000
13	6	0.141	0.243	1.000
13	9	0.127	0.381	1.000
13	17	0.234	0.130	1.000
13	18	0.099	0.246	1.000
14	6	0.351	0.263	1.000
14	9	0.044	0.377	1.000
14	18	0.217	0.360	1.000
15	4	0.004	0.526	1.000
15	7	0.111	0.156	1.000
15	11	0.244	0.318	1.000
16	4	0.160	0.039	1.000
16	9	0.125	0.090	1.000
16	15	0.237	0.393	1.000
16	19	0.289	0.478	1.000
17	4	0.059	0.252	1.000
17	7	0.077	0.319	1.000
17	9	0.107	0.429	1.000
18	6	0.055	0.135	1.000
18	9	0.105	0.523	1.000
18	19	0.167	0.343	1.000
19	4	0.100	0.505	1.000
19	7	0.073	0.495	1.000
