#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.228	0.833	1.200	0.853	0.933	1.000	0.807
1	0.060	1.441	1.021	0.764	0.586	1.000	0.965
2	0.393	1.058	1.108	0.022	0.801	1.000	0.741
3	1.000	1.439	1.254	0.613	0.917	0.000	0.989
4	0.122	0.834	1.209	0.137	0.644	1.000	0.539
5	0.076	0.632	1.494	0.752	0.878	1.000	0.000
6	1.000	0.501	1.365	0.114	0.762	0.000	0.698
7	0.393	0.739	1.228	0.147	0.820	1.000	0.607
8	0.311	1.083	1.386	0.100	0.975	1.000	0.821
9	0.084	1.037	1.173	0.227	0.521	1.000	0.900
10	0.085	1.344	1.274	0.541	0.778	1.000	0.648
11	0.137	0.584	1.233	0.805	0.910	1.000	0.756
12	0.311	1.378	1.324	0.799	0.942	1.000	0.633
13	1.000	1.108	1.229	0.396	0.864	0.000	0.726
14	0.083	0.812	1.430	0.609	0.637	1.000	0.737
15	0.137	1.218	1.442	0.041	0.659	1.000	0.615
16	0.195	0.581	1.069	0.479	0.756	1.000	0.696
17	0.118	1.064	1.345	0.616	0.502	1.000	0.523
18	1.000	0.756	1.206	0.804	0.832	0.000	0.770
19	0.048	1.427	1.163	0.301	0.913	1.000	0.759
#From	To	chi[to]	beta[fr]	lambda
0	5	0.049	1.000	1.000
1	5	0.082	0.288	1.000
1	10	0.191	0.404	1.000
1	14	0.105	0.124	1.000
1	17	0.044	0.184	1.000
2	0	0.340	0.230	1.000
2	5	0.047	0.136	1.000
2	8	0.055	0.272	1.000
2	12	0.117	0.108	1.000
2	15	0.287	0.192	1.000
2	16	0.351	0.040	1.000
2	17	0.074	0.022	1.000
3	0	0.105	0.094	1.000
3	7	0.130	0.284	1.000
3	8	0.044	0.247	1.000
3	12	0.359	0.119	1.000
3	17	0.082	0.257	1.000
4	5	0.046	0.377	1.000
4	10	0.044	0.176	1.000
4	14	0.079	0.076	1.000
4	17	0.044	0.271	1.000
4	19	1.000	0.101	1.000
5	5	0.084	1.000	1.000
6	0	0.065	0.232	1.000
6	2	1.000	0.064	1.000
6	7	0.509	0.087	1.000
6	8	0.417	0.208	1.000
6	12	0.190	0.203	1.000
6	16	0.496	0.043	1.000
6	17	0.103	0.163	1.000
7	5	0.049	0.097	1.000
7	9	0.081	0.264	1.000
7	10	0.167	0.298	1.000
7	14	0.008	0.128	1.000
7	17	0.070	0.213	1.000
8	0	0.027	0.251	1.000
8	1	0.559	0.032	1.000
8	4	1.000	0.195	1.000
8	5	0.060	0.084	1.000
8	9	0.261	0.248	1.000
8	10	0.051	0.075	1.000
8	17	0.102	0.115	1.000
9	5	0.001	0.113	1.000
9	10	0.162	0.133	1.000
9	14	0.141	0.408	1.000
9	17	0.008	0.346	1.000
10	1	0.202	0.140	1.000
10	5	0.080	0.247	1.000
10	9	0.366	0.296	1.000
10	10	0.031	0.024	1.000
10	14	0.191	0.063	1.000
10	17	0.086	0.230	1.000
11	5	0.061	0.595	1.000
11	11	0.388	0.405	1.000
12	0	0.348	0.209	1.000
12	5	0.077	0.093	1.000
12	9	0.069	0.283	1.000
12	15	0.713	0.182	1.000
12	16	0.154	0.109	1.000
12	17	0.107	0.124	1.000
13	0	0.114	0.141	1.000
13	7	0.361	0.239	1.000
13	8	0.483	0.214	1.000
13	12	0.334	0.231	1.000
13	17	0.041	0.175	1.000
14	5	0.070	0.344	1.000
14	10	0.164	0.521	1.000
14	14	0.025	0.104	1.000
14	17	0.043	0.031	1.000
15	1	0.239	0.316	1.000
15	5	0.088	0.058	1.000
15	9	0.224	0.319	1.000
15	10	0.007	0.179	1.000
15	14	0.106	0.119	1.000
15	17	0.029	0.010	1.000
16	5	0.089	0.190	1.000
16	10	0.037	0.296	1.000
16	17	0.032	0.514	1.000
17	5	0.071	0.068	1.000
17	10	0.036	0.074	1.000
17	14	0.177	0.774	1.000
17	17	0.114	0.084	1.000
18	5	0.032	0.274	1.000
18	10	0.110	0.223	1.000
18	14	0.168	0.352	1.000
18	17	0.022	0.151	1.000
19	5	0.014	0.873	1.000
19	11	0.612	0.127	1.000
