#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.105	1.109	1.330	0.770	0.874	1.000	0.588
1	0.211	0.668	1.028	0.221	0.992	1.000	0.668
2	0.211	0.515	1.229	0.339	0.628	1.000	0.787
3	0.204	1.327	1.142	0.404	0.850	1.000	0.771
4	0.393	1.028	1.341	0.290	0.658	1.000	0.666
5	0.393	0.691	1.154	0.278	0.785	1.000	0.536
6	0.190	1.282	1.171	0.820	0.521	1.000	0.884
7	0.231	0.920	1.363	0.868	0.896	1.000	0.735
8	0.057	0.694	1.023	0.484	0.641	1.000	0.941
9	1.000	1.159	1.320	0.918	0.550	0.000	0.583
10	0.270	1.106	1.289	0.683	0.861	1.000	0.741
11	0.393	0.721	1.097	0.718	0.626	1.000	0.522
12	0.096	1.183	1.192	0.285	0.631	1.000	0.812
13	1.000	0.835	1.180	0.934	0.767	0.000	0.912
14	0.151	0.974	1.262	0.832	0.536	1.000	0.505
15	1.000	1.212	1.127	0.206	0.515	0.000	0.783
16	1.000	0.575	1.399	0.720	0.881	0.000	0.905
17	0.150	0.556	1.245	0.368	0.726	1.000	0.954
18	0.393	0.510	1.174	0.143	0.873	1.000	0.588
19	0.119	0.536	1.213	0.554	0.573	1.000	0.000
#From	To	chi[to]	beta[fr]	lambda
0	0	0.180	0.567	1.000
0	8	0.308	0.433	1.000
1	0	0.092	0.436	1.000
1	8	0.152	0.564	1.000
2	0	0.173	0.632	1.000
2	8	0.300	0.368	1.000
3	6	0.137	0.197	1.000
3	14	0.155	0.300	1.000
3	17	0.239	0.503	1.000
4	1	0.268	0.126	1.000
4	2	0.358	0.344	1.000
4	7	0.082	0.348	1.000
4	10	0.224	0.176	1.000
4	18	0.355	0.006	1.000
5	19	0.383	1.000	1.000
6	19	0.227	1.000	1.000
7	19	0.048	1.000	1.000
8	19	0.142	1.000	1.000
9	3	0.338	0.269	1.000
9	6	0.328	0.182	1.000
9	7	0.065	0.209	1.000
9	14	0.246	0.092	1.000
9	17	0.427	0.247	1.000
10	3	0.662	0.200	1.000
10	6	0.323	0.049	1.000
10	7	0.245	0.188	1.000
10	14	0.373	0.248	1.000
10	17	0.334	0.316	1.000
11	0	0.127	0.076	1.000
11	12	0.507	0.523	1.000
11	14	0.226	0.400	1.000
12	0	0.142	0.451	1.000
12	8	0.142	0.549	1.000
13	1	0.627	0.175	1.000
13	2	0.060	0.031	1.000
13	6	0.212	0.137	1.000
13	7	0.270	0.039	1.000
13	10	0.165	0.360	1.000
13	11	1.000	0.258	1.000
14	0	0.102	0.604	1.000
14	12	0.493	0.396	1.000
15	4	1.000	0.341	1.000
15	5	1.000	0.401	1.000
15	7	0.262	0.089	1.000
15	10	0.288	0.169	1.000
16	10	0.194	1.000	1.000
17	0	0.183	0.689	1.000
17	8	0.098	0.311	1.000
18	1	0.105	0.130	1.000
18	2	0.582	0.288	1.000
18	7	0.075	0.317	1.000
18	10	0.128	0.082	1.000
18	18	0.645	0.183	1.000
19	19	0.200	1.000	1.000
