#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.041	1.440	1.240	0.208	0.686	1.000	0.851
1	1.000	0.789	1.372	0.697	0.837	0.000	0.609
2	0.459	1.487	1.025	0.253	0.504	1.000	0.571
3	0.154	1.282	1.354	0.783	0.547	1.000	0.817
4	0.062	0.761	1.171	0.526	0.992	1.000	0.553
5	0.154	0.854	1.220	0.380	0.787	1.000	0.826
6	0.266	0.504	1.111	0.463	0.666	1.000	0.857
7	1.000	0.963	1.222	0.436	0.578	0.000	0.762
8	1.000	0.533	1.436	0.688	0.687	0.000	0.971
9	0.071	1.160	1.389	0.844	0.534	1.000	0.876
10	0.108	0.672	1.131	0.008	0.815	1.000	0.508
11	0.045	1.352	1.449	0.203	0.807	1.000	0.576
12	0.062	0.957	1.045	0.307	0.792	1.000	0.738
13	0.111	1.455	1.219	0.020	0.910	1.000	0.790
14	0.180	1.082	1.140	0.727	0.598	1.000	0.888
15	0.061	1.196	1.196	0.322	0.804	1.000	0.545
16	0.056	0.602	1.498	0.669	0.665	1.000	0.787
17	0.055	1.281	1.166	0.780	0.705	1.000	0.000
18	0.075	1.180	1.037	0.826	0.587	1.000	0.542
19	0.266	0.968	1.165	0.334	0.815	1.000	0.799
20	0.057	0.910	1.282	0.166	0.793	1.000	0.947
21	0.154	0.941	1.429	0.788	0.818	1.000	0.584
22	1.000	1.082	1.003	0.339	0.597	0.000	0.773
23	0.627	0.829	1.039	0.991	0.696	1.000	0.525
24	0.049	1.058	1.302	0.520	0.632	1.000	0.820
25	0.052	1.183	1.117	0.657	0.839	1.000	0.616
26	0.125	0.771	1.494	0.218	0.600	1.000	0.754
27	0.060	0.759	1.473	0.421	0.911	1.000	0.765
28	0.071	1.043	1.036	0.514	0.702	1.000	0.651
29	1.000	1.220	1.006	0.932	0.534	0.000	0.644
#From	To	chi[to]	beta[fr]	lambda
0	17	0.055	0.375	1.000
0	25	0.106	0.625	1.000
1	2	0.181	0.033	1.000
1	3	0.372	0.078	1.000
1	5	0.156	0.112	1.000
1	10	0.045	0.094	1.000
1	14	0.251	0.048	1.000
1	18	0.068	0.254	1.000
1	21	0.095	0.338	1.000
1	23	0.804	0.043	1.000
2	2	0.238	0.103	1.000
2	3	0.315	0.098	1.000
2	4	0.019	0.084	1.000
2	5	0.143	0.051	1.000
2	6	0.151	0.068	1.000
2	10	0.163	0.102	1.000
2	12	0.086	0.044	1.000
2	14	0.121	0.096	1.000
2	18	0.090	0.113	1.000
2	19	0.578	0.120	1.000
2	21	0.141	0.111	1.000
2	26	0.062	0.010	1.000
3	4	0.029	0.186	1.000
3	12	0.029	0.020	1.000
3	15	0.013	0.209	1.000
3	16	0.075	0.165	1.000
3	17	0.061	0.078	1.000
3	18	0.092	0.128	1.000
3	20	0.040	0.214	1.000
4	17	0.067	0.404	1.000
4	25	0.151	0.596	1.000
5	4	0.017	0.220	1.000
5	12	0.085	0.277	1.000
5	17	0.040	0.127	1.000
5	24	0.130	0.234	1.000
5	25	0.057	0.142	1.000
6	3	0.150	0.114	1.000
6	4	0.103	0.225	1.000
6	5	0.170	0.010	1.000
6	6	0.373	0.015	1.000
6	10	0.186	0.028	1.000
6	12	0.072	0.200	1.000
6	14	0.182	0.022	1.000
6	18	0.026	0.107	1.000
6	19	0.232	0.018	1.000
6	21	0.100	0.013	1.000
6	26	0.112	0.080	1.000
6	27	0.034	0.169	1.000
7	4	0.034	0.342	1.000
7	12	0.016	0.257	1.000
7	17	0.035	0.016	1.000
7	24	0.137	0.043	1.000
7	25	0.057	0.342	1.000
8	17	0.081	1.000	1.000
9	0	0.912	0.069	1.000
9	4	0.083	0.177	1.000
9	12	0.010	0.200	1.000
9	15	0.130	0.058	1.000
9	16	0.106	0.023	1.000
