#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.270	1.114	1.394	0.319	0.699	1.000	0.619
1	0.094	0.517	1.297	0.822	0.965	1.000	0.000
2	0.393	0.565	1.447	0.482	0.944	1.000	0.773
3	0.129	1.338	1.483	0.194	0.651	1.000	0.762
4	0.106	1.385	1.491	0.894	0.902	1.000	0.996
5	1.000	1.270	1.081	0.077	0.643	0.000	0.670
6	0.106	1.092	1.418	0.889	0.502	1.000	0.943
7	0.144	0.899	1.120	0.444	0.701	1.000	0.848
8	0.393	1.424	1.499	0.027	0.544	1.000	0.955
9	0.151	1.229	1.255	0.562	0.552	1.000	0.977
10	1.000	0.730	1.156	0.502	0.769	0.000	0.904
11	0.106	1.082	1.384	0.405	0.540	1.000	0.677
12	0.393	1.365	1.233	0.787	0.920	1.000	0.991
13	1.000	0.959	1.120	0.400	0.735	0.000	0.840
14	0.393	0.709	1.367	0.347	0.698	1.000	0.802
15	0.246	0.804	1.174	0.890	0.806	1.000	0.994
16	0.122	1.041	1.364	0.535	0.712	1.000	0.708
17	1.000	0.721	1.225	0.868	0.833	0.000	0.973
18	1.000	1.118	1.283	0.727	0.595	0.000	0.836
19	0.228	1.040	1.169	0.220	0.941	1.000	0.598
20	0.151	0.690	1.447	0.718	0.547	1.000	0.727
21	0.106	1.041	1.367	0.329	0.876	1.000	0.914
22	0.311	1.190	1.038	0.562	0.838	1.000	0.849
23	1.000	0.853	1.064	0.793	0.603	0.000	0.510
24	1.000	0.859	1.432	0.126	0.858	0.000	0.885
25	1.000	0.905	1.268	0.512	0.936	0.000	0.798
26	0.270	1.500	1.314	0.012	0.657	1.000	0.684
27	0.627	1.446	1.443	0.878	0.878	1.000	0.957
28	0.234	0.649	1.238	0.519	0.753	1.000	0.895
29	0.266	1.265	1.030	0.388	0.545	1.000	0.706
#From	To	chi[to]	beta[fr]	lambda
0	3	0.076	0.032	1.000
0	7	0.054	0.568	1.000
0	16	0.018	0.260	1.000
0	20	0.041	0.140	1.000
1	1	0.081	1.000	1.000
2	1	0.163	0.358	1.000
2	3	0.067	0.206	1.000
2	20	0.091	0.436	1.000
3	1	0.180	1.000	1.000
4	1	0.060	1.000	1.000
5	0	0.210	0.154	1.000
5	12	0.076	0.158	1.000
5	15	0.126	0.258	1.000
5	26	0.324	0.195	1.000
5	29	0.189	0.235	1.000
6	1	0.088	1.000	1.000
7	1	0.030	1.000	1.000
8	0	0.253	0.042	1.000
8	12	0.077	0.046	1.000
8	15	0.210	0.322	1.000
8	26	0.114	0.223	1.000
8	29	0.222	0.367	1.000
9	3	0.021	0.289	1.000
9	16	0.071	0.642	1.000
9	20	0.089	0.069	1.000
10	9	0.034	0.125	1.000
10	19	0.426	0.342	1.000
10	22	0.515	0.280	1.000
10	27	0.787	0.193	1.000
10	29	0.183	0.060	1.000
11	3	0.063	0.556	1.000
11	16	0.077	0.411	1.000
11	20	0.035	0.033	1.000
12	0	0.087	0.214	1.000
12	12	0.573	0.255	1.000
12	15	0.310	0.186	1.000
12	26	0.127	0.229	1.000
12	29	0.026	0.117	1.000
13	0	0.202	0.145	1.000
13	2	1.000	0.451	1.000
13	8	1.000	0.013	1.000
13	26	0.135	0.391	1.000
14	3	0.020	0.323	1.000
14	7	0.125	0.173	1.000
14	16	0.131	0.282	1.000
14	20	0.063	0.222	1.000
15	3	0.054	0.095	1.000
15	7	0.217	0.506	1.000
15	16	0.122	0.122	1.000
15	20	0.047	0.278	1.000
16	1	0.100	1.000	1.000
17	3	0.077	0.170	1.000
17	7	0.339	0.446	1.000
17	16	0.012	0.171	1.000
17	20	0.063	0.212	1.000
18	1	0.110	1.000	1.000
19	3	0.092	0.155	1.000
19	7	0.047	0.289	1.000
19	16	0.039	0.241	1.000
19	20	0.068	0.315	1.000
20	3	0.061	0.406	1.000
20	7	0.090	0.147	1.000
20	16	0.084	0.098	1.000
20	20	0.085	0.349	1.000
21	1	0.188	1.000	1.000
22	3	0.089	0.015	1.000
22	4	0.862	0.109	1.000
22	6	0.040	0.154	1.000
22	9	0.243	0.129	1.000
22	11	0.418	0.084	1.000
22	19	0.398	0.111	1.000
22	21	0.340	0.221	1.000
22	28	0.221	0.179	1.000
23	3	0.086	0.055	1.000
23	7	0.129	0.452	1.000
23	16	0.083	0.132	1.000
23	20	0.049	0.361	1.000
24	3	0.092	0.404	1.000
24	16	0.121	0.269	1.000
24	20	0.086	0.326	1.000
25	0	0.248	0.199	1.000
25	12	0.274	0.153	1.000
25	14	1.000	0.032	1.000
25	15	0.354	0.243	1.000
25	26	0.299	0.238	1.000
25	29	0.116	0.135	1.000
26	3	0.002	0.222	1.000
26	9	0.060	0.108	1.000
26	11	0.171	0.088	1.000
26	16	0.123	0.283	1.000
26	20	0.076	0.122	1.000
26	21	0.154	0.178	1.000
27	3	0.070	0.329	1.000
27	9	0.089	0.025	1.000
27	19	0.177	0.321	1.000
27	22	0.485	0.064	1.000
27	27	0.213	0.067	1.000
27	29	0.264	0.195	1.000
28	3	0.083	0.082	1.000
28	4	0.138	0.172	1.000
28	6	0.960	0.130	1.000
28	9	0.272	0.068	1.000
28	11	0.013	0.162	1.000
28	16	0.003	0.078	1.000
28	20	0.116	0.060	1.000
28	21	0.278	0.129	1.000
28	28	0.179	0.119	1.000
29	3	0.047	0.059	1.000
29	9	0.303	0.293	1.000
29	11	0.397	0.267	1.000
29	16	0.116	0.031	1.000
29	20	0.091	0.151	1.000
29	21	0.228	0.187	1.000
29	28	0.600	0.013	1.000
