#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	0.501	1.198	0.066	0.713	1.000	0.924
1	1.000	1.348	1.179	0.734	0.961	0.000	0.629
2	0.061	1.330	1.117	0.509	0.738	1.000	0.826
3	0.393	0.725	1.310	0.395	0.907	1.000	0.751
4	0.038	0.976	1.260	0.524	0.529	1.000	0.835
5	0.076	0.563	1.463	0.056	0.819	1.000	0.913
6	0.074	0.982	1.199	0.370	0.970	1.000	0.769
7	0.083	1.139	1.124	0.564	1.000	1.000	0.567
8	0.077	1.200	1.379	0.193	0.625	1.000	0.977
9	0.154	1.190	1.095	0.496	0.584	1.000	0.937
10	0.154	1.338	1.455	0.037	0.878	1.000	0.539
11	0.087	1.248	1.222	0.662	0.551	1.000	0.724
12	0.039	0.937	1.334	0.287	0.933	1.000	0.986
13	0.154	1.271	1.144	0.281	0.980	1.000	0.805
14	0.393	0.532	1.413	0.036	0.740	1.000	0.683
15	0.122	0.598	1.373	0.459	0.926	1.000	0.936
16	0.154	1.362	1.012	0.552	0.654	1.000	0.696
17	0.103	1.077	1.053	0.584	0.543	1.000	0.537
18	0.038	1.216	1.101	0.946	0.641	1.000	0.654
19	0.050	1.456	1.399	0.892	0.600	1.000	0.535
20	0.103	0.777	1.249	0.752	0.768	1.000	0.794
21	1.000	0.614	1.030	0.411	0.607	0.000	0.719
22	0.071	1.067	1.399	0.101	0.782	1.000	0.716
23	0.393	0.577	1.030	0.174	0.837	1.000	0.702
24	0.042	0.533	1.206	0.202	0.731	1.000	0.779
25	1.000	0.577	1.219	0.609	0.944	0.000	0.635
26	1.000	1.203	1.377	0.549	0.600	0.000	0.986
27	0.393	0.599	1.020	0.393	0.892	1.000	0.570
28	0.154	0.920	1.382	0.724	0.976	1.000	0.516
29	0.211	0.769	1.387	0.879	0.737	1.000	0.623
#From	To	chi[to]	beta[fr]	lambda
0	0	0.054	0.258	1.000
0	19	0.017	0.348	1.000
0	24	0.155	0.395	1.000
1	5	0.094	0.058	1.000
1	7	0.480	0.139	1.000
1	8	0.050	0.126	1.000
1	11	0.078	0.052	1.000
1	15	0.397	0.116	1.000
1	19	0.027	0.088	1.000
1	20	0.120	0.129	1.000
1	22	0.044	0.128	1.000
1	27	1.000	0.081	1.000
1	29	0.065	0.083	1.000
2	4	0.814	0.174	1.000
2	5	0.098	0.173	1.000
2	7	0.250	0.025	1.000
2	8	0.062	0.026	1.000
2	11	0.074	0.136	1.000
2	15	0.283	0.031	1.000
2	17	0.154	0.179	1.000
2	20	0.086	0.256	1.000
3	8	0.170	0.450	1.000
3	9	1.000	0.020	1.000
3	10	0.235	0.089	1.000
3	17	0.317	0.017	1.000
3	20	0.079	0.425	1.000
4	0	0.040	0.107	1.000
4	12	0.045	0.084	1.000
4	18	0.126	0.200	1.000
4	19	0.088	0.249	1.000
4	22	0.007	0.250	1.000
4	24	0.009	0.111	1.000
5	0	0.076	0.194	1.000
5	5	0.114	0.101	1.000
5	12	0.172	0.251	1.000
5	18	0.165	0.177	1.000
5	19	0.054	0.036	1.000
5	22	0.138	0.241	1.000
6	0	0.056	0.047	1.000
6	5	0.120	0.062	1.000
6	6	0.285	0.137	1.000
6	11	0.095	0.203	1.000
6	12	0.099	0.022	1.000
6	18	0.117	0.239	1.000
6	19	0.090	0.191	1.000
6	22	0.054	0.098	1.000
7	0	0.035	0.142	1.000
7	5	0.120	0.188	1.000
7	6	0.097	0.166	1.000
7	8	0.097	0.179	1.000
7	11	0.148	0.122	1.000
7	19	0.072	0.068	1.000
7	22	0.094	0.136	1.000
8	0	0.096	0.192	1.000
8	5	0.031	0.101	1.000
8	12	0.007	0.119	1.000
8	18	0.101	0.101	1.000
8	19	0.053	0.247	1.000
8	22	0.031	0.240	1.000
9	0	0.026	0.347	1.000
9	12	0.076	0.470	1.000
9	19	0.027	0.013	1.000
9	24	0.171	0.170	1.000
10	4	0.186	0.067	1.000
