#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.040	1.003	1.049	0.843	0.552	1.000	0.722
1	1.000	1.473	1.014	0.011	0.928	0.000	0.518
2	0.061	0.612	1.383	0.232	0.754	1.000	0.503
3	0.393	0.817	1.138	0.055	0.584	1.000	0.902
4	0.038	1.076	1.232	0.663	0.561	1.000	0.895
5	0.076	0.980	1.300	0.832	0.726	1.000	0.681
6	0.074	1.102	1.365	0.841	0.821	1.000	0.971
7	0.083	0.732	1.227	0.926	0.504	1.000	0.745
8	0.077	1.376	1.202	0.491	0.514	1.000	0.836
9	0.154	1.202	1.276	0.169	0.542	1.000	0.612
10	0.154	0.578	1.263	0.274	0.692	1.000	0.511
11	0.087	1.495	1.051	0.210	0.939	1.000	0.969
12	0.039	0.717	1.350	0.098	0.938	1.000	0.912
13	0.154	1.395	1.346	0.049	0.530	1.000	0.501
14	0.393	1.200	1.233	0.391	0.908	1.000	0.525
15	0.122	1.124	1.355	0.002	0.807	1.000	0.785
16	0.154	1.111	1.068	0.960	0.985	1.000	0.963
17	0.103	1.067	1.137	0.636	0.514	1.000	0.892
18	0.038	1.403	1.160	0.417	0.623	1.000	0.584
19	0.050	0.628	1.389	0.713	0.522	1.000	0.922
20	0.103	1.044	1.064	0.707	0.883	1.000	0.901
21	1.000	0.678	1.058	0.447	0.835	0.000	0.925
22	0.071	0.938	1.305	0.677	0.608	1.000	0.956
23	0.393	0.811	1.198	0.079	0.835	1.000	0.921
24	0.042	1.075	1.329	0.623	0.569	1.000	0.508
25	1.000	0.672	1.448	0.949	0.690	0.000	0.727
26	1.000	1.494	1.234	0.874	0.805	0.000	0.663
27	0.393	0.916	1.085	0.939	0.621	1.000	0.766
28	0.154	1.434	1.252	0.261	0.922	1.000	0.710
29	0.211	0.764	1.253	0.754	0.614	1.000	0.722
#From	To	chi[to]	beta[fr]	lambda
0	0	0.052	0.523	1.000
0	19	0.046	0.138	1.000
0	24	0.140	0.339	1.000
1	5	0.056	0.070	1.000
1	7	0.555	0.007	1.000
1	8	0.192	0.126	1.000
1	11	0.068	0.165	1.000
1	15	0.452	0.142	1.000
1	19	0.007	0.158	1.000
1	20	0.380	0.118	1.000
1	22	0.078	0.007	1.000
1	27	1.000	0.142	1.000
1	29	0.134	0.066	1.000
2	4	0.487	0.106	1.000
2	5	0.037	0.105	1.000
2	7	0.124	0.197	1.000
2	8	0.155	0.204	1.000
2	11	0.026	0.003	1.000
2	15	0.302	0.149	1.000
2	17	0.080	0.008	1.000
2	20	0.005	0.229	1.000
3	8	0.088	0.271	1.000
3	9	1.000	0.200	1.000
3	10	0.367	0.179	1.000
3	17	0.095	0.066	1.000
3	20	0.042	0.284	1.000
4	0	0.060	0.048	1.000
4	12	0.086	0.144	1.000
4	18	0.165	0.222	1.000
4	19	0.002	0.207	1.000
4	22	0.047	0.106	1.000
4	24	0.025	0.273	1.000
5	0	0.012	0.215	1.000
5	5	0.093	0.019	1.000
5	12	0.160	0.195	1.000
5	18	0.172	0.246	1.000
5	19	0.067	0.276	1.000
5	22	0.028	0.049	1.000
6	0	0.079	0.160	1.000
6	5	0.089	0.197	1.000
6	6	0.251	0.129	1.000
6	11	0.021	0.112	1.000
6	12	0.018	0.061	1.000
6	18	0.066	0.083	1.000
6	19	0.050	0.102	1.000
6	22	0.070	0.156	1.000
7	0	0.041	0.170	1.000
7	5	0.138	0.163	1.000
7	6	0.056	0.183	1.000
7	8	0.060	0.161	1.000
7	11	0.040	0.220	1.000
7	19	0.026	0.091	1.000
7	22	0.072	0.011	1.000
8	0	0.083	0.035	1.000
8	5	0.011	0.120	1.000
8	12	0.108	0.212	1.000
8	18	0.291	0.371	1.000
8	19	0.083	0.006	1.000
8	22	0.058	0.255	1.000
