#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	1.106	1.447	0.225	0.716	1.000	0.959
1	0.111	1.465	1.489	0.094	0.627	1.000	0.938
2	1.000	0.607	1.468	0.763	0.606	0.000	0.569
3	0.393	0.742	1.497	0.443	0.872	1.000	0.980
4	1.000	0.810	1.053	0.192	0.815	0.000	0.893
5	1.000	1.493	1.436	0.397	0.694	0.000	0.677
6	0.135	1.224	1.058	0.647	0.868	1.000	0.927
7	0.627	1.471	1.148	0.937	0.573	1.000	0.527
8	0.097	0.950	1.328	0.480	0.877	1.000	0.620
9	0.084	0.741	1.218	0.510	0.917	1.000	0.717
10	0.180	1.028	1.065	0.092	0.510	1.000	0.705
11	0.120	0.849	1.084	0.167	0.950	1.000	0.926
12	0.120	0.923	1.463	0.794	0.990	1.000	0.989
13	1.000	1.056	1.393	0.125	0.903	0.000	0.672
14	0.393	0.620	1.083	0.767	0.974	1.000	0.944
15	1.000	0.985	1.114	0.415	0.552	0.000	0.647
16	0.195	1.320	1.132	0.830	0.750	1.000	0.636
17	0.101	1.146	1.438	0.616	0.934	1.000	0.570
18	1.000	1.228	1.139	0.159	0.735	0.000	0.518
19	1.000	0.978	1.341	0.620	0.989	0.000	0.961
20	0.131	0.866	1.112	0.581	0.709	1.000	0.769
21	0.095	0.782	1.420	0.091	0.675	1.000	0.000
22	0.311	0.529	1.053	0.372	0.510	1.000	0.984
23	0.061	0.785	1.253	0.804	0.854	1.000	0.767
24	0.154	1.438	1.403	0.473	0.554	1.000	0.777
25	1.000	0.756	1.111	0.295	0.634	0.000	0.724
26	0.082	1.356	1.025	0.890	0.610	1.000	0.679
27	0.195	1.053	1.288	0.413	0.676	1.000	0.780
28	0.108	0.839	1.156	0.300	0.581	1.000	0.920
29	0.164	1.130	1.354	0.642	0.654	1.000	0.987
#From	To	chi[to]	beta[fr]	lambda
0	6	0.021	0.166	1.000
0	11	0.068	0.067	1.000
0	12	0.101	0.191	1.000
0	17	0.192	0.101	1.000
0	23	1.000	0.198	1.000
0	24	0.439	0.152	1.000
0	28	0.130	0.124	1.000
1	21	0.117	1.000	1.000
2	1	0.054	0.231	1.000
2	3	1.000	0.345	1.000
2	10	0.230	0.372	1.000
2	20	0.140	0.052	1.000
3	1	0.005	0.988	1.000
3	20	0.440	0.012	1.000
4	1	0.080	0.385	1.000
4	21	0.126	0.615	1.000
5	1	0.077	0.481	1.000
5	10	0.608	0.199	1.000
5	20	0.009	0.320	1.000
6	21	0.104	1.000	1.000
7	6	0.103	0.238	1.000
7	7	0.849	0.030	1.000
7	11	0.076	0.255	1.000
7	12	0.029	0.040	1.000
7	16	0.291	0.093	1.000
7	22	0.110	0.013	1.000
7	27	0.511	0.193	1.000
7	28	0.050	0.138	1.000
8	1	0.092	0.331	1.000
8	10	0.162	0.491	1.000
8	20	0.254	0.178	1.000
9	21	0.012	1.000	1.000
10	1	0.062	0.210	1.000
10	21	0.086	0.790	1.000
11	1	0.097	0.058	1.000
11	21	0.023	0.942	1.000
12	21	0.028	1.000	1.000
13	1	0.022	0.006	1.000
13	6	0.117	0.085	1.000
13	11	0.147	0.188	1.000
13	12	0.051	0.132	1.000
13	17	0.155	0.214	1.000
13	24	0.288	0.134	1.000
13	28	0.088	0.241	1.000
14	0	1.000	0.080	1.000
14	6	0.111	0.105	1.000
14	11	0.097	0.106	1.000
14	12	0.029	0.253	1.000
14	16	0.709	0.113	1.000
14	27	0.489	0.233	1.000
14	28	0.031	0.111	1.000
15	1	0.023	0.336	1.000
15	21	0.083	0.664	1.000
16	1	0.011	0.044	1.000
16	6	0.277	0.081	1.000
16	8	0.635	0.278	1.000
16	11	0.019	0.041	1.000
16	12	0.078	0.177	1.000
16	17	0.188	0.139	1.000
16	26	0.354	0.038	1.000
16	28	0.133	0.025	1.000
16	29	0.218	0.178	1.000
17	21	0.022	1.000	1.000
18	6	0.032	0.210	1.000
18	11	0.134	0.490	1.000
18	12	0.019	0.106	1.000
18	17	0.066	0.072	1.000
18	28	0.138	0.123	1.000
19	6	0.014	0.070	1.000
19	7	0.151	0.204	1.000
19	11	0.055	0.104	1.000
19	12	0.004	0.183	1.000
19	14	1.000	0.128	1.000
19	22	0.890	0.311	1.000
20	21	0.050	1.000	1.000
21	21	0.154	1.000	1.000
22	1	0.021	0.072	1.000
22	8	0.365	0.137	1.000
22	9	0.525	0.121	1.000
22	11	0.019	0.165	1.000
22	12	0.078	0.131	1.000
22	26	0.379	0.099	1.000
22	28	0.158	0.078	1.000
22	29	0.326	0.197	1.000
23	1	0.062	0.031	1.000
23	6	0.216	0.207	1.000
23	11	0.066	0.234	1.000
23	12	0.152	0.005	1.000
23	17	0.206	0.255	1.000
23	24	0.018	0.028	1.000
23	28	0.144	0.239	1.000
24	1	0.047	0.161	1.000
24	6	0.110	0.124	1.000
24	11	0.134	0.140	1.000
24	12	0.172	0.141	1.000
24	17	0.193	0.120	1.000
24	24	0.255	0.173	1.000
24	28	0.009	0.142	1.000
25	1	0.091	0.510	1.000
25	21	0.038	0.490	1.000
26	1	0.085	0.487	1.000
26	21	0.158	0.513	1.000
27	1	0.053	0.101	1.000
27	9	0.166	0.154	1.000
27	11	0.156	0.177	1.000
27	12	0.194	0.167	1.000
27	26	0.201	0.122	1.000
27	28	0.106	0.195	1.000
27	29	0.168	0.083	1.000
28	1	0.056	0.532	1.000
28	20	0.157	0.468	1.000
29	1	0.062	0.091	1.000
29	9	0.309	0.241	1.000
29	11	0.028	0.009	1.000
29	12	0.093	0.112	1.000
29	26	0.066	0.228	1.000
29	28	0.014	0.241	1.000
29	29	0.287	0.077	1.000
