#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.154	1.453	1.273	0.329	0.877	1.000	0.524
1	0.111	0.531	1.476	0.180	0.889	1.000	0.796
2	1.000	0.970	1.203	0.525	0.774	0.000	0.931
3	0.393	1.207	1.353	0.699	0.849	1.000	0.768
4	1.000	1.243	1.149	0.144	0.700	0.000	0.568
5	1.000	1.074	1.286	0.925	0.919	0.000	0.835
6	0.135	0.770	1.463	0.081	0.887	1.000	0.766
7	0.627	0.552	1.092	0.003	0.957	1.000	0.942
8	0.097	0.631	1.174	0.081	0.915	1.000	0.685
9	0.084	0.967	1.337	0.932	0.738	1.000	0.506
10	0.180	0.761	1.169	0.444	0.556	1.000	0.542
11	0.120	1.261	1.413	0.391	0.612	1.000	0.721
12	0.120	0.768	1.412	0.365	0.669	1.000	0.797
13	1.000	1.173	1.143	0.894	0.906	0.000	0.552
14	0.393	1.232	1.211	0.466	0.839	1.000	0.757
15	1.000	0.782	1.463	0.832	0.655	0.000	0.734
16	0.195	1.368	1.350	0.344	0.834	1.000	0.505
17	0.101	0.585	1.418	0.977	0.940	1.000	0.625
18	1.000	0.646	1.263	0.520	0.657	0.000	0.822
19	1.000	1.038	1.284	0.003	0.514	0.000	0.542
20	0.131	0.873	1.259	0.683	0.886	1.000	0.886
21	0.095	1.090	1.041	0.377	0.833	1.000	0.000
22	0.311	0.562	1.057	0.787	0.755	1.000	0.947
23	0.061	0.598	1.325	0.456	0.831	1.000	0.740
24	0.154	1.163	1.393	0.005	0.736	1.000	0.919
25	1.000	0.574	1.446	0.431	0.958	0.000	0.899
26	0.082	1.013	1.152	0.585	0.516	1.000	0.842
27	0.195	1.241	1.348	0.156	0.945	1.000	0.968
28	0.108	0.631	1.299	0.529	0.917	1.000	0.648
29	0.164	1.020	1.164	0.339	0.734	1.000	0.716
#From	To	chi[to]	beta[fr]	lambda
0	6	0.011	0.027	1.000
0	11	0.074	0.166	1.000
0	12	0.096	0.168	1.000
0	17	0.014	0.049	1.000
0	23	1.000	0.170	1.000
0	24	0.138	0.184	1.000
0	28	0.009	0.235	1.000
1	21	0.016	1.000	1.000
2	1	0.083	0.027	1.000
2	3	1.000	0.122	1.000
2	10	0.419	0.582	1.000
2	20	0.304	0.269	1.000
3	1	0.082	0.181	1.000
3	20	0.136	0.819	1.000
4	1	0.053	0.568	1.000
4	21	0.074	0.432	1.000
5	1	0.089	0.116	1.000
5	10	0.295	0.370	1.000
5	20	0.267	0.513	1.000
6	21	0.100	1.000	1.000
7	6	0.159	0.099	1.000
7	7	0.019	0.089	1.000
7	11	0.010	0.191	1.000
7	12	0.100	0.191	1.000
7	16	0.490	0.091	1.000
7	22	0.772	0.017	1.000
7	27	0.426	0.175	1.000
7	28	0.164	0.146	1.000
8	1	0.074	0.298	1.000
8	10	0.286	0.335	1.000
8	20	0.163	0.367	1.000
9	21	0.101	1.000	1.000
10	1	0.003	0.553	1.000
10	21	0.062	0.447	1.000
11	1	0.105	0.394	1.000
11	21	0.112	0.606	1.000
12	21	0.101	1.000	1.000
13	1	0.062	0.223	1.000
13	6	0.105	0.150	1.000
13	11	0.155	0.102	1.000
13	12	0.143	0.235	1.000
13	17	0.551	0.090	1.000
13	24	0.322	0.065	1.000
13	28	0.150	0.135	1.000
14	0	1.000	0.146	1.000
14	6	0.123	0.062	1.000
14	11	0.080	0.303	1.000
14	12	0.016	0.038	1.000
14	16	0.510	0.020	1.000
14	27	0.574	0.247	1.000
14	28	0.040	0.184	1.000
15	1	0.008	0.733	1.000
15	21	0.036	0.267	1.000
16	1	0.029	0.185	1.000
16	6	0.090	0.116	1.000
16	8	0.628	0.075	1.000
16	11	0.128	0.146	1.000
16	12	0.144	0.111	1.000
16	17	0.078	0.090	1.000
16	26	0.105	0.081	1.000
16	28	0.061	0.131	1.000
16	29	0.301	0.065	1.000
17	21	0.094	1.000	1.000
18	6	0.187	0.116	1.000
18	11	0.118	0.195	1.000
18	12	0.014	0.165	1.000
18	17	0.038	0.270	1.000
18	28	0.047	0.253	1.000
19	6	0.137	0.304	1.000
19	7	0.981	0.159	1.000
19	11	0.004	0.005	1.000
19	12	0.056	0.287	1.000
19	14	1.000	0.215	1.000
19	22	0.228	0.030	1.000
20	21	0.112	1.000	1.000
21	21	0.060	1.000	1.000
22	1	0.048	0.053	1.000
22	8	0.372	0.235	1.000
22	9	0.132	0.012	1.000
22	11	0.145	0.176	1.000
22	12	0.053	0.231	1.000
22	26	0.413	0.055	1.000
22	28	0.194	0.160	1.000
22	29	0.354	0.078	1.000
23	1	0.074	0.155	1.000
23	6	0.093	0.022	1.000
23	11	0.036	0.052	1.000
23	12	0.116	0.199	1.000
23	17	0.294	0.244	1.000
23	24	0.152	0.127	1.000
23	28	0.133	0.202	1.000
24	1	0.085	0.109	1.000
24	6	0.094	0.142	1.000
24	11	0.113	0.212	1.000
24	12	0.137	0.324	1.000
24	17	0.025	0.150	1.000
24	24	0.387	0.054	1.000
24	28	0.074	0.009	1.000
25	1	0.038	0.512	1.000
25	21	0.112	0.488	1.000
26	1	0.116	0.559	1.000
26	21	0.019	0.441	1.000
27	1	0.042	0.180	1.000
27	9	0.504	0.087	1.000
27	11	0.041	0.212	1.000
27	12	0.107	0.094	1.000
27	26	0.285	0.163	1.000
27	28	0.115	0.193	1.000
27	29	0.018	0.071	1.000
28	1	0.003	0.609	1.000
28	20	0.130	0.391	1.000
29	1	0.005	0.015	1.000
29	9	0.364	0.272	1.000
29	11	0.096	0.026	1.000
29	12	0.018	0.082	1.000
29	26	0.198	0.208	1.000
29	28	0.013	0.168	1.000
29	29	0.327	0.228	1.000
