#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.167	1.481	1.212	0.008	0.731	1.000	0.578
1	0.246	1.035	1.433	0.947	0.679	1.000	0.800
2	0.045	0.785	1.057	0.617	0.923	1.000	0.890
3	0.097	0.936	1.369	0.605	0.586	1.000	0.578
4	0.116	0.608	1.351	0.309	0.854	1.000	0.973
5	0.035	0.924	1.120	0.854	0.795	1.000	0.603
6	0.099	0.605	1.289	0.653	0.775	1.000	0.909
7	0.095	0.766	1.368	0.841	0.542	1.000	0.923
8	0.116	0.814	1.042	0.606	0.955	1.000	0.810
9	0.058	0.817	1.079	0.024	0.800	1.000	0.628
10	0.052	0.731	1.018	0.657	0.511	1.000	0.535
11	1.000	0.939	1.408	0.637	0.770	0.000	0.940
12	1.000	0.886	1.481	0.126	0.988	0.000	0.593
13	1.000	0.827	1.369	0.521	0.600	0.000	0.972
14	0.044	1.376	1.410	0.138	0.582	1.000	0.540
15	1.000	1.335	1.245	0.341	0.746	0.000	0.663
16	1.000	1.246	1.144	0.990	0.947	0.000	0.833
17	1.000	1.297	1.132	0.696	0.775	0.000	0.735
18	0.118	1.375	1.361	0.614	0.906	1.000	0.545
19	0.052	1.159	1.126	0.517	0.852	1.000	0.537
20	1.000	1.153	1.374	0.064	0.589	0.000	0.738
21	0.068	1.248	1.344	0.071	0.757	1.000	0.617
22	0.113	1.141	1.126	0.571	0.633	1.000	0.508
23	0.039	0.595	1.460	0.012	0.750	1.000	0.685
24	0.121	1.145	1.046	0.721	0.667	1.000	0.582
25	0.393	0.728	1.415	0.557	0.909	1.000	0.647
26	0.132	0.857	1.031	0.496	0.964	1.000	0.512
27	0.094	1.084	1.089	0.237	0.945	1.000	0.886
28	0.058	0.832	1.296	0.283	0.674	1.000	0.514
29	0.133	0.705	1.376	0.957	0.876	1.000	0.775
#From	To	chi[to]	beta[fr]	lambda
0	0	0.056	0.053	1.000
0	7	0.033	0.117	1.000
0	9	0.631	0.216	1.000
0	19	0.231	0.064	1.000
0	21	0.145	0.117	1.000
0	23	0.027	0.086	1.000
0	27	0.030	0.141	1.000
0	28	0.324	0.207	1.000
1	3	1.000	0.264	1.000
1	6	0.220	0.217	1.000
1	18	0.021	0.180	1.000
1	22	0.121	0.129	1.000
1	27	0.015	0.140	1.000
1	29	0.169	0.070	1.000
2	5	0.043	0.575	1.000
2	23	0.036	0.425	1.000
3	4	0.213	0.052	1.000
3	6	0.242	0.119	1.000
3	7	0.088	0.220	1.000
3	8	0.269	0.018	1.000
3	18	0.055	0.107	1.000
3	22	0.009	0.074	1.000
3	24	0.146	0.111	1.000
3	26	0.332	0.055	1.000
3	27	0.088	0.028	1.000
3	29	0.125	0.216	1.000
4	2	0.601	0.228	1.000
4	7	0.060	0.024	1.000
4	19	0.409	0.174	1.000
4	21	0.046	0.309	1.000
4	23	0.026	0.029	1.000
4	27	0.085	0.236	1.000
5	5	0.039	0.610	1.000
5	23	0.023	0.390	1.000
6	0	0.028	0.158	1.000
6	7	0.054	0.205	1.000
6	18	0.125	0.108	1.000
6	21	0.056	0.255	1.000
6	24	0.010	0.064	1.000
6	27	0.076	0.190	1.000
6	29	0.012	0.020	1.000
7	5	0.087	0.278	1.000
7	21	0.024	0.141	1.000
7	23	0.058	0.581	1.000
8	0	0.155	0.191	1.000
8	7	0.107	0.296	1.000
8	18	0.084	0.036	1.000
8	21	0.022	0.007	1.000
8	24	0.153	0.071	1.000
8	27	0.074	0.105	1.000
8	29	0.083	0.295	1.000
9	5	0.138	0.219	1.000
9	23	0.021	0.781	1.000
10	4	0.214	0.018	1.000
10	6	0.011	0.136	1.000
10	7	0.097	0.168	1.000
10	8	0.271	0.088	1.000
10	18	0.149	0.092	1.000
10	22	0.299	0.020	1.000
10	24	0.118	0.044	1.000
10	26	0.145	0.158	1.000
10	27	0.011	0.204	1.000
10	29	0.163	0.072	1.000
11	6	0.053	0.595	1.000
11	25	1.000	0.405	1.000
12	1	0.314	0.276	1.000
12	6	0.125	0.294	1.000
12	27	0.041	0.363	1.000
12	29	0.079	0.068	1.000
13	0	0.032	0.047	1.000
13	7	0.067	0.227	1.000
13	18	0.091	0.098	1.000
13	21	0.038	0.096	1.000
13	24	0.118	0.148	1.000
13	27	0.040	0.125	1.000
13	29	0.023	0.260	1.000
14	5	0.079	0.337	1.000
14	21	0.060	0.112	1.000
14	23	0.054	0.551	1.000
15	0	0.136	0.169	1.000
15	7	0.086	0.199	1.000
15	18	0.113	0.129	1.000
15	21	0.076	0.208	1.000
15	24	0.129	0.065	1.000
15	27	0.046	0.170	1.000
15	29	0.087	0.061	1.000
16	4	0.224	0.056	1.000
16	7	0.027	0.184	1.000
16	8	0.151	0.031	1.000
16	18	0.052	0.238	1.000
16	22	0.113	0.043	1.000
16	24	0.050	0.052	1.000
16	26	0.228	0.066	1.000
16	27	0.046	0.204	1.000
16	29	0.038	0.126	1.000
17	0	0.164	0.027	1.000
17	4	0.091	0.175	1.000
17	7	0.054	0.214	1.000
17	8	0.044	0.090	1.000
17	18	0.129	0.158	1.000
17	22	0.250	0.177	1.000
17	24	0.078	0.018	1.000
17	27	0.094	0.133	1.000
