#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.026	0.529	1.058	0.757	0.599	1.000	0.696
1	1.000	0.589	1.488	0.750	0.789	0.000	0.555
2	0.040	1.342	1.468	0.077	0.728	1.000	0.541
3	0.022	1.405	1.140	0.842	0.625	1.000	0.780
4	0.027	1.305	1.081	0.059	0.957	1.000	0.000
5	0.246	1.021	1.422	0.619	0.507	1.000	0.517
6	0.059	1.266	1.255	0.071	0.745	1.000	0.526
7	0.044	1.394	1.121	0.780	0.950	1.000	0.905
8	0.031	0.747	1.167	0.159	0.849	1.000	0.000
9	0.177	0.880	1.006	0.084	0.875	1.000	0.651
10	1.000	1.263	1.462	0.035	0.878	0.000	0.639
11	0.033	1.345	1.225	0.671	0.652	1.000	0.719
12	0.219	0.594	1.297	0.142	0.808	1.000	0.951
13	0.041	1.314	1.352	0.437	0.886	1.000	0.000
14	0.107	1.119	1.396	0.269	0.859	1.000	0.954
15	0.393	0.591	1.293	0.890	0.822	1.000	0.792
16	0.042	1.395	1.396	0.008	0.728	1.000	0.981
17	0.065	1.045	1.010	0.161	0.910	1.000	0.517
18	0.022	0.883	1.225	0.241	0.931	1.000	0.781
19	0.044	1.103	1.427	0.145	0.943	1.000	0.764
20	0.393	0.894	1.083	0.458	0.986	1.000	0.948
21	0.067	1.060	1.159	0.984	0.552	1.000	0.568
22	0.033	0.605	1.418	0.028	0.729	1.000	0.732
23	0.074	0.693	1.135	0.302	0.571	1.000	0.736
24	0.074	1.242	1.281	0.615	0.609	1.000	0.685
25	0.272	0.631	1.400	0.265	0.832	1.000	0.774
26	0.170	1.450	1.100	0.998	0.964	1.000	0.923
27	0.064	0.545	1.484	0.591	0.673	1.000	0.609
28	0.027	1.462	1.444	0.507	0.742	1.000	0.558
29	0.188	0.689	1.276	0.841	0.672	1.000	0.710
#From	To	chi[to]	beta[fr]	lambda
0	2	0.064	0.034	1.000
0	3	0.429	0.149	1.000
0	6	0.101	0.120	1.000
0	16	0.089	0.026	1.000
0	17	0.255	0.174	1.000
0	18	0.548	0.085	1.000
0	22	0.061	0.073	1.000
0	27	0.053	0.172	1.000
0	28	0.073	0.167	1.000
1	2	0.018	0.265	1.000
1	5	0.508	0.621	1.000
1	9	0.182	0.026	1.000
1	27	0.091	0.027	1.000
1	29	0.133	0.061	1.000
2	4	0.171	0.329	1.000
2	28	0.034	0.671	1.000
3	13	0.228	1.000	1.000
4	4	0.174	1.000	1.000
5	2	0.003	0.345	1.000
5	6	0.016	0.144	1.000
5	9	0.145	0.409	1.000
5	12	0.197	0.043	1.000
5	27	0.076	0.033	1.000
5	29	0.191	0.026	1.000
6	2	0.016	0.129	1.000
6	3	0.122	0.045	1.000
6	8	0.098	0.106	1.000
6	11	0.003	0.020	1.000
6	16	0.072	0.085	1.000
6	17	0.049	0.158	1.000
6	22	0.027	0.085	1.000
6	27	0.106	0.266	1.000
6	28	0.026	0.107	1.000
7	2	0.030	0.104	1.000
7	11	0.161	0.099	1.000
7	16	0.043	0.312	1.000
7	19	0.056	0.294	1.000
7	22	0.084	0.071	1.000
7	28	0.088	0.120	1.000
9	2	0.024	0.156	1.000
9	11	0.074	0.121	1.000
9	16	0.111	0.342	1.000
9	19	0.160	0.164	1.000
9	22	0.097	0.046	1.000
9	28	0.054	0.170	1.000
10	9	0.145	0.348	1.000
10	15	1.000	0.539	1.000
10	20	1.000	0.113	1.000
11	2	0.067	0.257	1.000
11	4	0.106	0.192	1.000
11	11	0.003	0.256	1.000
11	22	0.036	0.247	1.000
11	28	0.047	0.048	1.000
12	2	0.049	0.100	1.000
12	6	0.060	0.171	1.000
12	9	0.146	0.143	1.000
12	12	0.347	0.105	1.000
12	16	0.071	0.066	1.000
12	27	0.010	0.172	1.000
12	28	0.023	0.111	1.000
12	29	0.162	0.132	1.000
13	13	0.328	1.000	1.000
14	2	0.031	0.106	1.000
14	3	0.316	0.219	1.000
14	8	0.902	0.101	1.000
14	16	0.039	0.014	1.000
14	17	0.007	0.065	1.000
14	18	0.052	0.178	1.000
14	22	0.113	0.003	1.000
14	27	0.096	0.211	1.000
14	28	0.043	0.104	1.000
15	2	0.056	0.210	1.000
15	6	0.275	0.259	1.000
15	9	0.146	0.053	1.000
15	12	0.335	0.012	1.000
15	27	0.070	0.121	1.000
15	29	0.112	0.344	1.000
16	2	0.066	0.317	1.000
16	11	0.159	0.161	1.000
16	16	0.026	0.102	1.000
16	19	0.239	0.088	1.000
16	22	0.118	0.188	1.000
16	28	0.089	0.145	1.000
17	0	1.000	0.137	1.000
17	2	0.069	0.203	1.000
17	3	0.134	0.146	1.000
17	6	0.155	0.010	1.000
17	16	0.093	0.093	1.000
17	17	0.153	0.090	1.000
17	18	0.400	0.045	1.000
17	22	0.128	0.065	1.000
17	27	0.090	0.151	1.000
17	28	0.025	0.059	1.000
18	2	0.078	0.196	1.000
18	4	0.015	0.141	1.000
18	11	0.142	0.132	1.000
18	16	0.027	0.044	1.000
18	19	0.190	0.224	1.000
18	22	0.021	0.160	1.000
18	28	0.012	0.104	1.000
19	2	0.041	0.104	1.000
19	4	0.201	0.174	1.000
19	11	0.145	0.159	1.000
19	16	0.018	0.039	1.000
19	19	0.032	0.268	1.000
19	22	0.016	0.121	1.000
19	28	0.067	0.134	1.000
20	2	0.050	0.084	1.000
20	5	0.492	0.149	1.000
20	9	0.236	0.175	1.000
20	12	0.121	0.265	1.000
20	27	0.082	0.202	1.000
20	29	0.178	0.125	1.000
21	2	0.070	0.099	1.000
21	4	0.114	0.321	1.000
21	11	0.147	0.296	1.000
21	28	0.088	0.284	1.000
22	2	0.055	0.315	1.000
22	4	0.079	0.083	1.000
22	11	0.005	0.051	1.000
22	22	0.044	0.408	1.000
22	28	0.018	0.143	1.000
23	2	0.068	0.152	1.000
23	7	0.291	0.006	1.000
23	11	0.138	0.012	1.000
23	16	0.093	0.191	1.000
23	19	0.208	0.081	1.000
23	22	0.092	0.166	1.000
23	26	0.479	0.161	1.000
23	27	0.063	0.097	1.000
23	28	0.061	0.135	1.000
24	13	0.364	1.000	1.000
25	2	0.021	0.073	1.000
25	6	0.137	0.127	1.000
25	14	1.000	0.159	1.000
25	16	0.111	0.229	1.000
25	17	0.278	0.028	1.000
25	22	0.024	0.218	1.000
25	25	0.636	0.030	1.000
25	27	0.066	0.035	1.000
25	28	0.081	0.073	1.000
25	29	0.207	0.030	1.000
26	2	0.056	0.093	1.000
26	7	0.709	0.026	1.000
26	11	0.024	0.123	1.000
26	16	0.120	0.030	1.000
26	19	0.115	0.048	1.000
26	21	1.000	0.151	1.000
26	22	0.140	0.103	1.000
26	26	0.521	0.155	1.000
26	27	0.086	0.190	1.000
26	28	0.077	0.080	1.000
27	4	0.139	0.803	1.000
27	28	0.036	0.197	1.000
28	13	0.081	1.000	1.000
29	2	0.069	0.188	1.000
29	6	0.257	0.124	1.000
29	16	0.089	0.074	1.000
29	17	0.258	0.047	1.000
29	23	1.000	0.060	1.000
29	24	1.000	0.003	1.000
29	25	0.364	0.151	1.000
29	27	0.111	0.004	1.000
29	28	0.060	0.159	1.000
29	29	0.017	0.190	1.000
