#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.092	1.346	1.025	0.550	0.524	1.000	0.662
1	0.154	1.001	1.085	0.976	0.597	1.000	0.913
2	0.074	1.281	1.476	0.047	0.963	1.000	0.830
3	0.046	1.303	1.498	0.826	0.892	1.000	0.979
4	0.097	1.280	1.076	0.772	0.757	1.000	0.766
5	0.154	0.688	1.444	0.103	0.739	1.000	0.943
6	0.106	0.592	1.287	0.851	0.960	1.000	0.871
7	0.393	0.916	1.328	0.647	0.815	1.000	0.887
8	0.056	1.154	1.371	0.510	0.912	1.000	0.913
9	0.053	0.639	1.453	0.268	0.692	1.000	0.895
10	0.154	0.695	1.387	0.730	0.973	1.000	0.969
11	1.000	1.245	1.286	0.266	0.842	0.000	0.883
12	0.154	0.565	1.150	0.745	0.960	1.000	0.994
13	1.000	0.842	1.486	0.431	0.824	0.000	0.977
14	0.101	1.165	1.379	0.967	0.596	1.000	0.645
15	0.046	1.495	1.353	0.358	0.992	1.000	0.713
16	1.000	1.428	1.397	0.514	0.960	0.000	0.839
17	0.054	1.265	1.106	0.420	0.574	1.000	0.000
18	0.060	0.629	1.353	0.481	0.749	1.000	0.665
19	1.000	0.878	1.016	0.747	0.676	0.000	0.976
20	0.100	0.777	1.200	0.571	0.617	1.000	0.606
21	0.058	0.836	1.390	0.119	0.767	1.000	0.634
22	0.393	1.492	1.484	0.249	0.737	1.000	0.902
23	0.154	0.730	1.219	0.737	0.603	1.000	0.606
24	0.113	0.885	1.014	0.469	0.873	1.000	0.961
25	0.154	1.323	1.051	0.607	0.931	1.000	0.773
26	0.065	0.931	1.247	0.562	0.991	1.000	0.926
27	0.073	0.893	1.070	0.457	0.598	1.000	0.865
28	0.122	0.683	1.043	0.290	0.731	1.000	0.648
29	0.154	1.057	1.215	0.480	0.737	1.000	0.705
#From	To	chi[to]	beta[fr]	lambda
0	0	0.242	0.158	1.000
0	2	0.048	0.082	1.000
0	3	0.095	0.010	1.000
0	15	0.059	0.053	1.000
0	17	0.032	0.183	1.000
0	18	0.135	0.174	1.000
0	21	0.071	0.063	1.000
0	26	0.111	0.129	1.000
0	27	0.040	0.146	1.000
1	15	0.075	0.248	1.000
1	17	0.031	0.698	1.000
1	21	0.071	0.054	1.000
2	2	0.002	0.057	1.000
2	6	0.252	0.113	1.000
2	15	0.077	0.100	1.000
2	17	0.072	0.241	1.000
2	21	0.070	0.219	1.000
2	26	0.025	0.016	1.000
2	27	0.052	0.255	1.000
3	17	0.011	0.431	1.000
3	21	0.002	0.569	1.000
4	2	0.098	0.179	1.000
4	3	0.214	0.160	1.000
4	15	0.064	0.105	1.000
4	17	0.056	0.093	1.000
4	18	0.056	0.112	1.000
4	21	0.030	0.153	1.000
4	26	0.040	0.142	1.000
4	27	0.034	0.057	1.000
5	0	0.059	0.116	1.000
5	2	0.095	0.019	1.000
5	3	0.126	0.097	1.000
5	8	0.254	0.102	1.000
5	9	0.137	0.005	1.000
5	14	0.040	0.121	1.000
5	15	0.071	0.063	1.000
5	17	0.007	0.061	1.000
5	18	0.010	0.090	1.000
5	21	0.023	0.120	1.000
5	26	0.080	0.093	1.000
5	27	0.154	0.113	1.000
6	15	0.066	0.216	1.000
6	17	0.034	0.241	1.000
6	21	0.080	0.237	1.000
6	26	0.049	0.077	1.000
6	27	0.050	0.229	1.000
7	5	0.057	0.113	1.000
7	12	0.060	0.229	1.000
7	20	0.256	0.298	1.000
7	22	0.437	0.029	1.000
7	25	0.489	0.331	1.000
8	15	0.063	0.062	1.000
8	17	0.074	0.202	1.000
8	21	0.042	0.597	1.000
8	26	0.041	0.139	1.000
9	15	0.070	0.124	1.000
9	17	0.078	0.341	1.000
9	21	0.039	0.535	1.000
10	4	0.662	0.184	1.000
10	5	0.171	0.142	1.000
10	12	0.265	0.185	1.000
10	14	0.122	0.121	1.000
10	20	0.304	0.184	1.000
10	24	0.454	0.180	1.000
10	28	0.180	0.004	1.000
11	2	0.024	0.136	1.000
11	6	0.160	0.220	1.000
11	15	0.034	0.226	1.000
11	17	0.019	0.152	1.000
11	21	0.084	0.036	1.000
11	26	0.073	0.126	1.000
11	27	0.008	0.103	1.000
12	15	0.031	0.295	1.000
12	17	0.045	0.399	1.000
12	21	0.017	0.305	1.000
13	1	0.974	0.035	1.000
13	14	0.187	0.055	1.000
13	17	0.002	0.155	1.000
13	18	0.113	0.060	1.000
13	20	0.038	0.183	1.000
13	21	0.053	0.053	1.000
13	23	0.839	0.114	1.000
13	24	0.248	0.171	1.000
